,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
804,RICHE,RICHE a platform and inventory for child health research in Europe,http://www.childhealthresearch.eu/,http://www.childhealthresearch.eu/about-us/about-collage,http://aventurasocial.com/arquivo/1295353555_Programme_meeting%20Riche.pdf,https://edukad.etag.ee/project/3157,http://www.ehma.org/files/1Rigby-DAY2-11.00-PSEvidence%20Based%20Planning-Vivace%203.pdf,https://risweb.st-andrews.ac.uk/portal/en/persons/candace-currie(03814572-0ac5-434b-8725-664b51327a80)/projects.rss,https://peerj.com/preprints/295/,https://risweb.st-andrews.ac.uk/portal/en/persons/candace-currie(03814572-0ac5-434b-8725-664b51327a80)/projects.html,http://www.accelopment.com/de/projects/riche,https://www.researchgate.net/profile/Michael_Rigby2/publication/235733358_Research_Inventory_of_Child_Health_A_Report_on_Roadmaps_for_the_Future_of_Child_Health_Research_in_Europe/links/02bfe512f58c4997c7000000.pdf,http://www.publichealth.ie/sites/default/files/RICHE%20WP3%20survey%202012%20Ireland%20%20Northern%20Ireland%2023%201%2012.pdf,384:i2tJQZOgUUchupD+vAobjBYiNHSY3ZIm7x6/RqxIrkNQQndNV:i2tyZOUchuZANbjBLgkOrkNQQnjV,768:i2tl17UfhuZcNbjBP2Lb7gWuo1DUIRHuYgvkxl77Wd/boDkNQQnjV:d7UfgZcNbjBOLb7gWu8DUIRHuYgcxl7c,384:8j1sibNDv+XH3MoIQrLj96BLsiyPKKlRTl2ndOCJYtTHxoFk:8KYDviXMoIe/96VeP9RT8ndOCJYRWFk,384:2SRckUZ9DR06O1h19DllUWwq3p4nnuPRD/AMwNm50EtF9bcXvZk1Au+Ku1t:xaT9TYhD33tciv+K+t,12288:GWqXs47ix+343hyUlkFPi8nZ9HZDzFIY+z5bi9ThB7xzBmamsKesw+:4XM/hybV/Z9HdaY+zgtBBKsSh,96:Lkl9s2Sv7vFZeLvz5E9v+OYRHKiZeBzzPcByPX9e9sPpZefZfs9e0zFLZeVVY5WX:LkwbLKcHYRHKyyzEesOgKNzbEas,3072:MZODhL16WgAqFRzC4pCRYomx+ZkBzTtrG1OfpXc2uSf:p112p,192:44US7dP++B2pA2+i+mA7jnhK8l+Y3UcnMZd3sKg8FHAu:4RS4+B2pA2+i+H48cYkeMj37vFHAu,768:ay81SxjgOxvTkR2YZXg5C0WiaUUJDJhryHoWuCanQNaxJlk9:acxjgOxvT62YK5C0WiaUUJD7Wur8a5k9,,3072:CJu7+WhUYR3R3hLXRxKtqDx1o/agnDUTPhmQ:CJDwh1itqDxu/bMhl,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
805,MONARCH-A,Monitoring and Assessing Regional Climate change in High latitudes and the Arctic,http://www.nersc.no/project/monarch,https://www.nersc.no/project/monarch,http://www.copernicus.eu/projects/monarch,http://monarch-a.nersc.no/,http://monarch-a.nersc.no/datasets,http://eurucas.niersc.spb.ru/related-projects.html,http://www.climateadaptation.eu/russia/climate-change/,http://www.arcticinfo.eu/en/france,http://www.climateadaptation.eu/norway/,http://www.cienciaviva.pt/img/upload/2.FP7-Call2013-Climate-Change-final2(1).pdf,http://www.gppq.fct.pt/_7pq/_docs/eventos/248_hugo-zunker-gmes-climate-service.pdf,384:2AkTAEH04s6h00CD5ZF9hPHcJ024EkTXdZW0h5i4U1kUqsj7Olm2fIUF43vF9b3Q:pEHPs6wF/8J05FGXkb4qBF0dih,384:2AkTAEH04s6h00CD5ZF9hPHcJ024EkTXdZW0h5i4U1kUqsj7Olm2fIUF43vF9b3Q:pEHPs6wF/8J05FGXkb4qBF0dih,384:EcWTn3TlOw+6Jsbn40KgHv43hn+TCC8PyqiDDhVQrHXTcTwVIHAEqY:hiOw+6Jsbn40KgHwhdy1DDhWFIRqY,192:2JUHlxxp7/T1ZTghhvsHDTqIlz4f2se19f1EaxY:2uHRN/T7Tg7KD2Ihse19tEGY,384:2wHRNITsiKy69sIIEsHRR0aO/gQ+Q4QeQzQvQVQgWpzVHWiA24se19tEGY:1HSe1vlY,384:0bYbDaKCaKqaKiDNcMZcMjQeDIcM8cMmcMjcMjQvaKVaKIaKoDFcM9cM7cMjQ6zC:6zFdjVP4LQd9D00Hf47,768:rZyoGx+2IXpNRctfss3qfiVF4ADkPPcSP0tZngUvn:rZyo1BpNqUsyKFJ2cYo,384:hdlURTza/3EuLbowZwHmmimYLp8c1z174IzdUMjaiPb6S/I86ogMIT5mixdipMBR:ORTza/3E+bV/RGa7VI86gIipIwa,768:aZKKPsx+aunJ/oIXzfpNR8E68bMs1E6lsZVHWtq:aZKKP73J/9pNeqd1EQ0VHWY,24576:S9PFyX58TqLkPpXsM0HKXQz42QuxE78LrBTGFyEd2/Rh+sdIB7G4Hgxr7hn1o:MPkpz4s5T42QuxE7OrAF3QFIw4HgV92,6144:JoqLJSqeQSktJzhRruFtuso0sPK67zvuilsK0JQw/jzfXkCUJZgz6Vwz6BfCIx:JoqV4ZKJzvrufNwzuilsK0J3jzsCUJZR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,ORECCA,Off shore Renewable Energy Conversion platforms Coordination Action,http://www.orecca.eu/web/guest,http://www.orecca.eu/web/guest,http://www.orecca.eu/c/document_library/get_file?uuid=6b6500ba-3cc9-4ab0-8bd7-1d8fdd8a697a&groupId=10129,http://www.lneg.pt/iedt/projectos/238/,http://www.researchgate.net/profile/Jochen_Bard/publication/259784495_ORECCA_-_A_European_Coordination_Action_on_Offshore_Renewable_Energy_Conversion_Platforms/links/54e1a2160cf24d184b111f72.pdf,http://www.uniovi.es/documents/31582/22909030/ORECCA.compressed.pdf/da0e06f1-8e74-4167-8ebe-4196651bab12,http://www.euussciencetechnology.eu/content/shore-renewable-energy-conversion-platforms-coordination-action,https://www.researchgate.net/profile/Jochen_Bard/publication/259784575_ORECCA_The_Off-shore_Renewable_Energy_Conversion_platforms_-Coordination_Action/links/0046352de3e12d2eee000000.pdf,http://map.rse-web.it/orecca/map.phtml,http://www.wavec.org/client/files/ORECCAV2.pdf,http://map.rse-web.it/orecca/doc_info/info.pdf,768:8PVMjPeFWyezhODLJHE8E+zQSDrVvqLY/I/fLqPqzq2q3qJqkkXt+lM0LPJ9w6qk:8wyLDLJkb+zQSDrVDgdsS+6lwcLuwl,768:8WVM4bOFWyezhODLJHE8E+zQSDrVvqLY/I/fLqPqzq2q3qJqkkWt+lM0LPJ9w6qf:8eyLDLJkb+zQSDrVDgd6S+6LwcLuwl,98304:/2CyXfc6gnSVbb9s/OfpSGmgOnDVdXttlq6WSUNK3i1sC:+Cy06gubb9s/uATjrw6kYy1sC,384:EfQPupAckQtQ4nTajBcLbHb7IfgOpKYl7zsRPFI40gi:EfQPQAc3FnTC+XHXIfDplVzoPfI,,12288:tQntAVjU/FXOPprrq7V+sM131ZgQTKcfr3RZW6AE:enY4t4Zra+sMR1D3R+E,384:12ahML9vCDtbTPsoQRNltPjHSBnBFhNqyZUl3dFrP6jdVLsL/:12ahML9vCDtbTPsoQRNltrHSBn3jSP6Q,,384:1nE3LWMEuxmmVV2F8vEl49KNamJTUhPxGcRvVF:dWyMEDmT2FsG49xxGu,192:+RXBdDHanjgtizZzyhU7XBYCp0nsAXXlTjtu9nkn:+9sRl1KnFnykn,6144:ypzbi36qzWc/AMrOJZrJKr0uDm96SNshZ3SfgF:y8Kq6cIMrSZdAOHdfW,91.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
807,MICCS,Methodology for fast and reliable Investigation and Characterization of Contaminated Sites,http://www.miccs.eu/,http://www.miccs.eu/,http://www.miccs.eu/partners.html,https://ec.europa.eu/easme/en/sme/6841/methodology-fast-and-reliable-investigation-and-characterization-contaminated-sites,http://nordrocs.org/wp-admin/2014/abstracts/5_14-Topic_3_christensen_jorgen2.pdf,http://www.companies-reviews.com/review/1581159/MICCS/,http://www.researchgate.net/publication/277276420_New_Reliable_Technology_for_Soil_Inspection_using_Active_Vibration_Control_in_Contaminated_Sites_with_Drilling_Machinery_Condition_Monitoring,http://www.2020-horizon.com/TEKNOLOGISK-INSTITUT-p5g3.html,http://www.2020-horizon.com/TWI-LIMITED-p569g6.html,https://ec.europa.eu/research/participants/portal/doc/call/h2020/nmp-25-2015-1/1697611-sme-instrument-phase1-beneficiaries_oct15_en.pdf,http://www.phdfluidmechanics.units.it/sites/phdfluidmechanics.units.it/files/board_curriculum/Curriculum_PHD_2015.pdf,384:UIREOd0R3xKZgNDfFHeuJ7SYdD1XBg+gN+x8sEXZdvQHhwXOgsOxOId3Nw6fvZ5z:UEEOd0R3xKZgNDfFHeuJ7SYdD1xg+gN3,384:UIREOd0R3xKZgNDfFHeuJ7SYdD1XBg+gN+x8sEXZdvQHhwXOgsOxOId3Nw6fvZ5z:UEEOd0R3xKZgNDfFHeuJ7SYdD1xg+gN3,384:MmREOd0R3xKZgNDfFHeuJ7SHdD1XBg+gN+x8WS77ZdvQHC6aLRHLVLzG6fvZ57wu:MiEOd0R3xKZgNDfFHeuJ7SHdD1xg+gNj,384:BJah/tEsyFeKwHs333a3d3+1HGY625wMazGxeyg09rFs3H4rB:BY/tEsyFeKwHsnqtO1Hv6eeqlrFmYrB,1536:cWKTVP7IuBU/5Tv7xhAGSho8tD2AEg5ObBKNyX50DHC46QJF3V26OE8pQ2A:cnTVPfGZDxv2gPgUMMyR9V6Gx,,,384:3nvYR7ZxeDpEmD6CfgPZP4OeXlxXXs9arIrpEmD6CmdXKyy:3g9ZxeDpEmD6CWwrIrpEmD6CAG,192:NnvYRlAGzdBkBkWHXHz+xeVmLXdRxKwxTIVqXmE51Gb1nQ2dXZEy0Iw:NnvYRWG3+tHoJ3GRFdXKyy,12288:m9skDyG1OfZ3xpCsyEXlG+2lCTv0A4QrXbIFqbWkS41oCbFU:m9/DbSDryEXhvTaqbxAP,3072:CY9Utt0t02lSLDqjPEXp8knGbIJA6YQpMXHGh8g+ASjGnE:+tnBDqrkGcaoMXHq8lrj,100.0,88.0,0.0,0.0,,,0.0,0.0,0.0,0.0
808,C-SPACE,Conditions for Space Policy and related Action Plan Consolidation in Europe,http://www.c-space-eu.org/index.php,http://www.iai.it/en/ricerche/c-space-conditions-space-policy-and-related-action-plan-consolidation-europe,http://www.c-space-eu.org/,http://www.iai.it/en/pubblicazioni/understanding-european-space-policy,http://www.fp7-space.eu/news-71.phtm,http://www.espi.or.at/News-Archive/20-december-2011-espi-perspective-on-the-european-space-industrial-base-on-line,http://www.2020-horizon.com/TOTALFORSVARETS-FORSKNINGSINSTITUT-p1258g1.html,http://pubblicazioni.iai.it/content.php?langid=2&contentid=645,http://pubblicazioni.iai.it/content.php?langid=1&contentid=645,http://www.fp7-space.eu/rssGenerator.php,http://www.sciencedirect.com/science/article/pii/S0094576513003536,3:IHJ0HHzlQwFLMDvNAXRwYhKC4agdqYIJ14hH0OCIHbRZK7Jg:I0HHzlnqBCBIqYMCH07k0tg,768:tY3T0e9LzcWDZFOfG8sJ0JI44TCcxMBTBsU5NC:tY3T0e9LzcWDZFOfG8sJ03sxK5NC,3:IHJ0HHzlQwFLMDvNAXRwYhKC4agdqYIJ14hH0OCIHbRZK7Jg:I0HHzlnqBCBIqYMCH07k0tg,768:NXOXEXY3T0e9LzcWDZFOfG8sJ0JJ4TCcx+pTlnj32zK5NC:NXOXEXY3T0e9LzcWDZFOfG8sJ0TsxWnc,384:VfCRymYC+thTooDDSipxM1XoaMv7MVgZvJeRS23PtoPzo:VfCRotrD+ifYXoaGLbo,384:CvlYpaowpvSnP/R12pmb7dEmMGAwhmc4us7WzUD98C:iqaooQP/R1rdEmJfm+s7WzUD98C,384:invYRU7pb700UUsgji7q/q00UUsgjVdXKyy:igO7pb700UUsgj86q00UUsgjnG,768:4ktEisnwElo7Psb4qkihKXX9k7ZdtMB0KVjTRRtwCJYl:4ktE3nwJPu4qkRk7ZdtMBrVjTRRtfJE,768:iktErvX5d1QrqrBVbLKmFLgyAW+iooUX9lVIGYBB0KVjTRRtQaYl:iktEVd1uqHKmFLgyAW+rlVIGYBBrVjT4,6144:tk1owuh9bdMwvn51u0oW6ylxRx0KlWuPp:AuhPv42xR9B,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
809,PIEZOVOLUME,High volume piezoelectric thin film production process for microsystems,http://www.piezovolume.com/,http://www.piezovolume.com/,http://www.sintef.no/globalassets/project/piezovolume/publications/wp5_d5.7_dissemination-of-results-by-publications-and-open-seminars_eap.pdf,http://www.i-micronews.com/component/hikashop/product/thin-film-pzt-for-semiconductor-application-trends-technology-update.html,https://www.linkedin.com/in/andrea-mazzalai-b619b3109,http://www.piezomems2011.org/resources/Program-PiezoMEMS2011.pdf,http://www.aixacct.com/Workshop2010/Workshop2010_ProgramDay2.htm,http://www.readbag.com/piezomems2011-resources-program-piezomems2011,http://docslide.us/technology/thin-film-pzt-for-semiconductor-application-trends-technology-2013-report-by-yole-developpement.html,http://static.sdu.dk/mediafiles/D/E/4/{DE4EC85F-610A-4847-BCC4-6FEE04C9CAA9}Talk%20Wagner%202010.pdf,http://www.rvo.nl/subsidies-regelingen/projecten/piezovolume-high-volume-piezoelectric-thin-film-production-process-microsystems,6:B8FQxv/Cc4svAwwWASPE0/AJy1hfPTHUvSAc4mBBTJjBYbFu5JdJlc4mBBIg3d9:BMQ9Qw88E0AJQhfPTH9BtQiJdi9,6:B8FQxv/Cc4svAwwWASPE0/AJy1hfPTHUvSAc4mBBTJjBYbFu5JdJlc4mBBIg3d9:BMQ9Qw88E0AJQhfPTH9BtQiJdi9,49152:WBiyZYs00jUx8U/3cKIiHZ7nXSfFZBCdHtt:WBXZ2oE8U/sbi57nXcFOHtt,1536:U2tyaxwju8x5cf8Y3UT3kg9+tPVX3OKUy5iV4IORCyWm1PCwI+hcee8XHr3wiAxi:zGu87p6cji,,3072:0vLq+CJMAKzMdCzZr+TzgQBoMSFeSue/IY600B5hdQSHalc:WUkzwCUfyFJ/X0BFlOc,96:yWn2OleoFR2sbQDmcHG/H1Lar35v/KBBNNp2O:P54qQD5H6Hpg/W,,768:TNYVPSWjcJ2cAnCR9vCfj29eSjSjp/dAzC0/cKUkpv9uoSxdy1FZJBMdjvt4fusw:TNggqCR1Cp2weMdjvafusw,49152:jd8l3/31yHijqKvWnOV/U5NHcOatsxeIFace5k3Rl881mBaN+DkW/hFI:jd8FP0TKunOVaHcOKQeCXfnqG2hW,768:uKMBcpJjg/Y0r7NRN/+EBXgQRF9MMxHr+U5Qltxz4ai5tSKqHB+Yb0:uKMBcpJjYY0r7NRN/+EBXgQRF9MMxLNP,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
810,EFP,European Foresight Platform supporting forward looking decision making,http://www.foresight-platform.eu/,http://www.foresight-platform.eu/,http://www.foresight-platform.eu/european-foresight-platform/,https://www.linkedin.com/groups/EFP-European-Foresight-Platform-supporting-2695357/about,http://pd.zhaw.ch/publikation/upload/203768.pdf,http://www.itas.kit.edu/pub/v/2009/wein09a.pdf,http://community.iknowfutures.eu/,https://rafaelpopper.files.wordpress.com/2010/04/efmn-mapping-foresight_en.pdf,http://net4society.eu/_media/research_in_foresight.pdf,http://www.eurosfaire.prd.fr/7pc/documents/1286875652_eu_forward_looking_activities_eu_research_in_foresight_and_forecast.pdf,https://www.vdi.de/presse/publikationen/weitere-broschueren-und-magazine/healthy-ageing-and-the-future-of-public-healthcare-systems/,768:/N5Jm9T2VoQK5qBid7wRl0+pB3wsnoO/E926SxtWtl3:/NK9T2VoQK58id7wNgsnoO/E926SxQf3,768:/N5Jm9T2VoQK5qBid7wRl0+pB3wsnoO/E926SxtWtl3:/NK9T2VoQK58id7wNgsnoO/E926SxQf3,768:aN5Jm9T2VoQK5rBBTW0GZKyQN3wsDoO/EA26SxtWtl3:aNK9T2VoQK59BTAKyYgsDoO/EA26SxQ/,384:uZRj4nTBJyl82pxvU5GvU2FL+X6xZHhlZ54lQxnsq5WZvOBbUc3vA8Ey0ehakdrt:uZRj4nTBJyl82pxvUsv/SXsZHhlZ54l4,12288:d4N9ezBRl5eQgt3VYXjY/AdEV3fGpuuooT7sI+P:Wu3BouXj6nWlPsfP,3072:BXiLJ0kdvu7B3271TX/bAGwNuDT//mqrl6nrrS72DwjTdWmIKmVZjBBXOo:gdOOlXTJwNuOuMrrS72DMppELXX,1536:rW70f4XryeF+KFgclWhBRPv8oCEGLCYLkVLU:rW70wXOeHFgcqBdWLLLwLU,196608:WNI8+wIRKbE+901WRqMHR28iWM9RguwUD:WNI84f+i8vRMouwUD,12288:tX70MyykGUjathXdkRekKM1RHBKUdESbMAB5A4jYx:hQmajWhNkROKRHBKUtX5Hj4,196608:+vdFyrwLPLO0Zx7dqW5L/vwyy3HJRYY0KU:cykzDkW5zvwTRYh,384:PrC4wsTIuMLMSMzLF+KI/45BvqsYyUTp6oY8HP/xKshysQkGygq:TCsiLGLFOegp01ygq,100.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,SUNPAP,Scale Up Nanoparticles in Modern Papermaking,http://sunpap.vtt.fi/,http://sunpap.vtt.fi/,http://sunpap.vtt.fi/pdf/SUNPAP_TappiNanoConference_2_3_UllaForsstrom.pdf,http://www.comieco.org/allegati/2012/4/sunpap_final-conference-2012_103450.pdf,http://www.inofib.fr/en/company/,https://www.linkedin.com/in/v%25C3%25A4%25C3%25A4n%25C3%25A4nen-virpi-06523044,http://www.ciceco.ua.pt/index.php?tabela=pessoaldetail&menu=224&user=407,http://www.tappi.org/content/events/10nano/program.pdf,https://www.linkedin.com/in/ulla-forsstr%C3%B6m-22627a11,http://www.2020-horizon.com/TTY-SAATIO-p2534g3.html,http://www.ttl.fi/partner/nanoturvallisuuskeskus/in-english/research%20projects/ended%20projects/sivut/default.aspx,192:ER1BETLwptAIL2smh8CXuClcJEVmpRXGawO2TVq39Wy29ERin1O8/6nqa679C6Ny:QgPatAy2smh8CeCbV8TBCTO8/6qf7R/Q,192:ER1BETLwptAIL2smh8CXuClcJEVmpRXGawO2TVq39Wy29ERin1O8/6nqa679C6Ny:QgPatAy2smh8CeCbV8TBCTO8/6qf7R/Q,49152:ViiYQ4ITYalpc13YuPsFz2mUB+isq2Oh3NC5xlcOOEvJuy7F6pF:UM4palyXPsZ2mbiHth3ojlclEXy,6144:WNxUcoXxC24bMxo/34lyNvZWVQacNAR+WM1V1R/TxLqfmVE3XuG:WPxer4bMxo/olyNqQ9U+WM1VPsmVAXuG,384:+Wq+qSG+qxJE6xrbEhqNWM7zWc1RgVkOUlODhIOvklObxGiuEi:+W/HSxHaqEU1RgUXiuEi,,1536:S2wahOvTXKZ0u6gEAK4VWJjBABqTLBnC2hWcBqVtis:SUZ0F9r4VWWVj,3072:eTo0qlovznkcspuDtp+DdtLOaVUaawYmw1GQDJF3gG3uC:eToAnIwo5R11avmw1pDD3gKT,,192:TYnvYRlRGr6f+iBfsT0f5jPv+7O9o1ig+LVf2CJ6SdXZEy0Iw:TYnvYRXRf+iBflhjIqdXKyy,384:G3mc+OBTmIY4Y+3UzteQupcVQh9eYeAemeJiyGIrD+AnZV:GY+oacseYeAemecyGIrD+YV,100.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
812,ADDNANO,The development and scale up of innovative nanotechnology based processes into the value chain of the lubricants market,https://sites.google.com/site/addnanoeu/,http://www.2020-horizon.com/ADDNANO-The-development-and-scale-up-of-innovative-nanotechnology-based-processes-into-the-value-chain-of-the-lubricants-market(ADDNANO)-s9305.html,http://su.avedas.com/converis/contract/385,http://bhrgroup.com/Portals/0/docs/Media%20centre/addnano_press_final1.pdf,https://sites.google.com/site/addnanoeu/references,http://www.bhrgroup.com/Portals/0/docs/AddNanoPressRelease2.pdf,http://www.2020-horizon.com/INFINEUM-UK-LTD-p16883g1.html,http://www.wtc2013.it/home.html,http://www.bhrconferences.com/Default.aspx?tabid=1863,http://bandi.miur.it/bandi.php/public/fellowship/id_fellow/26371,http://www.nanowerk.com/news/newsid=14670.php,768:A/FZrO6J+YvhKDGO7XwoXGMGEUbZ2eeeeeeeeeeWeeeTeeeeejkk9h6rWkRHlU/C:APrvKDGO7XwoXGMGEU0eeeeeeeeeereY,96:xCN4NFrNrKLBkF1MWSRw6bYGpzDzSPNhmk8C08RCjKrdIcjmh9rdXRNlLlPhGbcc:bhDYRlpGfAju35SfbVXZEy0Ie,768:wtfzeMvDQDfvpBpGpJpHCvEcUEP3JVa3aSSgMlF5QvN+zPU:IzeMavpBpGpJpHC8cpP50aSWK+LU,6144:ezdWhK/Lbnd6rkCLDC7xhSRrTy7sfhYMPleh4n5:ezdWhMbdgkCKtsRC7EaCleE,768:A/FZrW3JdPvhKGGNXwoXyMqiekk9h6rWkRHlU/0Y9GB:APqPKGGNXwoX5q/kk9h6ykRHlU/0Y9GB,6144:PAptiackdvAWcT+jR/Pb75kuXOOnA0KO81ZUwUa4s:ISkKPPuKO81Oda4s,96:xUKLBO7F1MWSRw6bYGKJ0AzizDzSDTaQN5N5eMXuKEy5ZokksLoRtcfHQ:+nvYRljGqoeMXZEy0Iw,192:3dOH9he9jZX+SoYmj27yq6qyqaPriz7w52cQvO5H6WH1Ah0pcdCcu2:3dOdhe91XMYmVGA52zvOQao+cIcu2,1536:S85NJL/g+7GU8yu2yfe/nND8ZB5HXR+Iv2lqy0aYx8tAHQ4IaYDaYK53riz0WGiz:SE/t8ZZfDYuYGwTGibn9SMd24,384:PwyPF2UDFoOWQFlTsc2ruzI+hoyTn+h2eqAggvngvMgv09NS5/Euy:YyPF2U1lRLz0ynS9o5/E5,384:MhuyvhyZ0d75mWn/WirXQWSyWpGMwzGXFSOXbIQaZ9aZK1hz54O3kN14zkUBvmXJ:MhzJxdVXuBavat14zkU//HUvNzp0pO,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
813,WALQING,Work and Life Quality in New and Growing Jobs,http://www.walqing.eu/,http://www.walqing.eu/,http://www.walqing.eu/index.php?id=8,http://www.arbejdsmiljoforskning.dk/en/projekter/kvaliteten-af-medarbejdernes-arbejde-og-liv-walqing/beskrivelse-af-projektet,http://www.arbejdsmiljoforskning.dk/en/projekter/kvaliteten-af-medarbejdernes-arbejde-og-liv-walqing/formaal,http://www.ruc.dk/forskning/forskningscentre/center-for-arbejdslivsforskning/nyheder/tidligere-nyhedsbreve/nyheder-maj-2011/nyt-projekt-walqing-work-and-life-quality-in-new-and-growing-jobs/,http://www.coolsocial.net/sites/www/walqing.eu.html,http://www.laboratoriorevelli.it/index.php?t=2&p=2&s=10&l=en,http://www.iaq.uni-due.de/projekt/2010/walqing.php,http://www.researchgate.net/profile/Ursula_Holtgrewe/info,http://www.etui.org/News/Basic-services-sectors-more-jobs-yes-but-better,96:CQS+1sM5Ra9CWS+lMDEXNxgtTVjws7Qb8erlf87i+D7On3bgi:0+1sM54A+RXNaTVjlUXwDqnrr,96:CQS+1sM5Ra9CWS+lMDEXNxgtTVjws7Qb8erlf87i+D7On3bgi:0+1sM54A+RXNaTVjlUXwDqnrr,384:nRE5jJ79j8SnfW5YxvG7vG77MDC2qIY8HddCnF0UXf09JNDqnrr:nRE5Vt9WUvMGsD75Gl89JNDqrr,384:33oqgvuY47tRUNGsQm5zi9BIQSLXsgMNhMDrfv8+ROUnB94KcGoV0snM57T6eBGp:3YqgvnittObMNo7v8+ROWbcLWsoTPgz,384:3kVqgvuP7t/AB2Q75zi9BIQSLXsgMNhMDrh8+RhUUNAlnT6eBGRz:3kqgv0tibMNoF8+RhMnTPgz,384:ZqONSL+LtzF7/05ESBVovuNdl/YXaYpF/DSX8ux:ZqQSSR505lVo+dlMcX8e,768:IfiCvTspDeWeehF29ipuJecih/AzDCtHcjTCPv2LmL2hWx3Q1AeMEr01vr+4eRpa:IfiCvYpDeWeeb2yuJece/AzDgcjTCPvT,96:KvD421RpTJOy2+nJQ4aefEKfvIxYk4w3Rx42IVfdmaHatapagaPjbq1SOtfXx2mu:n2FtDnJHayJ4ONVF60o9PjbESGX0,384:e9YgnflRGhsST6muRmUoUKeGpGDd+vlSaNAjR:ePl4O0gwGDdesEY,,384:5hef5yN8urCzxm622frZRgFawd2XvU6AlqkDOD+x2XvkPu5GHIFD2XvYEDjB0H1J:OAN8xg6G9eR1x++/he8DlAOOauw,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
814,LEGIOTEX,Continuous bactericide water filtration for the prevention of Legionella contamination in large public and industrial facilities,http://www.logrotex.com/productos/legiotex,http://www.2020-horizon.com/LEGIOTEX-Continuous-Bactericide-Water-Filtration-For-The-Prevention-Of-Legionella-Contamination-In-Large-Public-And-Industrial-Facilities(LEGIOTEX)-s9497.html,,,,,,,,,,192:QF+r1+gH2pQnoV7pu+XzbIPsibRyTSGjUeVRX3yFmyTX:o+J+gH2pj7pu+6siGU+X3yFmyTX,192:u3KL3K03KWDYRlpGR3KsSk9lw7jhmOUXZEy0Ie:uI9pDYRnyzSGakxXKyo,,,,,,,,,,0.0,,,,,,,,,
815,NANOBOND,Integration of emerging soft nanotechnology into the functionalisation of textiles,http://www.nanobond.org/,http://www.dwi.rwth-aachen.de/fileadmin/SITE_MASTER/content/Dokumente/finished_projects/nanobond.pdf,http://www.2020-horizon.com/I-CARE-EUROPE-LIMITED-p17293g1.html,http://www.dwi.rwth-aachen.de/index.php?id=487,http://www.2020-horizon.com/DEVAN-PPT-CHEMICALS-LTD-p17292g1.html,http://static1.1.sqspcdn.com/static/f/834046/14221587/1316442441907/2010_Consumer+Goods_Towards+RI+Roadmap_draft_Feb.+2010.pdf?token=vDAGvf8eSz14K2gD2CQ41TdkCD0%3D,http://static1.1.sqspcdn.com/static/f/948228/16248485/1327586515920/PROsumerNET+Newsletter+1_Dec-2011.pdf?token=QROntaVaCbahGa7oBXw3DWkwxxI%3D,,,,,384:dC/teZ/WIOKAOoNkPnJhz1vap2XhMz4PzPfbarX7b9ko9h6kRHiYF/0Y9GB:A/MZrOzNkPJhy2Si8Fko9h6kRHiE/0Ys,3072:dTVS7b+ZwsKLdRGALhkqajQLaZofhIPV0tk0xp8E/K4RY6xXouh9deRFSDq4vBs:dTk76ZsLDBhkfjQLtk05Rnouhs8Js,96:xfKLBO7F1MWSRw6bYGElizDzSbcTaHZYQ/MXuKEy5ZokksLoRtcfHQ:xnvYRlXGbV5fMXZEy0Iw,384:SIyZue8GdwsU4fneIbNGkYHkGmiu5v9mieR5DpcIzfqnOvotNh4PoDukK:SbZue8GdwsUoeIbNG7LvKv9mieR/cIzj,96:xNKLBO7F1MWSRw6bYG6jgzDzScTaHZYQuTaxBUe4yqTayyKQ/yKh1dOMXuKEy5ZS:TnvYRlJGV5XxBUTy7yqxrOMXZEy0Iw,6144:nMKC8gUKhf38wXoQCIvrDj11lekTUwsAMj+raiT7:Mt9J+w4Ruv11le0MMXT7,12288:2tiU4MoV+5CyYq61Zdb2o32q73bFQo7VtYQY4XyEQsp:m4MoV8MpbDTbPhGOQsp,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
