,Unnamed: 0,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,MatchScore,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
214,214,THOR,Thermohaline Overturning at Risk,http://www.eu-thor.eu/,http://www.eu-thor.eu/,http://www.sams.ac.uk/stuart-cunningham/thor,http://ec.europa.eu/research/bioeconomy/press/docs/oceans/19-thor/191-thor_eu_press_briefing_barcelona_2009-10-02.pdf,https://en.wikipedia.org/wiki/Shutdown_of_thermohaline_circulation,https://vimeo.com/thorproject,http://www.earthobservations.net/documents/meetings/201205_gepw6/ss_os_thor_mortier.pdf,https://vimeo.com/54353956,http://www.aanderaa.com/media/pdfs/B186-SmartSub-Observatory-LoRes-Jan-2013-A3-size.pdf,http://www.metoffice.gov.uk/research/areas/cryosphere-oceans/ocean-circulation,http://www.nersc.no/staff/helene-langehaug,768:IvaXyzZ88Rm4gO9WmZEDFUsni80nke8zMQq54CjJdioHB5u/uDrFKdmZUT/Ptamv:kPRjhxCi8ve8LV6MWDcEsPXyA,768:IvaXyzZ88Rm4gO9WmZEDFUsni80nke8zMQq54CjJdioHB5u/uDrFKdmZUT/Ptam4:kPRjhxCi8ve8LV6MWDcEsPXyH,99.0,192:V8qyY/CBgUpC+bhTPi/cU96SHUrJ39xTkGOLUmIBnpEOPq:LyTTC+Q/t9s/AFAmcpU,24576:TqldnVIwlFuw4QtEbNqHnYrw7eqQ9wK3RO9iEUuq/9pw6+Dlt7:TqljFb4jhq4r79wGvEq/9G6+xt7,3072:u0NtqREemnKgpnssTIZUacIxzhej7lHSnzeZ7XxbIuP:wRhgpssTICacIxzhejAzeZ7h9,768:RFO9YpyxrEnpx42IOlU7TnRIaSTQik39+aPhv4T4N4U4yKvlm5MZ50Jmk2oUAASZ:RPplKesO9DyJl2oUAlTPMg,0,1536:LfpiKesO9xR2td2/tzIZQ3ZYJCiCmYClZlOW+SUm:LBIwd2D3ZYJCiCe,6144:RgyzlDytJTy0wtW0oZJsTqCWQComl6fUHjmFMkQ:RgcyJeWaqCWtaO,384://6+2WNu70ZwkqFN2TnVdR8YH2CbBCiNb4AqxhMY4Fzd0WtcKYbbejntIhYQSoeU:qZWNhmFUTFuKYnItIGbALp4QP,768:tHPs6wFSg600D2DsnQkXxywxIaG2oGZScDDqSFjzDh:tU6wFSg60SlxyaIAZZSMrFN,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,215,PALMS,Palm harvest impacts in tropical forests,http://www.fp7-palms.org/,http://www.fp7-palms.org/,https://en.wikipedia.org/wiki/Social_and_environmental_impact_of_palm_oil,http://www.anselm.edu/Documents/Academics/Departments/Biology/Eric%20Berry/corrected_proofs.pdf,http://rainforests.mongabay.com/0811.htm,http://www.esajournals.org/doi/abs/10.2307/1942038,http://news.mongabay.com/2014/0221-mark-traditional-palm-knowledge-at-risk.html,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4372575/,http://tropicalconservationscience.mongabay.com/content/v5/TCS-2012_Vol_5(3)_340-351_Duarte_and_Montufar.pdf,http://www.scientificamerican.com/article/harvesting-palm-oil-and-rainforests/,https://orangutan.org/rainforest/the-effects-of-palm-oil/,1536:Go6a1F0BbYyBn+82Sd8dD8LT8KS8jISVK8Td8FUI98NN8/eaxPy19+ZCeJbzqK3:F0BbYyBQNSV5IvxPy19+ZCqzqK3,1536:Go6a1F0BbYyBn+82Sd8dD8LT8KS8jISVK8Td8FUI98NN8/eaxPy19+ZCeJbzqK3:F0BbYyBQNSV5IvxPy19+ZCqzqK3,100.0,1536:rqh6J4OKdI2e2GtCZT/nmCxj7XUW/KDcDkA3HMCVp8KjQpzNNTeyXWveseuq+eJH:rOrdhjnmuSErAnEOp6R5NO3,6144:EWu1N+KafdNwH0DDYvy8UruKgdooTZojhifO/j3RfPPL8hVaU:/ppf300HJhruKORTKE6jZLTU,0,768:Km2V57tGkh9ppzMp5eal2Vuc/EE9P33Bv1Yu5nj0cGZYDSfocV3Se3HS/qYRxvE7:uzppMve02VuyP33Bv1Yu1jVLueHje,0,0,24576:JjHXH/I5NgSlg2zdRvSmPyn3CruzwPc57UZLM6dXCesS99:b8gwdRynS9P3pMEXySD,768:1N6vz4AM/FnxWv/0ZgYm/u6Gbw30t/5HTFM+UQ7qwgCQ+Q1dLVDgqyS:f6r4AM/08ZgYm/u6Gbi0t/5HTFM+U2S3,1536:rZBFZB3voGPJhUEmMNOKkEv09bsnR3OBMa+8ua7gCVKycSiCQnEDQTupGTbSk54R:FBFZhvoGPJGEmMNOKkW8bsR3zvSiBT3q,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,216,SUME,Sustainable Urban Metabolism for Europe,http://www.sume.at/,http://www.sume.at/,http://www.nordregio.se/Nordregio-Research/Sustainable-Urban-Metabolism-for-Europe-SUME-/,http://www.oir.at/files/pdf/projects/sume_en.pdf,http://www.ncl.ac.uk/guru/documents/sume_001.pdf,http://esdac.jrc.ec.europa.eu/Projects/EuFunded/Presentations/SUME_Schremmer.pdf,http://www.foresight-platform.eu/wp-content/uploads/2012/06/EFP-Brief-No.-219_Sustainable-Urban-Metabolism-for-Europe.pdf,http://citta.fe.up.pt/projects/1.19-sume-sustainable-urban-metabolism-for-europe,https://ec.europa.eu/programmes/horizon2020/en/news/helping-europe%E2%80%99s-cities-save-resources-through-better-urban-planning,http://www.bk.tudelft.nl/onderzoek/projecten/urbanism/,http://pnum.fe.up.pt/index.php/download_file/view/101/,384:4GaLduhHCh44sqm1bCUgdfwhNgTRgiNSlw1Z0x9neShkwV6lRC:HaLduhHWslgUNgTRgi1+Zke6lRC,384:4GaLduhHCh44sqm1bCUgdfwhNgTRgiNSlw1Z0x9neShkwV6lRC:HaLduhHWslgUNgTRgi1+Zke6lRC,100.0,768:stfoW+pLf/3ucECvMr2Eb/Yi4SDvUtpnc:stfoWW/5vMp/MSDvKpnc,3072:AvJVIr5yX6bXvzfA87jSywPFePtfOrqnF26MPBY:iJVI1G6bbfABywkPtfOV6v,3072:2/vCIrPAF/dK2Pi+Slsi27pcq03TSgOymdZrH7:MCIrIF/d5O2cqQYL7,49152:ONJJC49rOqwCsAPrbTN3A7+Z/1kSyfUsgfACsO+680MEOr4JyB:ONi49bwCDNcSyfUsLJEM4YB,6144:nYVDnY/DzMeY72yzMC2pH/XXPccoD/zeyre8AZwE:nYDnY/bwCXXPcH/zeyCZ7,1536:L5kONZyTH8064/ucoLlUTC4MwG2I7n2lkZlkg89Ar9AkPlXllXKKKjtAiGOm3+/i:L5kONZyTBdlkZlkg89Ar9AkPlXllXKKh,768:tLO/kpBUXk1USk6Qhwaq7UmN6gjUAMyKAIkKkspvDQ8ytTMCkWJk2KDFaEaxaraW:tLO/kpyXk1USk6Qhwaq7UmN6gjUAMyKP,768:NdVMri1H++vhZDrC6wHPeQpLWhobmshqHTAkodM:tMvOprYTms8HTAkodM,384:jTNRUkpONgsJ6MRYN3y+yfTilCloMGKrgnWWQyp6s:zUkI24l0Ry7ilCnGKrgnfQyUs,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,217,CERTCOST,Economic analysis of certification systems for organic food and farming,http://www.certcost.org/,http://www.certcost.org/Upload/CERTCOST/Document/D23_designed_web.pdf,http://www.organicresearchcentre.com/?go=Research%20and%20development&page=Socio-economics%20and%20policy&i=projects.php&p_id=1,http://www.certcost.org/,http://orgprints.org/12111/2/Dabbert_12111_ed.doc,http://www.certcost.org/Lib/CERTCOST/Deliverable/D11_D5.pdf,http://orgprints.org/20356/4/20356.pdf,http://www.icrof.org/Pages/Research/international_research.html,http://d-nb.info/1027353614/34,http://www.icrof.org/Pages/Research/eu.html,http://www.imo.ch/logicio/pmws/indexDOM.php?client_id=imo&page_id=research&lang_iso639=en,768:oIf9SLdxxZHYoVGWiKOr3EPE7vxBS4zu07MpvwN9E0/J:v1E5ZH1VG5KUUPGvYEMa9E0R,49152:rTIeeO7c0YvYvYvBN4YpcZfWZRZLkNat3/F/7n/8t+Nv:r/ZcDvYvYvbCZfyNT/b,0.0,192:75P8Y+PSpDeuCQHyi+s0or8oeIn86WgeF4F5c+2GEG4DVXy/B9Sn8eZ0Z1cabhPg:VGK86W2wlGE1DxaLPc0VbhI,768:oIf9SLdxxZHYoVGWiKOr3EPE7vxBS4zu07MpvwN9E0/J:v1E5ZH1VG5KUUPGvYEMa9E0R,768:yRzKEhgUbHHDXjfyaXB2O509k9B+gYLkB3Mx5KWrg1gwg2gKgxTfPL4/O:wzbjKa4OF+gYLkNUrg1gwg2gKgxTfPL,24576:2NCFRtDZB3EPddRw3bMdckFHu6QiLr7twsnjWDBRIB+DAqCx3YNy6xUz/6+t:vtBxyciHJQc7BnKDBbAqCMxA/6+t,24576:wSAVtWPj2nv8eyKpNlcG7YFSE86xcRVRg1sALC:wt0Pj2v8/iUFl1sGC,384:S/IFIwt0gTBIoA0qHuZkPW5j+Vi51W6SR2x4I1diFva56EFiXebmYCVBHw:SUFi0qHuXWd2HdiBeXeeiYmHw,24576:m5ChJQD9RLk4aoCW1qdq9/uLDsl/LW/YEdq4edF:m5mC9Jk4ZCC9/uvZdUdF,384:S/IFIwt0gSBIoA0qHuZkPW5j+Vi51W+SR2XLI4JUntXB3L9VEhQyfCfjBHw:SUFR0qHuXWJ2PJgz3JoQy+Hw,384:9lgH8mIM/8XcJuIqVAu9QBU0DxV8RERFvt2hPza:Q8+/8XcJd/U0DXRFlsa,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,218,DIABIMMUNE,Pathogenesis of Type 1 Diabetes Testing the Hygiene Hypothesis,http://www.diabimmune.org/,https://ec.europa.eu/research/health/medical-research/diabetes-and-obesity/projectsfp7_en.html,http://onlinelibrary.wiley.com/doi/10.1111/cei.12321/pdf,http://www.asthma-allergy.de/studies.php?bereich_id=1,http://onlinelibrary.wiley.com/doi/10.1111/cei.12321/full,http://www.diabimmune.org/,http://www.symmys.fi/teams.html,http://www.efraim-online.com/studies.html,http://www.academia-net.org/profil/prof-dr-dr-h-c-erika-von-mutius/1134098,http://research.med.helsinki.fi/obesity/Knip/research.html,http://www.sciencedaily.com/releases/2014/01/140108154240.htm,48:kddohq+MIJNaqoxQxZqNuyiN6aR1S/r7+21dV8c1koq+:kddog+M6ANuP661ur7v146koq+,192:GJfyYEhkEutJtwyzIoZlzUP+AsKBYkIjQvPILElYoD+b:+fyYYkEutJtpzIAlzUPJsK+ZQ3I6Cb,0.0,192:sHRwzgmS0E9LOayvzQG1BUYtLynk0aBMVb7FZBQX:Mq1E96dzQeUUyRVbpZBQX,384:FMZph0+5Ne1HdFvXsGF7FFkFNr6FOHYgxIFWZSDsFSxLFtW2eSq2FXTFVGFJmFoL:uA1HE4NdhnRDU+a,3072:Kxenl0njOqoqL1m8NCkgV6e57HtNp3jJ7IPv3ZoBzPOs1NrNvk8c5:KY0njJoqL1m8NCkgV6eRtNpTJ7ISBzP4,48:kddohq+MIJNaqoxQxZqNuyiN6aR1S/r7+21dV8c1koq+:kddog+M6ANuP661ur7v146koq+,192:6WvC0SlvfyFZ4uAoOOgP2/V5QueHv5OA0nIuluzKG0NFo:TvnSlvarODqV5QuGv5jeIuaA0,384:Ssv5ou8y0DX49JFmTTxT32dNlVDVmvTT0rjj4lDM+y:Sa5ou8B7CJa0rADk,384:nUSWcpUCWkw62pZ0nnn8zdMgtdMRBtWM328n4tW7+MbdOtdvM70wt9Mbkt2RQAIy:nUSWw2pZ8HzT0YAIJEggsM,192:SfTSVKKNlDjzSQpaBFiiVxdPEn912nIoEl4WDXCjFx4ylbAm:SnBEidPE912dgYFf,96:IiAPLkRvIIeAB1j9Of1jsS5hxhNDbxTQq22Wlftc3HjI2T/WemK:ILLkWIeABh94vfGqVWlF2jI2T/W3K,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
219,219,EUROTRAPS,Natural course pathophysiology models for early diagnosis prevention and innovative treatment of TNF Receptor Associated Periodic Syndrome TRAPS with application for all hereditary recurrent fevers,http://fmf.igh.cnrs.fr/ISSAID/EUROTRAPS/,http://www.orpha.net/orphacom/cahiers/docs/GB/Networks.pdf,http://www.contract-fp7.eu/site/images/Documents/contract_d2.1_final.pdf,http://keo-ftp.com/kourir.org/bulletin/bulletin49.pdf,0,0,0,0,0,0,0,96:z7pYeIW1825B617snaPGz8HKEvlGZbNd0gXz7YKrPdu:Xh31l87qa+EvlubN5YKr0,6144:xu3xuq2aXxfRtnlv/I3qEpq4txGRqf6mlS7Gzs9454:w3xuCd/QhLGYC/7GzsX,0.0,12288:hchBlEg2r5/SFMz+PvUOu933Icmx3IXiXvsDfwvHLwyqlBgA:uhBlEg2F/SFPvUD9nOxyN8LwvlBF,196608:GHTR7gJlAtrzlZZjvAAPNA9k6u2KT3jOBah:GzR0JlA1zRo4AGWKOBah,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,220,EUTRIGTREAT,Identification and therapeutic targeting of common arrhythmia trigger mechanisms,http://www.eutrigtreat.eu/,http://www.eutrigtreat.eu/,https://www.humanbrainproject.eu/documents/10180/1033000/PolyGene+AG/aa88dfb9-26d0-40f4-b546-ccdabebc3f10?version=1.0,http://www.polygene.ch/eu-partnering/,http://ec.europa.eu/research/health/medical-research/cardiovascular-diseases/projectsfp7_en.html,http://www.light4tech.com/projects.html,http://thevirtualheart.org/FentonCherry/fenton/cv_fenton.pdf,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3696793/,http://circres.ahajournals.org/content/108/2/210.full,http://www.lens.unifi.it/pages/about_us/open_data/contracts/file/CV_Smith.pdf,http://www.tmf-ev.de/BiobankenRegisterEN/Registry.aspx,768:SPIBMc7Z+9Ceq8T8HYhARZiLNuyP0YBMem:Sw3bm3m,768:SPI0Mc7Z+9Ceq8T8HYhARZiLNuyP0YBCem:SwwbmZm,96.0,1536:vNx+6vv+CKiQAzSWC+H3+hQKPkwQUC2jfEUiqhG:VjvvvKixmWT3KPd38r,768:i9zw9fL2/n+JTrUJ+4ey+SmTw/iny8vpwqECTwWQtOp4S8fSMOIAv:4zw9fL2/n+JTrUJ+X2inySFECTwWQtOJ,384:0zfyYy8EutJtpaIAlzUPLsW4Ykmg8k1bj0GRxAYqmzGjYiiZD:GfyYy8EutJtp61UPtrkmg8aIGcpuGmZD,96:RZaLtz59p4pc7KIMkKshULv6r59ozgGlCQqaAMiUE0lm0:zuB4pQKfkKhT6r5o7YQVfE0lx,12288:eL1OwIRi5GI6Dw/3qSpaNNYOhlzPvk8B4ORRe5xd6Y8VE8EAKEFd:eJWSGIyfSQN9nzPvo4s/2VEcb,0,1536:WrJDJCLkr2jCYhnx9QdsIudz3GCNPlggOmnPx/KLSqknOm2+bPgOPsIk69Obsocm:iOCsIudz3h1DW4h7lg,3072:QUBNod3e5lahmBsgzbaSVjZAz+FS2saAHR4UFR630ajCMm96+UANa/EZOVal:Q6O3eiwB5j5ZPjsnHr20aj296M+U/,0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,221,LEUKOTREAT,Therapeutic challenge in Leukodystrophies Translational and ethical research towards clinical trials,http://www.leukotreat.eu/,http://ec.europa.eu/research/health/medical-research/rare-diseases/projects/leukotreat_en.html,http://ela-asso.com/en/leukodystrophies/how-to-fight-leukodystrophies/medical-research/leukotreat/,http://www.innermed.eu/project/ongoing-projects-on-inmds/,http://online.liebertpub.com/toc/humc/25/2,http://www.irdirc.org/member-funded-research/research-projects/european-commission-european-union/,http://www.france-europe-innovation.fr/leukotreat.php,https://www.meduniwien.ac.at/homepage/content/wissenschaft-forschung/drittmittelfinanzierte-projekte/eu-projekte/leukotreat-johannes-berger/,http://bookshop.europa.eu/en/research-eu-results-magazine-pbZZAC13001/downloads/ZZ-AC-13-001-EN-N/ZZAC13001ENN_002.pdf?FileName=ZZAC13001ENN_002.pdf&SKU=ZZAC13001ENN_PDF&CatalogueNumber=ZZ-AC-13-001-EN-N,http://www.orpha.net/orphacom/cahiers/docs/GB/Networks.pdf,http://www.eucerd.eu/?post_type=document&p=1357,384:EN7dVr/oRwXtaWrq3Zt6LHvP8bfiWPQtJOCrz13:EN7jlHvPAfiWYtJOC313,192:NEfyYEh6fuYJYwOXIoZQzCP+cDLA3jjYWXjR8x1p+D:SfyYY6fuYJYdXIAQzCPFDLAYWXjemD,0.0,0,0,48:ImMqyky18/vE156QKP9q7UcyqB6pQpstI8HEohqchXkM29QUfff8sCr:S7S/uURP90w0roYGXt29/fX8pr,1536:iKTJNqirRgObSrOHVU3SltXLVDfQeBABZ7vY2blPsiu7Tds6:7JNqirRgObSrOHVUiqSGhCdj,192:RCtBNiDhX1CWAAhmwQAw22w+Kn1GZ+GobKdM7iyTFJU:RCtBNidt3mwQAwO1UB727iZ,768:QGb7IlI2+ovNNMNNzNdMNdKNdTNdvTYXNNUNcNGNmNYNPNkNdUNdcNdwNdFNd7No:QG/IlIUPMPzEyr6PU+kQmxi8k4dTq2g1,49152:ojJ54F2LizR+2/BBNy2SjuYIT6kSUcPPR:ojJ54F22vBN7SjuYc6EcPZ,6144:xu3xuq2aXxfRtnlv/I3qEpq4txGRqf6mlS7Gzs9454:w3xuCd/QhLGYC/7GzsX,49152:JTCVaGky8Cffffq5PiaTLYYdUC8+jAJd2CvHKAJYTIN4ZAmQkQG:JT9GkyJffffq5PPACnU/2UDNQAjs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,222,ACCORD,Alignment of Capability and Capacity for the Objective of Reducing Debris,http://www.fp7-accord.eu/,http://www.fp7-accord.eu/,http://www.southampton.ac.uk/~hglewis/spacedebris/projects.html,http://www.fp7-accord.eu/publications.html,http://www.dlr.de/rd/Portaldata/28/Resources/dokumente/rp6/veranstaltungen/H2020_Brussels/d2-03-protect/CHATARD_MOULIN.pdf,http://www.fp7-accord.eu/about.html,http://bookshop.europa.eu/en/research-eu-results-magazine-pbZZAC14004/downloads/ZZ-AC-14-004-EN-N/ZZAC14004ENN_002.pdf?FileName=ZZAC14004ENN_002.pdf&SKU=ZZAC14004ENN_PDF&CatalogueNumber=ZZ-AC-14-004-EN-N,http://www.fp7-accord.eu/rating/,"http://eprints.soton.ac.uk/369583/1/IAC-14,A6,4,1,x26805.pdf",http://ec.europa.eu/growth/sectors/space/research/fp7/index_en.htm,http://www4.unfccc.int/submissions/INDC/Published%20Documents/India/1/INDIA%20INDC%20TO%20UNFCCC.pdf,192:sj37H3ec3RFSygGy52Jsbs50MDNLpTLRnkrSMMiYbiuKVGiyPCBYhm6:sD73egRC2JsbsysZSrSMMiYbiuKYiyP3,192:sj37H3ec3RFSygGy52Jsbs50MDNLpTLRnkrSMMiYbiuKVGiyPCBYhm6:sD73egRC2JsbsysZSrSMMiYbiuKYiyP3,100.0,384:pD7OczmCrWczG3qv1dtIHLubXIDaqLMyMkxxUsUsPsV:pFzfrWc4uEDhLZ8sUsPsV,384:sD7NFeLqWkQ3p73KiM04zlQ7sysZVrSqMiYbiuKYiyPCBYH:sgkQ3p76r04zlQwRmiY+jyT,49152:cXpozrUCF0lcaQqfpUqWGxqsX2a5sJNvPBTttIoS3lVG6zk4TpPui1r08mDye+:6GrF0lca/aq7qlXHPLNS3fGeTtb1ADy1,384:sD7Vectenin/OQ4VZy3DhXJsgsysZVrSMMiYbiuKGiyiCB6H:s5L6VZeDhZqRmcY+Vy6,49152:DAK/VxeoQw0UtyECYphH/m9/d3Ert2jZw42EpMXE3JZcsjIS5J4c7hXakc+nEq1R:DAUipnYnHO9/mQVpMmBJrhqk1/gVm,1536:pooHgA0HmcMLdfevdX3gA0HmcMMwgA0HmcMYD0A0HmMcL3s0CHKrNVWNZQNZv1w2:pooHgA0HmcMLdfevdX3gA0HmcMMwgA0P,24576:P32VDun50OHXjAyDsK2rKdnLUIy+RltF+ElM42UGkR0mS4:YDu5XzA0sK2rKhLZyWtF7cTkR0u,1536:4HxbYzFMhjJ/t2MiOdlvm8NerpQg8Dfy4QdfEd:4HxcINl2MiOd5arD8r1,24576:2ArInjn0UyO9+8c+AAvo2estR13L7qwGM5:2jz0UyZ8cjAAcBL7qw7,100.0,0.0,55.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
223,223,MICRO-DRESS,Customised Wearable Functionality and Eco Materials Extending the limits of Apparel Mass customisation,http://www.micro-dress.eu/,http://www.textile-platform.eu/links/,http://www.effra.eu/attachments/article/123/101209%20EFFRA%20Projects%20brochure%20FINAL-%20ALL.pdf,http://www.fashionable-project.eu/system/files/downloads/Joint%20project%20brochure_June2012_final.pdf,https://ec.europa.eu/research/industrial_technologies/pdf/effra-projects-brochure-2012_en.pdf,https://www.linkedin.com/in/konstantinapapachristopoulou,http://www.micro-dress.eu/LinkClick.aspx?fileticket=oTU7Q-Wk1AY%3D&tabid=246,http://cache.media.education.gouv.fr/file/2014/33/3/Infoday_NMPB_31.10.14_temoignage_PME_365333.pdf,http://www.micro-dress.eu/ProjectResults.aspx,http://www.3ders.org/applications.html,http://www.nsf.gov/eng/iip/sbir/topics/Combined.pdf,384:S/JkouLSz4iC1H2y7+KQceccLs+5Vw+g6wxePs8z2CUP839p:SRfunWy5crZwxqz2CUPY9p,1536:TSzHtwkTB2/jVBzhXNUgnmloIvYXL/0A/7XXbk9M7e:2zHtwkTB2/jVBzhXNUgncoIAJk9b,0.0,98304:Adey+JtLGrBPMBuS8/qbzKMQL5mz6aRdF:AdN+vIBPqOqILla1,49152:gA/GWBmdCpc9jEVRum0uMbjNEdZ/8+OluByL0Go4I2M3qyQjQOuiLH4vFiDv2paC:tUIc9jEr8bJwi+AuByoV0H+gDupv2Y,49152:9AL6iitQeBWob5/IAGwPpkC/Xb7aTWyJ4FdRYYYYYBz69XbKI:9ALXi+e1pIAGApZ6WU4dT1b3,0,12288:GOSZ404HBeB2c0cFu1WINhnoL0tJzhDjCV7Esa1a3v7/C09BUjUPZiff9+Kgyb07:GOO4H5Jnhn40LMf/7brjxcwDkxS,24576:zm6tESRcrkDo2F80DA/ZWxQzk5B/Lf5pHSVKPiq+Q:zm6tESR7Do2iUA/j6B/7vSIPVl,384:S/ck2ZHtbic/pq9s5GcUz2jkOKLW7aXNrG1bkHe1sRdERbt77KDmJIZkCfWdCyIJ:SUZZHGcUzVj5ok2CUPY9p,6144:4nI9IcdP70uHFvrgK3ZkcvjcmAh/PVqEnrIP5dBzxd1muC9Oc4bEJWXahVDTVvbj:4EP70g7VHc485/qazBpJoq,6144:4nfRVcwpnGsgX5BbytAm4+VlY/0bsXHioWAXIStcNs4l9t2Pcxz21O2a:mZVcwpTu5eAebtsXfc+GunOd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0
224,224,BOOSTER,BiO dOSimetric Tools for triagE to Responders,http://www.booster-project.org/,http://www.euro-research.org/index.php?option=com_content&view=article&id=96&Itemid=82,http://www.booster-project.org/home/liblocal/docs/Booster_Booklet_final.pdf,http://www.state.gov/documents/organization/235439.pdf,http://www.booster-project.org/,http://www.future-internet.eu/fileadmin/documents/architecture_workshop/documents/UPV_position_paper.pdf,http://www.booster-project.org/scripts/home/publigen/content/templates/show.asp?P=125&L=EN&SYNC=Y,http://www.aesj.net/pnst004/891_895.pdf,http://www-list.cea.fr/images/stories/decouvrir-le-cea-list/partenariats/europe_et_international/booklet_Vilnius_web.pdf,https://www.linkedin.com/in/romaingrall,http://cmpwg.ans.org/icrs12/Presentations/Frank%20Becker%20et%20al%20APPLICATION%20OF%20HAND%20PHANTOMS.pdf,3:qVZx7ihxINv2MdCYOURAKdwWo9kBbZ6e8MYCzRAC6qhJP:qzx7XtRAKUkB96ylZP,384:m40gsBLab/VDlYGrznxT+PhgF/gOBaJ3kkfu:YPB2btDl9HxDgJ07,0.0,98304:7YpAsgIQpsuh1ZmdGDvfERyQxQVPO4f7cSaidhVmwRN9DRirM5ofeq3v:kpAsApDZmwjERbEd70idhVmw9RirAoWw,3072:Vuq34QPfSpdHw+4Fp+nYWP666oSywV0r/+SoXw0BuNOaywlePJC7FJ:V77UQXhWPMywVY+SeNHwlKs7,3:qVZx7ihxINv2MdCYOURAKdwWo9kBbZ6e8MYCzRAC6qhJP:qzx7XtRAKUkB96ylZP,1536:p9euFRK0zLFlcB+w9arbh0RwX8C4VXADNsOuKp8eXWlTqWhv5o3mZ2fVuJHNuvt2:7NZBlAarbh0RwsCqApImGuWhv5o3m4F2,768:EY18PZqgwUmvDrn0h9VK9Vh9VK9VDXz9ViYeO290Oe9VyM9Vrk:EY18PZDwUmvDr05O3ck,6144:fhA1T3q3QnmMGg/fAyj1GSkwJ2iOc7Esvb5XFKAQc1mP7sU7Bb7VsLYh/at:n3QmMV/Yyj1GlwJAshSc1M7hJs8u,12288:fmyeUm4MrZRoZDuNLiRXzEQzZk4gz4OI2GFWK+mI/wqrTlMgM/bD7nlnRY9rToJi:Ler8DUXB4OI2fLJppmYa7G,0,24576:MoZVk5wpxq5Z+A90pDuxnc/w2YH6msF833wgBFCtFKclY3df:MoZVXxqB0paxc/MH6mYYotgc+Nf,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
