,projectUrl,foundProjectUrl1,MatchScore1,SameResource
286,http://www.overcomingcancerwithresearch.eu/index.html,http://ec.europa.eu/research/health/medical-research/cancer/fp7-projects/direct_en.html,0.0,
287,http://enaromatic.bio.demokritos.gr/,http://ec.europa.eu/research/health/infectious-diseases/poverty-diseases/projects/187_en.htm,0.0,
288,http://www.zurkoresearch.com/aptar/,http://www.2020-horizon.com/APTAR-Global-solution-for-slaughterhouses-tanneries-and-phytosanitary-sectors-Treatment-of-category-3-animal-wastes-and-production-high-value-product-with-bio-pesticide-properties(APTAR)-s10335.html,0.0,
289,http://www.talos-border.eu/,http://www.talos-border.eu/,100.0,1
290,http://microflex.ecs.soton.ac.uk/,https://forschung-sachsen-anhalt.de/project/microflex-micro-fabrication-production-11988,0.0,
291,http://www.dismeval.eu/,http://www.dismeval.eu/,100.0,1
292,http://resilience2050.innaxis.org/,http://resilience2050.innaxis.org/,99.0,1
293,http://www.alight-project.eu/,http://www.alight-project.eu/,100.0,1
294,http://www.susfoflex.com/,http://www.foresttech.fi/news/news/390-new-project-susfoflex-flexible-printed-intelligence-and-materials-technologies-in-food-packaging,0.0,
295,http://www.hit-gate.eu/,http://www.hit-gate.eu/,100.0,
296,http://eurofitfp7.eu/,http://eurofitfp7.eu/,100.0,1
297,http://www.imp.uni-erlangen.de/BreastCT/,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3033876/,,
298,https://sites.google.com/site/ecoadaptproject/,https://www.weadapt.org/knowledge-base/ecoadapt/water-governance-and-climate-change-adaptation-in-three-latin-american-model-forests,0.0,
299,http://www.systemsmicroscopy.eu/,http://www.redotriandalucia.es/catalog/systems-microscopy-a-28/,0.0,
300,http://filestore.nanoinsulate.eu/,http://www.2020-horizon.com/NANOINSULATE-Development-of-Nanotechnology-based-High-performance-Opaque-amp-Transparent-Insulation-Systems-for-Energy-efficient-Buildings(NANOINSULATE)-s7386.html,0.0,
301,http://www.csr-impact.eu/,http://www.astbury.leeds.ac.uk/people/staff/staffpage.php?StaffID=ABa,0.0,
302,http://pathway27.eu/,https://www.dkfz.de/en/tox/download/Pathway_Leaflet_A4_english_final.pdf,0.0,
303,http://www.afhelo.eu/,http://ec.europa.eu/research/health/medical-research/severe-chronic-diseases/projects/afhelo_en.html,0.0,
304,http://heranet.info/,http://heranet.info/hera-joint-research-programme-2,52.0,1
305,http://www.grincoh.eu/,http://www.grincoh.eu/,100.0,1
306,http://eu-priority.org/,https://clinicaltrials.gov/ct2/show/NCT02040441,0.0,
307,https://www.angiopredict.com/,http://www.systemsmedicineireland.ie/research/colorectal-cancer/angio-predict/,0.0,
308,http://tefles.eu/,http://tefles.eu/,100.0,1
309,http://www.fp7-marinet.eu/,http://www.fp7-marinet.eu/,100.0,1
310,http://zf-health.org/,http://zf-health.org/,100.0,1
311,http://www.medinaproject.eu/,http://www.youtube.com/watch?v=RV7NMrd8saQ,0.0,
312,http://www.epiccvd.eu/,http://ec.europa.eu/research/health/medical-research/cardiovascular-diseases/projects/epic-cvd_en.html,0.0,
313,http://www.soziologie.uni-konstanz.de/alacs/project/,http://www.ub.edu/sior/view.php?id=74,0.0,
314,http://smartcatch.pera.com/,http://www.2020-horizon.com/NORSKE-SJOMATBEDRIFTERS-SERVICEKONTOR-p7454g1.html,0.0,
315,http://www.radionet-eu.org/,http://www.radionet-eu.org/,100.0,1
316,http://www.eu-mascara.eu/index.php,http://www.eu-mascara.eu/index.php,100.0,1
317,http://aida2020.web.cern.ch/,http://aida2020.web.cern.ch/,100.0,1
318,http://www.accesstopharmaceuticals.org/,http://www.accesstopharmaceuticals.org/,99.0,1
319,http://improve-research.eu/,http://improve-research.eu/,100.0,1
320,http://www.biomarcare.eu/,http://biomarcare.eu/,0.0,
321,http://www.sustaincity.org/,http://www.ivt.ethz.ch/vpl/publications/presentations/v334.pdf,0.0,
322,http://www.eldia-project.org/,http://su.avedas.com/converis/contract/374,0.0,
323,http://irissproject.eu/,http://irissproject.eu/,100.0,1
324,http://www.eu-tiara.eu/,http://www.eu-tiara.eu/,100.0,1
325,http://www.helmholtz-muenchen.de/isb/forschung/plattformen/darkrisk/index.html,http://www.doremi-noe.net/pdf/DoReMi_2nd_Periodic_Meeting_2013/presentations/10%20Anastasov%20DarkRisk.pdf,0.0,
326,http://www.3d-forensics.de/,http://www.3d-forensics.de/,100.0,1
327,http://www.atherobcell.eu/,http://www.atherobcell.eu/index.html,100.0,1
328,http://www.proecowine.eu/,http://www.proecowine.eu/,100.0,1
329,http://systemage.eu/,http://systemage.eu/,100.0,1
330,http://www.biolisme.eu/bases/biolisme.nsf/webContents/Bienvenidos,http://www.betelgeux.es/images/files/Externos/Photek_Biolisme_final_EN.pdf,0.0,
331,http://www.meprocs.eu/,http://www.forensicanthropology.eu/index.php/activities/fase-projects-and-collaborations?showall=&start=1,,
332,http://www.chancefood.eu/,http://www.eufic.org/article/en/artid/Healthy-food-options-people-risk-poverty,0.0,
333,http://www.harmles.eu/,http://www.esmats.eu/esmatspapers/pastpapers/pdfs/2013/jansson.pdf,0.0,
334,http://www.spartanproject.eu/,http://www.researchgate.net/publication/259829183_Throttleable_hybrid_engine_for_planetary_soft_landing,,
335,http://www.vitruv-project.eu/consortium.html,http://www.vitruv-project.eu/,0.0,
336,https://www.sesame-project.eu/,http://www.indracompany.com/pt-br/sectores/energia/innovacion/10425/sesame---securing-the-european-electricity-supply-against-malicious-and-accidental-threats,,
337,http://www.fp7-caper.eu/,http://link.springer.com/chapter/10.1007/978-3-319-07857-1_26,0.0,
338,http://www.food4me.org/,http://food4me.org/,94.0,1
339,http://www.virtuoso.eu/,http://www.virtuoso.eu/VIRTUOSO/resources/VIRTUOSO_technical_insights.pdf,0.0,
340,http://cartardis.eu/,http://ec.europa.eu/research/health/medical-research/cardiovascular-diseases/projects/cartardis_en.html,0.0,
341,http://www.embrace-project.eu/,http://www.smhi.se/polopoly_fs/1.20623!/embrace_overview_kickoff_pres%20%5BSkrivskyddad%5D.pdf,0.0,
342,http://www.euroforgen.eu/,http://www.euroforgen.eu/,100.0,1
343,http://www.turas-cities.org/,http://turas-cities.org/,100.0,1
344,http://www.predict-project.eu/,http://www.predict-project.eu/,99.0,1
345,http://www.speedkits.eu/,http://www.centexbel.be/files/speedkits/Centexbel_AidEx_case_study_proof_v2_FINAL.pdf,0.0,
346,http://www.sawsoc.eu/,http://www.sicherungssysteme.net/en/projects/sawsoc.html,0.0,
347,http://www.coltheres.org/,http://www.nature.com/naturejobs/science/jobs/314607-COLTHERES-Modelling-and-predicting-sensitivity-to-targeted-therapies-in-colorectal-cancers-WP2-WP3-e-WP7,0.0,
348,http://www.promerc.eu/,http://www.promerc.eu/,100.0,1
349,http://www.fibrotargets.eu/,http://www.fibrotargets.eu/,100.0,1
350,http://syrtoproject.eu/,http://syrtoproject.eu/,93.0,1
351,http://irena.aalto.fi/,http://irena.aalto.fi/,99.0,1
352,http://www.atheroflux.eu/,http://www.atheroflux.eu/,100.0,1
353,http://www.culprit-shock.eu/,http://www.culprit-shock.eu/the-project/,0.0,
354,http://www.glass-project.eu/,http://www.glass-project.eu/,100.0,1
355,http://www.advise-project.eu/,http://www.advise-project.eu/,96.0,1
356,http://www.vuelco.net/,http://vuelco.net/,100.0,1
357,http://eurocondor.eu/,http://eurocondor.eu/,100.0,1
358,http://www.ecomise.eu/,http://www.ecomise.eu/,100.0,1
359,http://www.videosense.eu/,http://www.videosense.eu/,100.0,1
360,http://health-gradient.eu/,https://www.researchgate.net/publication/283225201_DRIVERS_Addressing_the_strategic_Determinants_to_Reduce_health_Inequality_Via_1_Early_childhood_development_2_Realising_fair_employment_and_3_Social_protection,,
361,http://www.incomproject.eu/,http://www.incomproject.eu/,100.0,1
362,http://www.bami-fp7.eu/,https://clinicaltrials.gov/ct2/show/NCT01569178,0.0,
363,http://www.crestar-project.eu/,http://www.kcl.ac.uk/ioppn/depts/ps/research/clinicaltrials/ClozapineandTreatmentResistance-CRESTAR.aspx,0.0,
364,http://www.wakeup-stroke.eu/,https://clinicaltrials.gov/ct2/show/NCT01525290,0.0,
365,http://surprise-project.eu/,http://surprise-project.eu/,100.0,1
366,http://abc4eu.com/,http://abc4eu.com/,96.0,1
367,http://www.hercules-c.com/,http://hercules-c.com/,99.0,1
368,http://www.sophy-project.eu/,http://www.sophy-project.eu/,100.0,1
369,http://www.fp7-icarus.eu/,http://www.fp7-icarus.eu/,100.0,1
370,https://sites.google.com/site/fp7misafe/,"http://www.src11.eu/upload/fck/file/SEC-2012_7_2-1,SEC-2012_4_1-1,SEC-2012_4_2-2,SEC-2012_2_2-3,SEC-2012_6_3-1,SEC-2012_4_2-1,SEC-2012_2_5-1,SEC-2012_1_3-2,SEC-2012_4_4-3%20-%20Nili%20Mandelblit.pdf",0.0,
371,http://eurhealth.org/,http://ec.europa.eu/research/health/medical-research/human-development-and-ageing/projects/eurhealthageing_en.html,0.0,
372,http://www.fp7-tiramisu.eu/,http://www.robocity2030.org/?portfolio=proyecto-01-3-2-2-3-2-2-2-2,0.0,
373,http://www.neuron-eranet.eu/,http://www.neuron-eranet.eu/,100.0,1
374,http://www.stages.csmcd.ro/,http://www.stages.csmcd.ro/,100.0,1
375,http://www.alta-space.com/pulcher/,http://arc.aiaa.org/doi/pdfplus/10.2514/6.2015-4058,0.0,
376,http://www.scintilla-project.eu/,http://www.2020-horizon.com/SCINTILLA-Scintillation-Detectors-And-New-Technologies-For-Nuclear-Security(SCINTILLA)-s2238.html,0.0,
377,http://www.biomedbridges.eu/,http://www.biomedbridges.eu/,100.0,
378,http://marine-opec.eu/,http://marine-opec.eu/documents/deliverables/D1.1.pdf,0.0,
379,http://www.epredice.eu/,http://ec.europa.eu/research/health/medical-research/diabetes-and-obesity/projects/e-predice_en.html,0.0,
380,http://www.synsys.eu/,http://www.research.ed.ac.uk/portal/en/projects/synsys--synaptic-systems-dissecting-brain-function-in-health-and-disease(282fd6e8-c426-4c08-b400-39372bc9b888).html,0.0,
381,http://www.diana-project.com/,https://dianaproject.wp.st-andrews.ac.uk/,100.0,1
382,http://www.practice-fp7-security.eu/,http://www.practice-fp7-security.eu/,100.0,1
383,http://www.seek-project.eu/,http://www.seek-project.eu/,97.0,1
384,http://www.intrasme.eu/,http://www.intrasme.eu/,97.0,1
385,http://www.vr-hyperspace.eu/,https://www.researchgate.net/publication/269309826_Demonstration_VR-HYPERSPACE_-_The_innovative_use_of_virtual_reality_to_increase_comfort_by_changing_the_perception_of_self_and_space,,
386,http://www.eurhythdia.eu/,http://www.eurhythdia.eu/,100.0,1
387,http://www.neocirculation.eu/,http://www.euussciencetechnology.eu/content/dobutamine-neonatal-circulatory-failure-defined-novel-biomarkers,0.0,
388,http://www.copernicus-sagres.eu/,http://nationalspacecentre.eu/sagres/,,
389,http://www.apodecide.eu/,http://www.systemsmedicineireland.ie/research/colorectal-cancer/apo-decide/,0.0,
390,http://www.unil.ch/bacsin/home.html,http://www.unil.ch/bacsin/en/home.html,100.0,1
391,http://www.nordicbaltsat.eu/,http://www.nordicbaltsat.eu/,100.0,1
392,http://www.synflow.eu/,https://www.unina.it/documents/11958/4393164/PrgFin_03_Synflow.pdf/aef967e4-f0d8-4f11-984e-bea1c4662925,,
393,http://www.crismaproject.eu/,http://www.crismaproject.eu/,100.0,1
394,http://www.integrate-hta.eu/,http://www.integrate-hta.eu/,100.0,1
395,http://aquavalens.org/,https://www.uea.ac.uk/watersecurity/research/current-projects/aquavalens-consortium,0.0,
396,http://macsysproject.eu/,http://macsysproject.eu/,100.0,1
397,http://savelec-project.eu/,http://savelec-project.eu/,99.0,1
398,http://epilepsydesireproject.eu/,http://ec.europa.eu/research/health/medical-research/brain-research/projects/desire_en.html,0.0,
399,http://www.project-earlynutrition.eu/eneu/,http://www.project-earlynutrition.eu/,100.0,1
400,http://www.kiekids.eu/contact-kiekids.html,http://www.kiekids.eu/,61.0,1
401,http://www.nmpteam.com/,http://www.2020-horizon.com/NMPTEAM2-Improving-the-services-of-the-NMP-NCP-Network-through-Trans-national-Activities-2(NMPTEAM2)-s1931.html,0.0,
402,http://www.innoshade.eu/,http://www.innoshade.de/,100.0,1
403,https://www.ciprnet.eu/summary.html,https://www.ciprnet.eu/,83.0,1
404,http://www.cardioscape.eu/,http://www.cardioscape.eu/,74.0,1
405,http://www.surrey.ac.uk/ssc/research/space_vehicle_control/deorbitsail/,http://www.surrey.ac.uk/ssc/research/space_vehicle_control/deorbitsail/,100.0,1
406,http://www.elite-eu.org/,http://www.elite-eu.org/documents/Deliverable5_3.pdf,0.0,
407,http://www.thor-space.eu/,http://thor-space.eu/,100.0,1
408,https://www.beat-eu.org/,https://www.beat-eu.org/,100.0,1
409,http://www.fp7-myplace.eu/,http://www.fp7-myplace.eu/,100.0,1
410,http://www.phenotype.eu/en,http://www.phenotype.eu/,74.0,1
411,http://www.connect4action.eu/,http://connect4action.eu/,94.0,1
412,http://www.lungcard.eu/,http://sites.fct.unl.pt/nanotheranostics/pages/projects,,
413,http://www.hemolia.eu/,http://www.hemolia.eu/about-the-project/9-hemolia-project,55.0,1
414,http://www.planhab.com/,http://www.planhab.com/,100.0,1
415,http://www.i-c-eu.eu/,http://www.i-c-eu.eu/,100.0,1
416,http://project-shock.eu/home/,http://project-shock.eu/project-shock/reports/,0.0,
417,http://lpre.cperi.certh.gr/watermim/,http://www.igvt.uni-stuttgart.de/forschung/projekte-cgvt/watermim.en.html,0.0,
418,http://www.athenacomp.eu/,http://www.athenacomp.eu/,100.0,1
419,http://www.neurodegenerationresearch.eu/about/jumpahead/,http://ec.europa.eu/research/health/medical-research/brain-research/projects/jumpahead_en.html,0.0,
420,http://www.piezoinstitute.com/,http://www.2020-horizon.com/PI-The-Piezo-institute-European-expertise-centre-for-multifunctional-and-Integrated-Piezoelectric-Devices(PI)-s1648.html,0.0,
421,http://www.FP7nadine.eu/,http://www.nanobiosensors.org/projects/nanosystems-for-early-diagnosis-of-neurodegenerative-diseases-nadine/,0.0,
422,http://www.global-iq.eu/,http://www.global-iq.eu/sites/default/files/images/global-iq_flyer_final.pdf,0.0,
423,http://www.savasa.eu/,http://www.savasa.eu/,100.0,1
424,http://www.itainnova.es/,http://www.tdm-seals.eu/,0.0,
425,http://www.tepsie.eu/,http://tepsie.eu/,88.0,1
426,http://www.prestige-fp7.eu/index.php?id=267,http://ec.europa.eu/research/health/medical-research/cardiovascular-diseases/projects/prestige_en.html,0.0,
427,http://www.fight-mg.eu/,http://ec.europa.eu/research/health/medical-research/rare-diseases/projects/fight-mg_en.html,,
428,http://www.leila-project.eu/,http://leila-project.eu/,100.0,
429,http://www.intact-project.eu/,http://ehs.unu.edu/research/impact-of-extreme-weather-on-critical-infrastructure-intact.html,0.0,
430,http://www.modenaproject.eu/,http://www.materials.imdea.org/research/projects/MODENA,0.0,
431,http://www.fp7-lotus.eu/,http://www.researchgate.net/publication/258773756_LOTUS-_Preparing_Land_and_Ocean_Take_Up_from_Sentinel-3,,
432,http://www.fp7infect.eu/,http://www.euussciencetechnology.eu/content/improving-outcome-necrotizing-fasciitis-elucidation-complex-host-and-pathogen-signatures,0.0,
433,http://harmonise.eu/,http://harmonise.eu/,99.0,1
434,http://www.shockomics.org/home,http://www.sjtrem.com/content/pdf/s13049-016-0197-4.pdf,0.0,
435,http://www.drream.eu/,http://www.drream.eu/Drastically_Reduced_use_of_Rare_Earths_in_Applications_of_Magnetocalorics.html,0.0,
436,https://www.center-tbi.eu/,https://www.center-tbi.eu/files/publications/Collaborative_European_NeuroTrauma_Effectiveness.8.pdf,0.0,
437,http://anticorrp.eu/,http://anticorrp.eu/,100.0,1
438,http://www.nilvad.eu/,http://www.nilvad.eu/,100.0,1
439,http://www.euroewing.eu/,http://www.euroewing.eu/homepage,83.0,1
440,http://www.europolis-project.eu/,http://www.ceu.edu/project/europolis-deliberative-polity-making-project,0.0,
441,http://flexicast-euproject.com/,http://first.aster.it/_aster_/viewNews?ID=27677,0.0,
442,http://www.super-iron.eu/,http://www.super-iron.eu/about-us/abstract,54.0,1
443,http://www.interconnect-diabetes.eu/,http://www.interconnect-diabetes.eu/,100.0,1
444,http://www.solarogenix.eu/,http://www.solarogenix.eu/about/,80.0,
445,http://www.nanoathero.eu/,http://www.nanoathero.eu/,100.0,1
446,http://www.eu-project-impact.eu/,http://www.eu-project-impact.eu/index.htm,100.0,1
447,http://www.ftf.lth.se/research/links_to_some_projects/nws4light/,http://www.ftf.lth.se/research/links_to_some_projects/nws4light/,100.0,1
448,http://leaf-antifouling.eu/,http://www.geomar.de/index.php?id=1266,0.0,
449,http://www.degricol.org/,http://www.inspiralia.com/degricol,0.0,
450,http://www.amasa-project.eu/,http://first.aster.it/_aster_/viewNews?ID=27801,0.0,
451,http://thermaco.eu/,http://thermaco.eu/,100.0,1
452,http://fp7-bioprotect.eu/,http://www.2020-horizon.com/ENVIRONICS-OY-p4175g1.html,0.0,
453,http://www.hermione2man.eu/,http://www.ec.europa.eu/research/health/medical-research/cancer/fp7-projects/hermione-2man_en.html,0.0,
454,http://www.diabetesliteracy.eu/,http://www.euussciencetechnology.eu/content/enhancing-cost-effectiveness-diabetes-self-management-education-comparative-assessment,0.0,
455,http://www.agenta-project.eu/en/index.htm,http://www.agenta-project.eu/en/index.htm,100.0,1
456,http://www.promise-net.eu/,https://promisenet.wordpress.com/,0.0,
457,http://www.spartacus-project.eu/,http://triagnosys.com/spartacus/,0.0,
458,http://petrobotproject.eu/,http://www.smi-online.co.uk/energy/uk/conference/M2M-for-the-Oil-and-Gas-Industry,0.0,
459,http://www.urbachina.eu/index.php/en/,http://www.reseau-asie.com/article-en/international-pole/project/sustainable-urbanisation-in-china-historical-and-comparative-perspectives-mega-trends-towards-2050/,0.0,
460,http://www.physics.ntua.gr/~micronano/stimulate/index.html,http://www.european-mrs.com/networking-project/stimulate,0.0,
461,http://www.cerebrad-fp7.eu/,http://www.doremi-noe.net/pdf/Workshop%20DOREMI%20Task%207.2/TAPIO_DOREMI_TASK7.2_CEREBRAD.pdf,0.0,
462,https://www.ascos-project.eu/,http://www.ascos-project.eu/,100.0,1
463,http://www.eu-fusions.org/,http://www.eu-fusions.org/,99.0,1
464,http://www.emtics.eu/,http://www.emtics.eu/,100.0,1
465,http://www.ecossian.eu/,http://ecossian.eu/,100.0,1
466,http://www.assure-project.eu/,http://www.assure-project.eu/,100.0,1
467,http://www.ee-asi.eu/,http://ec.europa.eu/research/health/medical-research/diabetes-and-obesity/projects/ee-asi_en.html,0.0,
468,http://www.destriero-fp7.eu/,http://www.destriero-fp7.eu/,99.0,1
469,http://www.ifamilystudy.eu/,http://www.ifamilystudy.eu/,100.0,1
470,http://www.lipse.org/,http://www.lipse.org/,100.0,1
471,http://www.avecnet.eu/,http://avecnet.eu/,100.0,1
472,http://www.arrowsproject.eu/,http://www.arrowsproject.eu/,99.0,1
473,http://www.wildwine.eu/fr/,http://www.oenoresearch.univ-bordeauxsegalen.fr/index.php/en/list-of-projects/item/66-“wildwine”-project,,
474,http://www.inspirefp7.eu/,https://www.ise.fraunhofer.de/en/business-areas/solar-thermal-technology/research-topics/solar-thermal-facades/projects/current-projects/inspire,0.0,
475,http://www.multibiopro.eu/,http://multibiopro.eu/project/,0.0,
476,http://www.thebetsproject.com/home,http://www.thebetsproject.com/downloads,0.0,
477,http://www.arches-fp7.eu/,http://www.ifca.unican.es/en/node/2812,0.0,
478,http://nmi3.eu/,http://nmi3.eu/,99.0,1
479,http://www.ncrna-pain.eu/,http://ec.europa.eu/research/health/medical-research/brain-research/projects/ncrnapain_en.html,0.0,
480,http://seconomicsproject.eu/,http://seconomicsproject.eu/,100.0,1
481,http://www.metahit.eu/,http://www.metahit.eu/,100.0,1
482,http://www.fab2asm.eu/,http://www.fab2asm.eu/,100.0,1
483,http://sandra.aero/2013/,http://sandra.aero/2013/,99.0,1
484,http://www.genoid.net/index.php/autocast/introduction/,http://www.genoid.net/autocast/,99.0,1
485,http://www.ratherproject.com/,http://ec.europa.eu/research/health/medical-research/cancer/fp7-projects/rather_en.html,0.0,
486,http://metapredict.eu/,http://metapredict.eu/,99.0,1
487,http://www.clymbol.eu/,http://www.clymbol.eu/,100.0,1
488,http://www.pyrochar.eu/,http://www.messag.ch/uploads/1/download1/D7.1%20PYROCHAR%20-%20Press%20Release%20-%20English.pdf,0.0,
489,http://www.icos-inwire.lsce.ipsl.fr/,http://www.copernicus.eu/projects/icos-inwire,0.0,
490,http://www.ensat-cancer.eu/,http://ec.europa.eu/research/health/medical-research/cancer/fp7-projects/ens@t-cancer_en.html,0.0,
491,http://www.efeve.eu/,http://www.efeve.eu/,100.0,1
492,http://www.medigene-fp7.eu/,http://ec.europa.eu/research/health/medical-research/diabetes-and-obesity/projects/medigene_en.html,0.0,
493,http://www.retrofit-project.eu/,http://www.transport-research.info/project/retrofitting-ships-new-technologies-improved-overall-environmental-footprint,0.0,
494,http://www.immomec.eu/,http://www.immomec.eu/,99.0,1
495,http://www.eurosunmed.eu/,http://www.eurosunmed.eu/,96.0,1
496,http://www.i2mine.eu/,https://ec.europa.eu/eip/raw-materials/sites/rawmaterials/files/5%20-%20Myszkowski%20-%20Innovative%20Technologies%20and%20Concepts%20for%20the%20Intelligent%20Deep%20Mine%20of%20the%20Future%20I%C2%B2Mine_0.pdf,0.0,
497,http://www.fp7-sector.eu/,https://www.consorzio-cini.it/index.php/it/progetti-europei-2/580-europei-sector,0.0,
498,http://www.redirnet.eu/,http://freesic.blog.com/,,
499,http://www.ncd-map.eu/,http://www.ncd-map.eu/,100.0,1
500,http://atect-fp7.org/,http://sciencecareers.sciencemag.org/sites/default/files/printed_publications/28%20March%20Cancer%20Feature.pdf,,
501,http://www.phsforesight.eu/,https://www.linkedin.com/in/phsforesight,,
502,http://www.veg-i-trade.org/,http://veg-i-trade.org/,100.0,1
503,http://www.poc4pets-fp7.eu/,http://www.poc4pets-fp7.eu/,100.0,1
504,http://hymec2.physik.hu-berlin.de/,http://hymec2.physik.hu-berlin.de/,99.0,1
505,http://www.futre.eu/,http://publica.fraunhofer.de/documents/N-328343.html,0.0,
506,https://www.m-era.net/,https://www.m-era.net/,97.0,1
507,http://www.betajudo.org/joomla/,http://www.betajudo.org/joomla/,100.0,1
508,http://www.gifts-project.eu/,http://ec.europa.eu/research/health/medical-research/diabetes-and-obesity/projects/gifts_en.html,0.0,
509,http://www.neurinox.eu/,http://neurinox.eu/,100.0,1
510,http://www.kidneyconnect.eu/,http://www.kidneyconnect.eu/,100.0,1
511,http://www.reachoutconsortium.org/,http://sph.bracu.ac.bd/index.php/projects/reachout,0.0,
512,http://www.eurohyp1.eu/,http://eurohyp.org/EuroHYP_synopsis.pdf,0.0,
513,http://www.optimisetrial.eu/,http://www.optimisetrial.eu/,100.0,1
514,http://www.polygraphproject.eu/home,http://polygraphproject.eu/,97.0,1
515,http://susclean.eu/,http://susclean.eu/,100.0,1
516,http://do-health.eu/wordpress/,http://www.charite.de/zmk/DO-HEALTH_Press_Release_EN.pdf,,
517,http://www.v-time.eu/index.php/en/,http://ec.europa.eu/research/health/medical-research/human-development-and-ageing/projects/v-time_en.html,0.0,
518,http://www.developakure.eu/,http://www.trialsjournal.com/content/pdf/1745-6215-14-S1-P29.pdf,0.0,
519,http://hpv-ahead.iarc.fr/,http://hpv-ahead.iarc.fr/,100.0,1
520,http://www.epipgx.eu/,http://www.epipgx.eu/,100.0,1
521,http://www.dali-project.eu/,http://www.ncbi.nlm.nih.gov/pubmed/23829946,0.0,
522,http://www.homehoist.eu/,http://www.homehoist.eu/,100.0,1
523,http://www.fibebiotics.eu/,https://www.wageningenur.nl/en/show/fibebiotics.htm,0.0,
524,http://www.securefish.net/,https://www.wageningenur.nl/en/show/securefish-1.htm,0.0,
525,http://web.spi.pt/aersus/,http://web.spi.pt/aersus/,100.0,1
526,http://www.patho-ngen-trace.eu/,http://patho-ngen-trace.eu/project/fact-sheet/,0.0,
527,https://www.faster-fp7-space.eu/,https://www.faster-fp7-space.eu/,100.0,1
528,http://www.eranid.eu/home/,http://ec.europa.eu/research/social-sciences/projects/547_en.html,0.0,
529,http://www.eutraf.eu/,http://www.eutraf.eu/,100.0,1
530,http://desafioglobal.org/,http://desafioglobal.org/,100.0,1
531,http://www.cassandra-project.eu/,http://www.cassandra-project.eu/,100.0,1
532,http://www.polycat-fp7.eu/,http://cccp.unipa.it/wiki/doku.php?id=en:research:polycat,0.0,
533,http://www.refertil.info/,http://www.refertil.info/,100.0,1
534,http://fessud.eu/,http://fessud.eu/,97.0,1
535,http://foi.se/en/Customer--Partners/Projects/ARENA/,http://www.cvg.reading.ac.uk/projects/,0.0,
536,http://www.newapp-project.eu/en/,http://www.newapp-project.eu/en/26-home/slider/17-slide-1-nulla-ac-enim-ligula.html,0.0,
537,http://www.chromed.eu/,http://restech.it/en/studi/9/chromed_-_clinical_trials_for_elderly_patients_with_multiple_disease.html,0.0,
538,http://www.nanomasterproject.eu/,http://www.phantomsnet.net/imaginenano/Abstracts2013/Nanospain2013_Galindo%20Galiana_Bego%C3%B1a_bgalindo@aimplas.es_Galindo.pdf,0.0,
539,http://www.ecosyn.eu/,http://www.ecosyn.eu/,100.0,1
540,http://www.eurotargetproject.eu/main.asp?VID=1&kat1=10&kat2=157&kat3=,http://www.eurotargetproject.eu/,100.0,1
541,http://www.cancerartforce.eu/,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3599345/,,
542,http://eunawe.eu/,http://air-blocker.com/astronomy-projects-for-kids.html,,
543,https://www.liverpool.ac.uk/mefepo/,https://www.liverpool.ac.uk/media/livacuk/mefepo/pdf/WP8_Report.pdf,0.0,
544,http://www.predictconsortium.eu/,http://ec.europa.eu/research/health/medical-research/cancer/fp7-projects/predict_en.html,0.0,
545,http://www.domac.is/,http://www.domac.is/,100.0,1
546,http://www.nanotranskinetics.eu/,http://www.nanosafetycluster.eu/eu-nanosafety-cluster-projects/seventh-framework-programme-projects/nanotranskinetics.html,0.0,
547,http://www.criticalrawmaterials.eu/,http://www.criticalrawmaterials.eu/wp-content/uploads/CRM_InnoNet-Innovation-Network-2014.pdf,0.0,
548,http://www.project-time.eu/,http://www.project-time.eu/fileadmin/Website_files/public_files/2013_TIME_publishableMaterial_yr4_may16.pdf,0.0,
549,http://www.nanodefine.eu/,http://www.nanodefine.eu/publications/media/NanoDefine-showcase.pdf,0.0,
550,https://biralnas.wordpress.com/,https://biralnas.wordpress.com/,99.0,1
551,http://eurosarc.eu/,http://ec.europa.eu/research/health/medical-research/cancer/fp7-projects/eurosarc_en.html,0.0,
552,http://www.pancaresurfup.eu/,http://www.pancaresurfup.eu/,100.0,1
553,http://www.plast4future.eu/,http://www.plast4future.eu/system/files/generated/files/P4F%20Brochure.pdf,0.0,
554,http://www.hydrozones.eu/,http://www.hydrozones.eu/,100.0,1
555,http://www.jpi-culturalheritage.eu/jhep/,http://www.jpi-culturalheritage.eu/wp-content/uploads/Deliverable-4.2-all-sections.pdf,0.0,
556,http://eurotapes.eu/,http://eurotapes.eu/,90.0,1
557,http://mercuric.eu/,http://ec.europa.eu/research/health/medical-research/cancer/fp7-projects/mercuric_en.html,0.0,
558,http://www.rotoflex-eu.org/,http://www.rotoflex-eu.org/,100.0,1
559,http://www.aspirate.eu/,http://www.ideko.es/eng/development-of-a-swarf-suction-through-the-tool-system,0.0,
560,http://www.coelux.com/,http://www.2020-horizon.com/COELUX-CoeLux-the-sky-light-reconstruction-in-artificial-illumination-by-means-of-solid-transparent-nanocomposites-(COELUX)-s5473.html,0.0,
561,http://www.micro-photon-devices.com/,https://www.bo.imm.cnr.it/site/node/376,0.0,
562,http://www.maars.eu/,http://www.maars.eu/,100.0,1
563,http://www.orbitalproject.eu/,http://www.orbitalproject.eu/,99.0,1
