acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
152,SEMEP,Search for Electro Magnetic Earthquake Precursors combining satellite and ground based facilities,http://www.ssg.group.shef.ac.uk/semep/,http://www.copernicus.eu/projects/semep,http://www.2020-horizon.com/SEMEP-Search-for-Electro-Magnetic-Earthquake-Precursors-combining-satellite-and-ground-based-facilities(SEMEP)-s6849.html,http://www.2020-horizon.com/FOUNDATION-OF-THE-RUSSIAN-ACADEMY-OF-SCIENCES-SCHMIDT-INSTITUTE-OF-PHYSICS-OF-THE-EARTH-RAS-p14352g1.html,https://www.sheffield.ac.uk/acse/staff/mab,http://www.shef.ac.uk/acse/staff/vk,http://www.sheffield.ac.uk/acse/research/contracts,http://ec.europa.eu/growth/sectors/space/research/fp7/index_en.htm,http://www.copernicus.eu/projects/export?acronym=S,http://www.ltpaobserverproject.com/uploads/3/0/2/0/3020041/fonti_bibliografiche.docx,http://www.geocities.jp/semsweb/2013.html,96:E5nXt6UXg4wZXyDT1wDmMzhRPFU3D2MmMFGQ8GAAynXt6UXgq2:Wc5mMzhRtqD2MmMFGNAyb2,768:NL8OI+6Jsb/Q0KYHqh9y1DDhWGm5zG+41b5:NL8OI+6Jsb/Q0KY+4DhWGm5zG+U9,192:aMBMoMGDYRlpGPM8wZMVEM5MLMJuo1MO4J6TiKHXZEy0Ie:aMBMoMGDYRn+M8wZMVEM5MLMJ/1MO4KE,96:x6KLBO7F1MWSRw6bYG6wwfp9zDzS5Ta5w8MMUQw8MDMdMXuKEy5ZokksLoRtcfHQ:gnvYRl6zx9G4rM/MMDMdMXZEy0Iw,768:+NoxJHUD0HUnEdm06EiftBqWwyjMiRMPB0QrxLlK45AcfNDWefSvvlHxW0NRRkj:+NoxYwm06ePBhLlK45AcfNDmvvlHxWYi,768:KGQ0oxJHUD0HUqOpnrg8NY/eK4J+LrJKkeaOvYd5sSsMuMYUgT7A1gTX/ieHOSLl:KGQ0oxY1prg8NYGK4J+LrJKkeTvYnxsB,1536:lwoxY5Etxi7TlEKfUivy2OJ7LGH00s5Y5M8jSi40gyJctmzG1LlK45AcfNDmvvla:lwoxY5U89fEGU35Y+LP0gNcQLNDmvq7,1536:4HxbYzFMhjJ/t2MiOdlvm8NerpQg8Dfy4QdfEd:4HxcINl2MiOd5arD8r1,6144:uUUhzG+AGobOq7mTsoIlbMighr2TvXhU0rhLQSefZs8+mtEgnM:nFV,1536:HY+v6CXDi4/KsWGBuX6XPX+5LlLRf0z15WCI3z7yy9QNmZ1OT9ruxAHH6T:/KGg86lf0zzWCceq1Z1OTF+AHm,3072:Wnh2IeNWFqJ6MhqLPLZHWKGzXIma8l3Ao:WnyWFqJ7oL2zXIm5V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,ENDORSE,ENDORSE ENergy DOwnstReam SErvices Providing energy components for GMES,http://www.endorse-fp7.eu/,http://www.endorse-fp7.eu/,http://www.endorse-fp7.eu/gmes,http://www.earthobservations.org/documents/meetings/201205_gepw6/ss_ogp_endorse_schroedter_homscheidt.pdf,http://www.copernicus.eu/projects/endorse,http://www.2020-horizon.com/ECOLE-NATIONALE-DES-TRAVAUX-PUBLICS-DE-L-ETAT-p14089g1.html,http://www.earthobservations.org/documents/committees/uic/201104_18thUIC/11_rinchin_energy_cop.pdf,http://elib.dlr.de/83339/,http://www.researchgate.net/profile/Annett_Degenhardt/publications,http://elib.dlr.de/76956/,http://www.webservice-energy.org/resources-list/geoss-aip-5,384:hnOLdGbUF34dYHHZOo+4uZT4LuNrEDC95moDm2pbQj4:0LdGbUF34dYHHZYZcgE25mg,384:hnOLdGbUF34dYHHrOo+4uZyC4LuNrEDC95mMDm2pbQj4:0LdGbUF34dYHHrYZCgE25mU,384:hg9LdGbUF34dYHHUOo+CuVhwpLuNrEDC9ajuyHeEL:QLdGbUF34dYHHUwVhYgE2mdeEL,49152:TLaZgW8O9uep0Tu8XTRa5T3789aZklUs3VABpapNe2Nn5C:Twt5WXTIJL89ZlzlAPaPfC,384:E5uCRuYOI+6Jsb/Q0KYHK43hnkzGC6PyqiDDhVQrHxuruJavWt:TpYOI+6Jsb/Q0KYH7hJy1DDhWE6/,192:nnvYRlAVDLGQAuIuySTb0u0auUTb1MXZEy0Iw:nnvYRo4uIujTb0uluUTb1MXKyy,24576:ugoNVFWQpEnAge8bSsMljgRJBT17+CgwNskKSa0c7:ubvWQWAge8b1McTF+ANKF0c7,768:EvkOAmpFfozMTmpFeoOllfoiKLmpFNe3a:+DHFAzM6Ff0loXyFNUa,1536:4M7WrZuRHdOi+zKpLvshE+OsS38fpaWVvtZoJOVQRXGX6CbTiHRTi9g8+Ti2HuFJ:qtut0Ne9kGzsS36bGxGORGnWcrv6You,384:cLv4eXpJIHDKYquH/JDnKIjxjL3uH+mIjxy+f2PdlfoKLpayVxuHgeH6go:Ev4tPUIjRLepIjSllfoKt+3ro,384:ezSWI2rzaWZBH9U0057KMPO53gw6Y4bvNb1z9XzcRYWsGkin3gJP21E4C+ecDMBy:ezSWI2rzaWZBHMPEHgJGE54DYf4S+Dh,93.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,WATPLAN,Spatial earth observation monitoring for planning and water allocation in the international Incomati Basin,http://www.watplan.eu/,http://www.copernicus.eu/projects/watplan,http://geospatialworld.net/Magazine/MArticleView.aspx?aid=30715,http://suparco.gov.pk/downloadables/5-swaziland%20watplan%20presentation.pdf,https://earsc-portal.eu/display/EOSTAN/WatPlan+Project,http://www.gfg2.eu/projects?page=1,http://www.wrc.org.za/FreshWater/Documents/SPECIAL%20SESSION%20PROGRAMMES.pdf,http://www.agroportal.pt/ambiente/agua.htm,http://www2.iict.pt/archive/doc/BRAGMA_Newsletter_Mar_2013.pdf,http://www.geosphere.nl/file_handler/documents/original/download/6/WATPLAN-folder-engels.pdf,http://www2.iict.pt/archive/doc/EU-Africa_14Set_2010__FP7_.pdf,192:mIElkYIcqXX8H4F5WWunUMW74mo0QZ4+wwWK7WY38:mVeYIkcWWuUMWdo0QZ4DwWK7WY38,768:9V7S7/OI+6Jsb/Q0KYHPhBgy1DDhWr7c7wQf/:9VebOI+6Jsb/Q0KYZHDhWroL3,768:GNYMI0ByrRoUkkNvHcpXOOnlAZrvX09uMSP9JXj2+P6aok:GNYMILoUwXOysPnXSZk,24576:Y4uRMyjoZi3PJIru59ji79eBqZ106cjViMijqzTdoGXcVqvqFgU:Y4bLu59hT8DOMVqvan,1536:YFAuxodQucV3be1r3SQSSGlNF5n6GBMNHF6zDZHvH9KKYvz:YFAuxodQ3V3b2r3SQSSGlNF5n6GBMNHd,384:SR+weiHQhNtq6PQ0ZTWqc+8+120uCiC10zzsRi:SR+weiHhM8+120uCiC10/sRi,12288:koN65TCjKNg74oPdDxky4rO2+uprv/i/PrlviCTsU5LtLebLAVQwf2Nnp+YVp2zH:koN6FCjKNYZJ4NvtmPrkCoU5LiLAVQMx,192:MU/KFnfwgI8xGuiMM8sOXgceSraZkLNYJV7HbJkMLh+VfJtd+0Zm2RC3YFLhu:MRB9zAbcNybeMYPtjhu,24576:hEeRWpY/ptdsSFKZIXN1AKivyE4FFvxQodeID4e1s7pH:h5P/ptdqe1AKivyRFFpQodeyvwpH,49152:fG2UxuF8P4m8kQuUjbg518En1bo+z4Hgp5W9EFIFO5I/JT4metE8DT:fGlxm8PL8kg/gzDC+z4HCWi54JT+,12288:K8868eIfh+U/wo4J7fwkua6jzGRFJGLP4OdJ8GvdEmLY1wKtwANj3L:cXzpV/wv74jzG8LwG8CBkPwu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,COSMOS,Coordination of Space NCPs as a Means to Optimise Services,http://www.fp7-space.eu/,https://edukad.etag.ee/project/3066,http://www.fp7-space.eu/rssGenerator.php,http://www.fp7-space.eu/news-57.phtm,http://www.helmholtz.de/forschung/helmholtz_international/europaeische_projekte/zusammenarbeit/weltraum/cosmos/,http://www.ims.rtu.lv/en/?page=projects,http://www.2020-horizon.com/CENTRO-PARA-EL-DESARROLLO-TECNOLOGICO-INDUSTRIAL-p1257g1.html,http://www.helmholtz.de/en/helmholtz_centres_networks/eu_projects/cooperation/space/,http://www.2020-horizon.com/SPACE-AND-SOLAR-TERRESTRIAL-RESEARCH-INSTITUTE-p3962g1.html,http://www.ims.rtu.lv/?page=projekti,http://ec.europa.eu/research/pdf/national-brochures-2009/en/eu_research_2004-2009_lu_en.pdf,384:VfCRy6YGJDKgcdpNScdpLlcdpucdXcdQUcdecdecd/3vegZvJeRS23PtoPzo:VfCRHodpNJdpLSdpldMdQ7dVdVd/Xbo,384:2eRckUZD+Awmulyn+rQLGc2n76neInZyNMi5+NXOcct9sXlsQ+r9TqBHUdBKp3Pm:Lal+Yc6eKKbGl+K+t,6144:Gk1owuh9bdMwvn51u0oW6ylxRx0KlWuPp:luhPv42xR9B,192:VfCz1ymDiFnUb3AyDWpJafJPpqZvJ6IFwrLVpA23PtT0Pzo:VfCRymYC7DWJaRgZvJeRS23PtoPzo,768:O4VdrQ822weQlhX2NPEh/ppTu7FDwXodLxDRLW+:zAThX2NPExppTu7FDwXodLxDRLW+,384:tVCK4SyOBAFT5Ia66dDPRxle7cl+M2VGYOS9NK2el:G8gT51lPRG1M2VGYnK,384:fnvYRkFv9YeyVjR7MKfJmELGeyVXdXKyy:fgmFv9YeyVjRfmELGeyVNG,,192:SIhBnvYRlOGe83bAHQXcKvv3gJM59N/cZkS0HoMXZEy0Iw:SIhBnvYRMl6VMK33gJM5PTSTMXKyy,384:tanv/wifU7bT5IN3rl5pyle7cl+O2V/YOFI0OiA:IwBT5Mx5pd1O2V/U0OiA,24576:fniSJTpDhy9yH6ODkTPOypvjpeeN6X3TEFI+dlimMHyhMm2:pVpzPOL6IrGmQyhMb,0.0,0.0,50.0,0.0,0.0,0.0,,0.0,0.0,0.0
156,FOSTERNAV,Flash Optical Sensor for Terrain Relative Robotic Navigation,http://fosternav.net/,http://fosternav.net/,http://fosternav.net/project.htm,http://www.ecoweb.info/2842_flash-optical-sensor-terrain-relative-robotic-navigation,https://www.linkedin.com/in/alexandrepollini,http://elib.dlr.de/94964/,https://www.linkedin.com/in/stephanhartkopf,http://www.2020-horizon.com/VALTION-TEKNILLINEN-TUTKIMUSKESKUS-p441g3.html,http://elib.dlr.de/94964/1/ESA_GNC2014_On_Ground_Testing_Optical_Navigation_Systems_for_Exploration_Missions.pdf,http://www.researchgate.net/publication/224699070_Autonomous_Precision_Landing_and_Hazard_Detection_and_Avoidance_Technology_(ALHAT),http://www.researchgate.net/publication/279186261_On-Ground_Testing_Optical_Navigation_Systems_for_Exploration_Missions,,,,,,384:cLr3egUdvHrD8S0rGkpODPGhD8S0rGkm+5cZvPdlfqDLEcVhk5S0oFz8El:EDeX0sMX0Ullfuvl0yl,,192:7mHonvYRlnGHZjawF8aaNB8EKEzrEq5RV/O5T07E8jETlE8jp4he1FpeTVdXZEyy:7mHonvYRVOFag8RdhcTeAl3oTVdXKyy,196608:d4WE1OPgZBPCFb3P4djEQ4jD+sqDoIWtNhHulkQSo264OJmukq:KhOPgZBPwbP0jEPjDnqDoIuakQSziJ,3072:fYmit5WF22uNzy5S3TKydGX26GZG5QLkPV/:f6WF2bGyI1t,1536:L0vWrr1jh5dG5g2v2eS3RGuf+mFE9JJOM2vR56niN+k/KG9rtfiStLmTBFWMmjLZ:I+3Nb0C2OeS3U2LxjLfx,,,,,,,,,,
157,MYOCEAN,Development and pre operational validation of upgraded GMES Marine Core Services and capabilities,http://marine.copernicus.eu/,http://progettiue.enea.it/dett_pdf.asp?id=651,http://first.aster.it/_aster_/viewNews?ID=20993,http://www.cluweb.com/index.php/it/clienti/90-projects/96-myocean,http://www.cmcc.it/it/projects/my-ocean-development-and-pre-operational-validation-of-upgraded-gmes-marine-core-services-and-capabilities-2,http://www.geomar.de/forschen/aktuelle-projekte/detailansicht/prj/1509/,http://marine.copernicus.eu/,http://www.2020-horizon.com/STARLAB-BARCELONA-SL-p7283g2.html,http://www.copernicus.eu/projects/myocean,https://www.plymouth.ac.uk/staff/jack-pickering,http://inspire.ec.europa.eu/index.cfm/pageid/42/list/7/id/348750,768:DUAoOrK6NONr1vFLvFBvFnvFQvF5vFRvFDsxqf421wTPnaXe/F9MVj5mGjgNy/uL:DUZ6091vFLvFBvFnvFQvF5vFRvFDsxqA,768:610PorgMPHbbI8MkmRbo8ZSnh299pCzzoicU/KF78Dk4e1yIWWFqiQsLKrptm7dJ:GJHbbI8MkmRbo8ZSnh299pCzzoicU/Kh,768:G6pwHPoKYxtTY37+Vcyj1zLvamuA/XT+59:G6pwHPofnTYiVcylaQvT+3,1536:SRHzCzGszGQwXwiwawhYSPV4y2mT/uqFCZepOsu6rg7O:Spy2hqCO,1536:8TAJkp9qBEw7vnCdRJZAhRI45XKC+YJGkgQnf96+YKG2jZ:8TAJkp9qBEwLnyOEqVlnY+YKG2jZ,768:4Ru4iLotKcCaHfX9fS1lJUgzr2QtZytj1NhsIEY:4Ru4iLotyaHaUgzr2QSv,768:DUAoOrK6NONr1vFLvFBvFnvFQvF5vFRvFDsxqf421wTPnaXe/F9MVj5mGjgNy/uL:DUZ6091vFLvFBvFnvFQvF5vFRvFDsxqA,192:4vM4nvYRl87BZGcPIy6Gfjidvb5KEOKmhnDdOSz5IyeXZEy0Iw:SnvYRS7BZvIyoHc/IyeXKyy,384:EaCOI+6Jsb/Q0KYHU43hnkSjCgPyqiDDhVQrHwR3+ZZMr/iwNlOg/8zV:QOI+6Jsb/Q0KYHBhfy1DDhWtE9DI5,768:H2xCmexBtfYpR57JF10XeTqSGn8viLLqHjN6:WkZMR/Qn8iLLqHjN6,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,
158,SUBCOAST,A collaborative project aimed at developing a GMES service for monitoring and forecasting subsidence hazards in coastal areas around Europe,http://www.subcoast.eu/,http://www.subcoast.eu/,http://inspire.ec.europa.eu/index.cfm/pageid/42/list/7/id/242430,http://first.aster.it/_aster_/viewNews?ID=21733,http://www.kg.eurocean.org/list.jsp?FP7_Themes=20,http://www.unibo.it/en/research/projects-and-initiatives/Unibo-Projects-under-7th-Framework-Programme/cooperation-1/space,http://ambiente.regione.emilia-romagna.it/geologia-en/temi/euregeo2012/session-5-Coastal-system-management,https://www.linkedin.com/in/michele-crosetto-40437335,https://www.linkedin.com/pub/michele-crosetto/35/373/404,http://ambiente.regione.emilia-romagna.it/geologia-en/temi/euregeo2012/presentations/SubCoast_Bologna_Euregeo2012.pdf/view,http://www.fp7-space.eu/fp7-space-info-thematic-information-4.phtm,192:lMUkou63KpNQK1kMYRhMxHmoMc09M9T76Tt0GIXRt2:du5DuMYRhMxHmoMcuM9T76TWGIXS,192:lMUkou63KpNQK1kMYRhMxHmoMc09M9T76Tt0GIXRt2:du5DuMYRhMxHmoMcuM9T76TWGIXS,,768:G6pwHPoKYxtTY37+Vcyj1zLva5nt5T+a9:G6pwHPofnTYiVcyla5nt5T+6,768:ygYBgCZLCuOqYbQ0PXLm77HcZ63NgnUqOSACoCkD:ygYBgIUQuXLm77HcZ6AA,768:fSQR0GxNdfbCEHCuzYJJuZHXh6r2YLGuOrBEKT:uiNdfbCUCuzYJJUHXh6r2YLG5BL,768:h1Ra6hlDa1kKvqiduPeQ7IU1UfC8tUaWKetYg70AGg4KBAlKB6lREuGP8Scb4/fL:h1I6hlDa1kKvxduPeQ7IU1UfC8tUaWKg,,,768:hNIajQlRa1vDvqEduPeQ7IU16Sfe90KB6LREuG58Scb4/faHZhSh5hLhQhHh6hw4:hNPjQlRa1vDvfduPeQ7IU16Sfe90KB6g,384:VfCRymYG68MdMVMj039hegI/+zTooDDwgZvJeRS23PtoPzo:VfCRJAsa2VI2ND9bo,100.0,,0.0,0.0,0.0,0.0,,,0.0,0.0
159,CARBONES,30 year re analysis of CARBON fluxES and pools over Europe and the Globe,http://www.carbones.eu/wcmqs/,http://www.carbones.eu/wcmqs/,http://www.2020-horizon.com/CARBONES-30-year-re-analysis-of-CARBON-fluxES-and-pools-over-Europe-and-the-Globe(CARBONES)-s309.html,http://www.copernicus.eu/projects/carbones,http://dcc.nwo.nl/change-project;id=422,http://inspire.ec.europa.eu/index.cfm/pageid/42/list/7/id/237218,http://www.carbones.eu/wcmqs/project/description/,http://www.2020-horizon.com/NOVELTIS-SAS-p1907g1.html,https://www.linkedin.com/in/katja-gunia-166b392a,http://www.cerc.co.uk/environmental-research/carbones-geoportal.html,https://fi.linkedin.com/in/katja-gunia-166b392a,192:dvWbWLYvu2kk5paeDH+hOgPXwOg8po2NTyDoOeAGBgznup9L2u3:VZYvu2kmqhOgPgOg8po2NTKGBsn2LJ3,192:dvWbWLYvu2kk5paeDH+hOgPXwOg8po2NTyDoOeAGBgznup9L2u3:VZYvu2kmqhOgPgOg8po2NTKGBsn2LJ3,192:4ZSCDYRlpGjIUT6KZNMF4Z9oo9oe892LyHRaXZEy0Ie:4ZSCDYRn0Iy6KZNMFroeebLyxaXKyo,384:EEa4iDOI+6Jsb/Q0KYHwV43hn/4ZCPPyqiDDhVQrHYDwT6I5MPNo1b:GOI+6Jsb/Q0KYHwahJy1DDhWX60,1536:35x+9PjQ+hUNtWotUwYJUGJUVJUkJUTJUXluedWXDluedWXKluedWXBluedWX4l3:3iwEUHrcUHrT,,384:hZYvu2SmI1xOPB6EkrM5M96MUMLb+GMhRiF+M3WhWH3DROPLJ3:3Yv3zI1M8VebpCtsPLJ3,192:kphnvYRljGhA7WTKZkPV21Qbflv3gJM59NMXZEy0Iw:MnvYRZn7WTKZ5123gJM5nMXKyy,,192:upyqBrImH1Nx6sw1ztBO7m7xeo2EFaNlAkQlqeaReoM56m:buNsssztBO7mNeo2EENlNUaReow,,100.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
160,HIPER,High Power Electric propulsion a Roadmap for the future,http://www.alta-space.com/hiper/,http://www.alta-space.com/hiper/publications/SP2010_paper.pdf,http://www.dipop.eu/Public/Blott2011_IEPC11_Paper061_A_High_Power_Nuclear_Electric_Prop.pdf,http://arc.aiaa.org/doi/pdfplus/10.2514/6.2011-5515,http://www.dipop.eu/Public/Blott2012_HPEP_SP2012_2368166a_High_Power_Nuclear_Electric_Prop.pdf,http://www.alta-space.com/hiper/publications/IEPC-2009-066.pdf,http://www.academia.edu/8480649/Recent_Developments_in_High_Power_Electric_Propulsion_Outcomes_of_HiPER_Project_Activities,http://arc.aiaa.org/doi/pdfplus/10.2514/6.2011-5516,http://www.researchgate.net/publication/266575966_Design_of_a_Dual_Stage_Gridded_Ion_Engine_for_the_Hiper_Project,http://deepblue.lib.umich.edu/bitstream/handle/2027.42/97101/AIAA2012-3942.pdf?sequence=1,http://pig.sagepub.com/content/226/3/272.abstract,192:qAbvu0XAnW9aVWv4o1bmrwT/zhtYF/3GnLUfsNwl+TAMhtoCrFLKIlQlMoH:bbvuj3Wv4ozAxlkRRFL3K,12288:jOn5ovz+2LRftw8gn3jC8gn3jY4D25yhMYBttVYxwc03KN:jI65MeM4TawmN,12288:qhA8mOynukBQjArus+6QxhqXV2b1xlConk9uM8:uLsVa76QqXVwx8ok9C,48:ImMqykyM156QKP9q7UcyqB6pQpstI8HEohqchXkM29QUfff8sCr:S7uURP90w0roYGXt29/fX8pr,12288:lc8KmUPm8vb/coGr0g/pVNuhJS1zpB5KW+zthBDqe4YOg76riPgLzbt+iT:lc8KmajcR/pU01zBYD6rGqzE8,12288:cRrV8QcKExJBYi70FIJVOzccNXqpXFakPGiksFw26zIZIUCGfuuehYAIj:cRrVlcKEzBYA8tV2Gt2szIZIUCquBk,1536:zDeNCQ2RsWi3sv3pGpyElbO11R13cKpzD5ApfceyFOahVXHPxEv:zZQgsWxpGpHUzJcKQpfB,48:ImMqykyM156QKP9q7UcyqB6pQpstI8HEohqchXkM29QUfff8sCr:S7uURP90w0roYGXt29/fX8pr,1536:Sd27rIjEB4Mx8i0z1PqsNBsvEZhm4BJfNLS38/fcVmd173TERCW5p2IsTYeijGVN:BkQHWH8vkhmuJfNLS3srzb4pdAG26mjR,768:NTxUpG2JYAcvq8r0fRoXAtZ/jvPtzzfOOudg8FJFU:NTxUpG2Hcz4Sjji,768:SRqEyXEO/JdT4hAVdxPuPE4y6WhR/DsUf:cO8idxGPE/zf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,HESPE,High Energy Solar Physics Data in Europe,http://hespe.eu/,http://www.hespe.eu/,http://www.2020-horizon.com/HESPE-High-Energy-Solar-Physics-Data-in-Europe(HESPE)-s6205.html,http://cda.asi.it/files/HESPE.pdf,http://www.researchgate.net/publication/258474283_High_Energy_Solar_Physics_Data_in_Europe_(HESPE)_a_European_project_for_the_exploitation_of_hard_X-ray_data_in_solar_flare_physics,http://www.hespe.eu/resources/publications/,http://www.researchgate.net/publication/258605060_Mainstreaming_High-Energy_Solar_Data,http://scienceonatable.org/realted-research-projects/,http://www.fhnw.ch/services/personal/offene-stellen/postdoctoral-researcher-m-f-high-energy-solar-physics-in-europe-hespe,http://www.astronomische-gesellschaft.de/de/jobregister/archiv/Job_728.pdf/view,http://www.folowsites.com/www.hespe.eu,96:kZNbCPCP1KgFBzCwOiud+0Fp45EERPsyRbv/1MyH4Pd8iFAnzqq58o/l/6DzCclw:gCOKgFBZBKEJHDiFFo/96ycle4jlu4q,96:kZNbCPCP1KgFBzCwOiud+0Fp45EERPsyRbv/1MyH4Pd8iFAQ8qJirKDPkrl/6Dz4:gCOKgFBZBKEJHDiFJ/jm96ycle4jlu4q,96:xmzUAKLBkF1MWSRw6bYGpzDzSTqmkOk7X5CsrTgNMZoh8+BlpiXuKEy5ZokksLo3:ozUADYRlpGTqiC8srcN1qcsXZEy0Ie,49152:f4R+O9ENSsJY04iB6oH13mG19hXISsjCU1iyKQir/mP4yVQcMw/WNB7dpB8vV:f4Rn9WSsJY04ZE13mG1zYNjcyKQi6P42,1536:J77r/eBcgkjP8aBS32nTonegYf2/uLOVThxFdadII7oxxhx:5hg/aBS32cQpo/,384:cF0DJHlW9A/1vZnkeFd+BqJzIbA1BlOZO6yzShGybY4/cPtvuUStp9iVF6Ll/4G3:caNHL/tZaqZIb0L6Y4UOwCLh4pZcR,1536:Np7rMZexGT8uUfS31JPUDST6uds1jv9W6LJFn1goxxhA:LPfS315oK,384:IuXRioPNz7YvZHffkrpO8mw3FhpM0HzLdweXGAC4vl6Q3uSNRMYgROADj:IqRBP14fgBmwTpTfCG6Q3ZNRMYyOA3,1536:YRLeBX6PVoQU7UXfVNCyffpTMdFLCIoxRTlKr1g2TEhavIhdywFCpMt9/iDEPZtv:YaOw7onC8poJHSBlKr1guOavIvAq9aDO,768:sMr1+N/YN7ilCkknIweCBXxPM7Hl26fp/ShjJbLEsZrzYqb51K:sijwYkkJeoXxC2ChSDbQsl91g,192:Fp0Ne06eA047QMhl8BhntDAQ0ntlBxUGPKLlfw8G:Up6G47QAwhtDAhntl1KLZ0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,SMARTEES,MULTIFUNCTIONAL COMPONENTS FOR AGRESSIVE ENVIROMENTS IN SPACE APPLICATIONS,http://www.smartees-project.eu/,http://ec.europa.eu/research/participants/portal/doc/call/h2020/compet-01-2015/1627611-european_non-dependence_list_call_2015_v9c_en.pdf,http://www.disat.polito.it/personale/scheda/(nominativo)/claudio.badini/(sezione)/ricerca,http://www.slideshare.net/PlusComposites/httpwwwpluscompositeseucontentjournetechniquesurlusinagedescomposites,http://ec.europa.eu/DocsRoom/documents/331/attachments/1/translations/en/renditions/native,http://www.2020-horizon.com/FUNDACION-TECNALIA-RESEARCH-amp-INNOVATION-p395g8.html,https://didattica.polito.it/pls/portal30/sviluppo.scheda_pers_swas.show?m=1497,http://www.disat.polito.it/it/personale/scheda/(nominativo)/claudio.badini/(sezione)/ricerca,http://www.swas.polito.it/rubrica/scheda_pers.asp?vis_prog=S&matricola=001497,http://www.swas.polito.it/rubrica/scheda_pers.asp?vis_PROG=S&vis_did=S&vis_pub=&matricola=001497,http://www.tecnalia.ventures/es/tecnalia/proyectos-tecnalia/proyectos-cofinanciados.htm,96:1qGTc4PRmqshAnczqK3u+zqVBGv7UCouWZ8bBe/UXFcuNk5qNVluXkWbKGv6vlWS:o4Pyh7qEu+zhjn/xrNk5mJMMNVu4+al,1536:t/lCBNcli4w1f624ZdGLwWm++N00brUBBBs45iCKVrTkQ:N0NclJOSfIm++N0Jf55iCoz,384:VNVhkCMI1z8OnPNU6iLhEZHFizgIWgJYLaP8SJmsju2UPWpiXMLd+yPPTPWKK+Ju:LkCMI1zjU5CgJNPa,3072:2BVLhqznC3S8ntI7jvothl016XLbvmrw3fXEYJU/JfKIWhzBmSi7x7X0p1mFSJAR:2Bz3Sr3JfKIWq7XYcKW,6144:GD7WD2dXc/JJR49VwqbV0z/KerKBwYdJR49cG4ihuj3:B2dXc/12ZV0TZmwG7Lioj3,192:gnvYRl35toG4IKpJpx/xxHx/j00iYZcuiFEhNelMPFkNRo4DA7uADiwRJzKUkK1R:gnvYRu+YfbT4e2yuCVZkDdXKyy,384:gN/472uoFyZxBD7P+8N+4o+kKYM+5mX++Rgx0EE5:BsY9CgK9i+5ATRgxNE5,384:3NVhkC+eI1z8OnPNU6iLhEZHz22yFvvXaP8SJms9zuU1U7pXqMLz+6wNKK+MK8TE:1kCVI1zjUI8vfIqcy,384:SowIoPP5Lrux2uEXpSkwJ7Y6/8+SWVsnnrWV12mFe44LfjU2nhmFS/G5W62O1qLX:SRPP5Lrl7kkwJ7Y6/8+SWV77M44Lfjjt,384:SowIoPP5Lrux2uEXpSkwJ7Y6/8+SWVsnnrWV12mFe44LfjU2nhmFS/G5W62O1qLK:SRPP5Lrl7kkwJ7Y6/8+SWV77M44Lfjj8,6144:p/6Y85+185oqTegvyYq07JMuSB5Sij3AW4HUw6+EhRxyziGRZF:cpq07ag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
