,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
237,RUDI,Assessing the Impact of Rural Development Policies,http://www.rudi-europe.net/,http://www.rudi-europe.net/,http://www.nordregio.se/en/Nordregio-Research/Assessing-the-Impact-of-Rural-Development-Policies-RuDI/,http://www.ccri.ac.uk/rudi/,http://www.researchgate.net/publication/237302685_Assessing_the_impact_of_rural_development_policies_(incl._LEADER),http://www.rudi-europe.net/uploads/media/RuDI_info_leaflet.pdf,http://www.researchgate.net/publication/40094187_The_rural_policy_design_process_in_the_Netherlands_FP_7_project_Assessing_the_Impact_of_Rural_Developments_Policies_(RuDI),http://www.ifls.de/projekt-077.html?&L=1,http://www.academia.edu/4259207/Assessing_the_Impact_of_Rural_Development_Policies_incl._LEADER_National_Report_on_Rural_Development_Policy_Design_in_Poland,http://www.iaei.cz/2008-2010-rudi-2/,https://www.linkedin.com/in/thanos-pappas-a499144b,384:bN9LyOeFvOeNH7GpWahfIsL8WAdLwm37IlIzbv24sYVkWyufhkmlU8l+BSM9jMl1:bNNYZH7xD7IlIzgYVhkCRcXjDrI/rP2W,384:bN9LyOeFvOeNH7hl4cmsvVo25un4Tbv7IlIzbv2bXlorJw9GdkmlU8l+BSM9jMl1:bNNYZH7ImVo8n7IlIzIlorJwqkCRcXjM,384:s3L9posY5u9lL+khLf/Y5gcRQGN106OvQJFGYhmKGyTIREf52D4Y1pGhnO3HZ5Lc:svjoW+kLf/kgcdM6O46JKXv2D4Y1tptc,96:NtaccroczDr5Yt66S4KY8yb7XZDR8LkI7Caqlu:Orlit66S4KYD7XZiou,,49152:32ZjTmSkyVSZrKSrXexlSfVKXa5gRw2IgxK86Cv3M2y5FndIuodPafaz6t:3O3miSZrDuxlSfwa+fh2CfMH5hdM2,,384:xUxymAumfdnu5kmPlLKbzZ4+XLvKhYjYh5kny:xGyhlnu5fNLC5bvqYjYh5Ay,1536:UAUTXpXs4viITqop+pWaL8JT7hnWVzU3AHj3+RQxEZj4j0nI4lQEBveFOahyozp6:UAUz1j5p+pxg7WzuAHSRplnx/1/,192:SDqz/jxwVBq0bHzyQh5I56gy6m5LudUh7VxAa9jY+7FUBS6ENJ:SDqz/Z0bHmQhi5Jy6YLMUh7VxAa9j1Ft,,61.0,0.0,0.0,,0.0,,0.0,0.0,0.0,
238,NANORUCER,Mapping the NANOtechnology innovation system of RUssia for preparing future Cooperations between the EU and Russia,http://nanorucer.de/nanorucer/inhalte/start.php,http://nanorucer.net/nanorucer/download/short-presentation-nanorucer.pdf?WSESSIONID=9c91cac42f3c6437c327f7b7cab1dad7,http://www.isi.fraunhofer.de/isi-en/t/projekte/rt-nanorucer.php,http://www.isi.fraunhofer.de/isi-de/t/projekte/rt-nanorucer.php,http://nanorucer.de/nanorucer/download/Workshop_13-Jan-2011-summary.pdf,http://www.industrial-technologies2010.eu/reiss-thomas,http://www.issras.ru/international/doc/Nanorucer-D4-Final.pdf,http://www.issras.ru/eng/international/index.php,http://www.innogen.ac.uk/people/Thomas%20Reiss,http://files.figshare.com/1707369/PUBLICSummaryNSCDatabasesSurvey.pdf,http://publica.fraunhofer.de/starweb/servlet.starweb?path=list.web&search=BARCD=ISI,192:F2JPtAHSFB/NIW/nTYHJRpc3otGWxYmtGTyL:F21t6SnyW/nTwRpc3otXDETyL,768:C49rI5phu1Rkd1qx9hcJUKl/xXJxz1RwjVr12OhnkzEqlfrPLDBS1TQOplu:C4NI5O/W6BKl3N1RMkzECTDDBS1T3lu,384:Ejgo1eXCtYvI+Zc+rQVuHxfxLkTXDi6hdP09tU4Uj:6gTQsI+S+rQVSZQTzR08j,384:NPgoaCvY+Imbc+rYVuHZfxLkTXDi6hdP0jtq4Uj:Vg+nIm4+rYV6ZQTzR0wj,384:Gip34K2qqc2OaDqwJMJV4KnFnMhXey83GFIH9:Zsvc2OPJV36hR29,,24576:ptc2+1UA6SuOHhC4+txNszMiHQM/rxpDG8CSlrmbsbhCZUDb/TR:rh+1UA6SuOr+NOJvDvaOKbsNcUDR,384:SI1yyXxRcjGb2c58SaUpOEvEBqkZoT6tn2HHVWV:ScyyXxRcjGai8EpRcvoT6t2HHVa,192:80H2KghiqYc9Ur57thNqmzSVUGCf3CI1eqoH+8ucWcspDu3IeyO6QQ4M:NH7Cfa57thNqmzNoeKspDaIeyO6QzM,12288:lP3RuZyEgZNE5VxBz/Lg/JtHjx9GQ/kNmidJGd2:ZBegbE5lzctHjPGAido2,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
239,DETECTER,Detection Technologies Terrorism Ethics and Human Rights,http://www.detecter.bham.ac.uk/index.shtml,http://www.detecter.eu/,http://www.detecter.bham.ac.uk/,http://www.jus.uio.no/smr/english/research/projects/detecter/,http://www.eui.eu/Documents/DepartmentsCentres/Law/Professors/Scheinin/detecter.pdf,http://www.birmingham.ac.uk/research/activity/globalethics/research/projects/detecter.aspx,http://www.detecter.eu/index.php?option=com_content&view=section&layout=blog&id=1&Itemid=3,http://www2.warwick.ac.uk/fac/soc/pais/research/ierg/research/past,http://www.detecter.bham.ac.uk/about.shtml,https://legalift.wordpress.com/2011/06/14/911-ten-years-on-detection-technologies-and-counter-terrorism-in-europe-conference-brussels-7-september-2011/,http://www.rwi.lu.se/detecter.pdf,192:z+YppFC+Fp07IP1/30TZ/nGj3bKv8uQCE2XVZE2aGJqrIglN+k1fNAiGQxZcuVUf:z+EpFCG7lN+kcMbjo2g,768:LbJL/9SDc1UeWeAezeACeZeHeogfe5e2eMe1ebsqqRPy1cYgRsM:J9SDc1UeWeAezeACeZeHe1e5e2eMe1eO,192:z+YppFC+Fp07IP1/30TZ/nGj3bKv8uQCE2XVZE2aGA8qrIVlW+E1f4e9GQxZcuVF:z+EpFCGWlW+EGMbj56g,768:tRCBKGZ+MNw7k0wtjddf2tWkm0u72XO9RWBTGm+IQ2GHeHX8sengninU:vCKAimsHX8sJnZ,1536:HV+wq/ZD4pRkNp8H6mffMmwRGPi1UCesHV1O0sOqG:HV+wqKkNCamfUmEGAUCesHi05/,384:YOIOeAfkKN5sf9buP3GuRv5Qw6BV8B5K89lnJc0Q8:YOIONLN5S6Pvhp1Lz9lJcS,768:SbILu9vGFEs4M7i4Mt4Dt4Mt4rt4Mh42478Bret4IBret4FBret45Bret4UBretI:C9vk/C2BABAWeneaeUexeOreTeH4ee49,384:KnMI6+TwFsNL18ltS8ZwLkf2rlrbv3LIg7yfYkkdvOv/nfrHy/HrhMLs:TImSL0irlEg7KYkEgnzHy/LhMLs,192:KfpcGup07IP1/30TZ/nGj3bKv8uQCE2XVZE2MGrWrIglN+k1ffAQWchWOs6teQpp:KBc5blN+khXfM6viqlqxWTr,1536:iFKRfQaczyj4fOj2u5dN04aYBDaji2xwPeFv3nRmRcPNn:iFKRfPr0zjimwPeFv3xNn,768:uINNBs9eilC1eVhmbFOc++YwPir0up39zEIqvYDCovtlPqqE4+ODgAtR+/kXHOcs:V2ZY1AiOt1w07ywV/q8c/cTr4,0.0,86.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0
240,EURONANOMED,EUROpean network of trans national collaborative RTD in the field of NANOMEDicine,http://www.euronanomed.net/,http://www.euronanomed.net/files/Strategic_Agenda_for_EuroNanoMed.pdf,http://bur.regione.veneto.it/BurvServices/pubblica/Download.aspx?name=858_AllegatoA_214544.pdf&type=9&storico=False,http://www.etp-nanomedicine.eu/public/about-nanomedicine/european-funding,http://www.venetonanotech.it/bin/press_release_JTC1_Final_20.pdf,http://www.transcanfp7.eu/transcan/mod/resource/view.php?id=32,http://www.nanophoto.de/index.php?id=148,http://www.sciencedirect.com/science/article/pii/S0168365912000764,http://www.agence-nationale-recherche.fr/en/international-cooperation/the-european-research-area/,http://ftp.infoeuropa.eurocid.pt/database/000049001-000050000/000049449_2.pdf,http://www.lza.lv/images/stories/ESdok/EuroNanoMed_press_release.doc,192:M9M5bND1k7S20xxV242XrYVlVKJJeZiyq92Ekzvws:Lb11km20xP2BXSlVuJeg9kzos,3072:C06yI7JkhG64YYF7MSEqPolZwzLLz8mPe9yr3/Jmr6PbEa9iDXLQCZkgJ:C0XcOh54nF7GaoIHQmPeKBm7NbQCZkgJ,49152:f5xVELRophhkWs6qOnMnze8iKquK0MakD2WC5H/IlHHGlU1gTpen50eSvbuvA8ok:fn+ghW2y5HH6DNxGW1gT5wx2VxS1,768:2x8oYBEGlPM7T/kGOuhZt3zz3iHZ5voTbMzNYEjr1kvrD6S4X9nhDMZz:2x8oY+GlPM7T/kGnMpNvrYX6VhDw,1536:QmXjlVENMn8thuQmSnSId850+7QCYMrqbCo5U5/tdBqCaMWYV4HanP5uw5RvNmWo:hjnZn8ttTSUWQCYbZU5VvamKKhuwNrSL,768:gSZbrG3sB1Iwnhe1N4bu44Y6gy4rCDXTeqcn26XjFWzkkb4lWCK4RaB4he2:gSZbrG3sB1Iwnhe1N4bu44Y1ypXiqcnn,384:z/YY0Y1XQQ6iJ18MvVz7S0fBxkW0k+qSCU6MZAe35mh:zwY0Y1XQQ6iJ18MvVLfPkS+q26I3sh,,768:qu3EZoPqnY37vml/JgWntlKvdSrgnG5HjnffgKoMJEoz/mdtc537j0H2L5UoCP6l:h3EZoPqnY37vTStKgfb,3072:22CRmmeytTpwHKCvSLxYplTRjHRp6qR223yMoDJ4vj3ewAlo:ORmmxvpLahRx2y9oD6bORo,24576:YY7jARgedHHIwROGTOkW+ZT0eNCFlB+OIg9:YY7sRxbOF8TEFCI,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
241,NAIMIT,Novel immunotherapies for type 1 diabetes,http://naimit.eu/,http://naimit.eu/,http://naimit.eu/?cat=4,https://www.linkedin.com/in/tom-van-belle-b432bb9,https://pt.linkedin.com/in/catarina-martins-7561ba97,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3312399/,https://ore.exeter.ac.uk/repository/handle/10871/17968,http://www.researchgate.net/publication/268369134_O_projeto_OpenAIRE_a_poltica_Europeia_de_Open_Access_e_os_projetos_na_rea_da_Sade_com_participao_portuguesa,http://www.kcl.ac.uk/newsevents/news/news-archive/2010/feb/Type-1-Diabetes-funding-boost.aspx,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2927927/,http://onlinelibrary.wiley.com/doi/10.1111/cei.12085/full,192:cxuuqE9Fr08HuI9o43bDkTwvC+B8iVgk0LzgFm+qzGbf/kSAD1z:cxuuqaFr08HuiLLDkTwPTJ0c/qzGbf/W,192:cxuuqE9Fr08HuI9o43bDkTwvC+B8iVgk0LzgFm+qzGbf/kSAD1z:cxuuqaFr08HuiLLDkTwPTJ0c/qzGbf/W,192:/cuuqp9Fr08HuI9oV38k0PmHbeQTk0fTt9k0Ai7Rk0xbvOk0i72dFm+qzGbf/LSc:/cuuqLFr08HuiG/cSbeQ4MTcrCqeDlh2,,,,384:hD8Evsy1ANq1BhPEOukjMrzfxZeOE/cb5ssXNK3+6mVlH95TRw:h8Evsy1ANqVTGz7eDEb5VNKCTw,,1536:9sH/vtrqTjTP/O8uuGB6kfwqfWfzqObhdB10xGS+HZRA6CqJoXPRcgJXdmVJhY:AgkfwqfWlAdmVJhY,,6144:p42FCMMmDnrEW2e6no3tmjE+wVg/ZOMFneQE/FAJ/Q3XWFy+5aO7yyd2XiIgzfyx:pbFCQnrEW2e6no3tmjE+wVg/ZOMFneQK,100.0,55.0,,,,0.0,,0.0,,0.0
242,SP4ESP,Implementing the European Space Policy A Coherent European Procurement Law and Policy for the Space Sector Towards a Third Way,http://www.sp4esp.eu/,http://www.sciencedirect.com/science/article/pii/S0265964612000276,https://ghum.kuleuven.be/ggs/publications/newsletters/2010/nl_may2010.pdf,https://www.law.kuleuven.be/iir/eng/activities/indexcurrent.html,http://ghum.kuleuven.be/ggs/events/past_events_2010.html,http://soc.kuleuven.be/iieb/JMCE/activity-reports.php,http://www.ilwr.de/uploads/file/jahresberichte/Survey%20of%20activities%202009.pdf,http://www.cuni.cz/UKEN-127.html,http://www.bho-legal.com/en/lawyers/dr-oliver-heinrich/,http://tarantula.ruk.cuni.cz/UKEN2-127.html,http://www.cuni.cz/UK-5147-version1.pdf,48:AqD/W0zI4ff5w5etHZdqUEnSZe6HaUDqECrL76FgBx8xNz4SY/IYddIf7z4SqtO8:j1MPRX6F9z45AYddIf7z4J,,3072:GTgndPUonV5pSTPX/dAO+lrRphK8Xo2mVY1pNkPRf/cNUabka:GTmMCVWTPVAO8g4qY13ERQga,768:daG9LAkSZku0tQFjT/Z3l7qg2a10/qlllHN9uAIWUQw:daG9LAkxtQFXTqTaiMlHNgAIWUQw,768:qaG9Lwkthku083QFjTOG97u/gG0wq7tjWWUQw:qaG9LwktU83QFXzPwatjWWUQw,768:S7BrLN8LKVIpg+4tDaITSrqxEPVpo7F3aLhtKcTV3o:S7BrLN8LKVIW+4YI+EEPVpo7F8K2lo,6144:mbSwv5aK3ORFtyYdz4ey6v3glTFyTp4iShwEAAx0ZEXSKIrIsGuy0/fD9MwHyb2Y:mV4/LN8TFkJOJ5xPIrZPy0fD9Wb0w,768:NplxFhHtDySOeYzde9b1+u0FprWF4YksNa8NVsCxnSu:NpbHtDyheYJe9b1+u0FprWFxksNTVlxJ,384:DobtstZHJ2+HYgMe3e8DHnKEeJGncJw86zqmS:8btstZHJ2+HYgMeu8XW+cJwPqr,384:yIDnFlxFkmHDySOeeRzde9b1+vm0FprBQFQOuOeYkC3TJaKD7Q8t6:TplxFRDySOeYzde9b1+u0FprWF4YksNa,1536:dTw/HtYodsE2PS+tDawWsRCj8FfYSHiCiwigymR2K8Q:dc/Htxd2DtusUoFIPkyvO,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,KNOWLEDGE2INNOVATION,Promoting the exploitation of scientific knowledge through academia industry cooperation in the Knowledge Based Bio Economy in Europe and beyond,http://knowledge2innovation.eu/,http://sgitt-otri.ua.es/en/proyectos-internacionales/knowledge2innovation/knowledge2innovation-k2i.html,https://www.linkedin.com/in/anamartinezeuadvisor,https://www.linkedin.com/in/sara-castell%C3%B3-6bb60512,http://www.2020-horizon.com/AGENZIA-PER-LA-PROMOZIONE-DELLA-RICERCA-EUROPEA-p1266g1.html,http://www.europartnersearch.net/eu-agri-mapping/index.php?page=library_FP_projects&sort=country&status=fp7,http://www.researchranking.org/index.php?action=partner&p=dECI,http://rp7.ffg.at/upload/medialibrary/reflectionpaper_en.doc,http://www.enterprise-europe-scotland.com/sct/events/events.asp?initdate=07%20June%202010,http://www.gu.se/digitalAssets/1359/1359458_2-1---fafb-2013-reflection-paper---3rd-update-111222.doc,https://es.linkedin.com/in/sara-castell%C3%B3-6bb60512,,384:auiytphiXP5NfK5VBIdrZDh1fMngNy+PT0coWzD37Afe9US3qb0xiu+Yz1ja:5iYD6XD0U39iunBa,,,192:p76RnvYRlQG9n5mJMwHL93bA0E0Zxj6dBNdIghcBJfPOBdXZEy0Iw:p76RnvYRqGnuj3Idiqc7OBdXKyy,768:LpdXYa1VayQdsWAXAhWVZnPsPy2/voz7md:LpdXYa1VRQAWWV6P6Y,384:9ndmSy50HqWlzvn3f0t7CHmrqXYXVzzPXvm3Q+oMFyBIicwpCccvDWm8qyULlr4t:9AaJzvn3f0t7CyaoOXwpCcGDWm8qyULS,6144:DUwgYysFF4Vjxzp6NsylX8psAIkPPT61MwRUquwc9TwL1SSrraqwTxEsbSwcetwT:EYRPKpmsylMpsFc21MqU5xkNiUp,384:uD7ILER6XF16Maa3M2xKOvhtkypEgiL4FR8z23Gb7Nn1ItFxA8DClghkkiCafTjo:uD7qER6XOMH3pHvQy+tLgikiFhodse,6144:P9+7nxzq6FHL2JnYMMrH8EuQdJOaI4vgVcJOK9nLvxcc2ebWDPwyPrtt/A1iJdtZ:Qw1ET5Zv/JOK9nFccfbYtPrtt41iLRU,,,,,,,,,,,
244,NAD,NANOPARTICLES FOR THERAPY AND DIAGNOSIS OF ALZHEIMER DISEASE,http://www.nadproject.eu/,http://www.nadproject.eu/,http://www.nadproject.eu/index.php?option=com_content&view=article&id=32&Itemid=36,http://www.nanowerk.com/news/newsid=7077.php,http://www.stabvida.com/en/i-d/projects,http://www.pharmafile.com/news/164441/nanoparticles-target-alzheimer-s-disease,https://www.researchitaly.it/en/understanding/press-media/news/best-project-award-to-nad-on-alzheimer-s-disease/,http://www.etp-nanomedicine.eu/public/about-nanomedicine/nanomedicine-applications/nanotechnology-and-alzheimer-disease,http://www.nature.com/naturejobs/science/jobs/264433-Nanoparticles-for-therapy-and-diagnosis-of-Alzheimer-disease,http://www.alzforum.org/news/research-news/eu-consortium-applies-nanotechnology-study-ad,https://www.linkedin.com/in/nuno-silva-39a31154,384:wV7w+hEjpgcOULKxgYaSGe1YPYPPPPPJdM5Czu9XjU5CUr+2heGPbseXMe1ZeQrU:jjpsIIEjGrZebe8e1Ze6nyjyFyXDo5vA,384:wV7w+hEjpgcOULKxgyaSGe1YPYPPPPPJdM5Czu9XjU5CUr+2heGPbseXMe1ZeQrU:jjpsCIEjGrZebe8e1Ze6nyjyFyXDo5vA,1536:BjpOi2T+wPMsTrpZETmX0eoX1tNssS0jsI7hDEg38ZJE7h4lVVjTwxbEiJ:SwH,384:MhuyvhyW2d75mWn/WirXQWSyWp21IBzGXFShLQpVx46S2LwuO6SEA14zkdBvmXgd:MhzJgdVXTmKT014zkdCD/HUvN3P,384:tdfgjw/NuL2isn2xBtztxjHr7Rz8p/hA/p9SdC6uxopAM:8jw/NqBtbjHr718pqBRk2M,384:ubxW2HX1TD5FuL032skNn91PZnS13Vv7ncA5k4UVrQAs28TsjApobXDzAllInnQd:D2HlTDPhm3mJuvXLjApoLDzAlZKxDs,384:MjdiV9IYOVqbX5L3ibQeyrwiqaWjnO9cnG78ne6viWTfta/7x0TRWs09iiqaWjHs:MIVu5Bb8TyiJuRWDmZMJ,768:ox865BNGlPM7T/kGOuhZt3zz3iHZ5voT9mXrZgguvKN8qTzNpEPvNJDMZz:ox865HGlPM7T/kGnMBN6lJDw,384:EHZPzwN19L+YWNKfLl5trJBJ6bZRU+iXLm2NNfQ+nXLm2mNl+wXLm2pNSK+ZHLiG:alw3Ll5RJB+W7oOF,768:GoN6Ksjs+AzLcp9OTqh3tT7Lhx1e3LSsWneW/RoGc5eJRA8LgQ:DN6vo+AamEnx1W4RoGc5eLFLgQ,,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
245,COPIRIDE,Combining Process Intensification driven Manufacture of Microstructured Reactors and Process Design regarding to Industrial Dimensions and Environment,http://www.copiride.eu/,https://www.linkedin.com/in/tony-fordham-68a71726,http://www.microinnova.com/index.php/en/about-us/partners-and-projects,http://www.researchgate.net/publication/263714135_A_Deliberate_Green_Process_Design_in_Microstructured_Reactors_by_Accompanying_(Simplified)_Life_Cycle_Assessment,http://www.researchgate.net/publication/31619992_Chemical_engineering_cost_estimation__R.S._Aries..._et_al.,https://www.linkedin.com/in/keithsimons,http://toc.proceedings.com/10354webtoc.pdf,https://www.unina.it/ricerca/bandi-internazionali/programma-quadro/progetti-finanziati,http://www.sciencedirect.com/science/article/pii/S0009250910004859,http://www.ncl.ac.uk/media/wwwnclacuk/research/files/FP7-at-newcastle-volume2-2011.pdf,http://www.ist-world.org/ProjectDetails.aspx?ProjectId=23b4fc40258544758f3606b261646ed1,192:xyXFnGLakLMBFcQdwtsHmG5x7NjJ2ZWJotMjOCsWx47pzJY:0XFn3kLMBF5yuHmG5BNjJ2AJnJsW2pz6,,768:T4l19eu/LCcZTNnOacuE+zPhGknkSMNq7YBzV4G8dEQfIY:TO3/L/ZTNnOacuE+zPhGknkZq7YBzVYt,,,,384:R5CT69GKnFn8f5bv2u4H/BnuX3MA3I212wQHsiKgjlXWCLrksNTMK2HZw3MXyadg:v8Go5WpnuMY2wmkgjlntMpHZwMbd1R/s,1536:cN53xgHJlSR3Thk2UK/KlOd0qZlq8h6ignx0XVlQmAMfAz7LNDSqeXWX/XgZZOs8:pItd0TmwQ7QBQ+QYQsQ2QUQYQbQCUBj,,49152:g9Rx7ZN/nbw3oAH+yPfk0bjmricYIwFU0OUP5yx:gH7bKdlIwyvUP5yx,,,0.0,,,,0.0,0.0,,0.0,
246,GAMEXP,Genomic approaches to metabolite exploitation from Xenorhabdus Photorhabdus,http://www.gamexp.eu/,http://www.gamexp.eu/,http://eurice.eu/projects/life-sciences/gamexp/,http://www.gamexp.eu/index.php?id=10307&tx_ttnews%5Btt_news%5D=8348&cHash=0bec990f1d3a0281a4cd96213246aaeb,http://eurice.eu/projects/a-to-z/,http://www.tm.mahidol.ac.th/cv/tmmi/tmmi_narisara_award.htm,http://www.microbiologysociety.org/all-microsite-sections/microbiology-today/index.cfm/article/6E968020-D085-4D5E-B05A66B216B2097E/external/1,http://link.springer.com/chapter/10.1007/10_2013_192/fulltext.html,http://www.microbiologysociety.org/publications/microbiology-today/past-issues.cfm/publication/antimicrobials/article/6E968020-D085-4D5E-B05A66B216B2097E,http://rp7.ffg.at/upload/medialibrary/fp7_eu-asean_catalogue2007-11.pdf,,384:qpW2RIdl9tNc7DvbKxNZlMp+NOBJqvvyPMaIo0nzno:YW2RIdl9tNc7DvbKxNZlMpCOBJqvvyL,384:qpW2RIdl9tNc7DvbKxNZlMp+NOBJqvvyPMaIo0nzno:YW2RIdl9tNc7DvbKxNZlMpCOBJqvvyL,192:0ws3GFg0paMzf4zedeQe5FhZHUKJ45DQzdS:0wsWq0wraFkrUK6UzdS,384:ukW2RIdl9tNc7DvbKxNZlMp+NOBJqvmyDaVEXvk:dW2RIdl9tNc7DvbKxNZlMpCOBJqvmyGZ,384:0wsAq0wVwLycfWvHBTfdUAwG92xCrFyiZ4gCBCagxy7ucFc+Di7X1kgdwE0SoowZ:Xs70wVwLbfWvHBTfGbi2xCxyiSgCBCl+,192:/x1dAZ8U2Q3MtQpxI/ITnp+eBrt557Ln/XRgOhGaNXan:/aI/mp+e/vfNhGU0,768:VPMhg8F2kiuvThHssDO2YOhpPq51AORQp86k2S9gtk7uf2zre55+:VPMUkrtDThpPq1AORQp86k2S9gtk7uf0,1536:SUvhyeeeemYevQpiNUniqgAADGwZtqlmZou4TOin1h1qeo9cL:SC/bq6ywZx41h1qeo9cL,1536:cPMPAnWc/xkYtDThpPEkBxTg9pHfZdeDkEQ2VTrr9IIu9vu+XCjZy3b+E0G341mA:G5/xkCD9pPEkBxTg9pHfZdeDkEQ2VTrH,24576:1oBe69j+o4Ul2NnQ/qAKQjDDAX3+WaDhj0zLmzvrvwyxqtGqfnG5pkV:yBecjPoNkqCLWghQzLmLrv/x+Gsgpo,,100.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,
247,SAFE-COMMS,Counter Terrorism Crisis Communications Strategies for Recovery and Continuity,https://faculty.biu.ac.il/~sshpiro/,http://rieas.gr/index.php?option=com_content&view=article&id=932&Itemid=84,http://www.terrorismdata.leiden.edu/index.php?pagina=zoeken&onderdeelid=0&zoekenletter=c,https://faculty.biu.ac.il/~sshpiro/Research.html,http://www.terrorismdata.leiden.edu/index.php?pagina=zoeken&onderdeelid=1&categoriesubid1=35,http://www.rieas.gr/images/athnews.pdf,http://www.statewatch.org/news/2010/nov/russell-tribunal--on-palestine-ben-hayes.pdf,http://www.aftenposten.no/henvisninger/henvisninger_skjult/article6784534.ece/BINARY/SAFE%20COMMS%20nY.pdf,http://collegeofintelligencestudies.com/admn.php,https://www.researchgate.net/publication/278405577_The_Terrorism_Crisis_Communication_Manual_for_Public_Authorities,http://eu.excellence-awards.com/wp-content/uploads/2011/12/winner_2011.pdf,192:IH8y31FKKQj0RnQZdt6FxN5ybays1SSdyBM:jy3KK+0RnQZdt6FL7D,192:pv2pzjAcLOkG8kWSzutPSfd4RD2R9CHQZBj48we60WEFlmSKpMH:py7LOkG8kzzu5lY9JlTJCy,1536:WrwGV98QGnbuZT9/GKpoDbXxtF5fFXxNYPiHFgPb+EcgPLKSPdIKzyGy9lM:2XGnbX9Kzh,384:PFjbx3KK+0RnQZdt6FsxI/M8EYQlWZFOL6GQQTE:djlKK+0RnQB62xuMGmWZgGx/,1536:WbwGV98QGnbuZT9/GKpoDbXxtF5fFXxNYPiHFgPb+EcgPLKSPd+F6ubd1fepA99z:aXGnbXfFXs+,24576:TBhvAo/6oRU4NZ9/f9uVloFKgXRLixB96VZrjBWTynwGkZe:3F6oRU4jkloUUiheNjfnWZe,3072:kPvIMZ6b4+8yI5BM78KRgMzWa15Y7xiPnMI8vkdpL6OQcczAeGEK2qpOyyhhUdRl:kPQMZ6U9RSnq7QnMI8uJhczKdpOjPu7P,12288:2U08k764iTGXwf/iPimKkx+M/rLPDLf4W3qrIoh7B1l:q8k5LWh8o6DLf4W92jl,768:GOEocZQ3VagGHCiRHAVIVxV6H4K8p2GxrJQ2JrEJqXDie0VlVtVfVqV3nnVGCiWU:FV3XURHAuH32SrEJqXqlrlsJnnNMo+M+,,3072:RR5su7B2hzqjXJvFNIxkQlqmDUYcuwxpgKDlDJDD7IGzVA0v2Gmf:b5s2B2FqdvFCDIGnXwxaKDq,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,,0.0
