,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
181,BASELINE,Selection and improving of fit for purpose sampling procedures for specific foods and risks,http://www.baselineeurope.eu/,http://www.baselineeurope.eu/,http://www.sciencedirect.com/science/journal/01681605/184,http://www.baselineeurope.eu/aboutbaseline_objectives.asp,https://secure.baselineeurope.eu/,http://www.baselineeurope.eu/twinning_programme.asp,http://www.hah.hr/pdf/BASELINE.pdf,http://www.baselineeurope.eu/video.asp,http://cordis.europa.eu/search/result_en?q=contenttype%3D'project'%20AND%20programme/pga%3D'FP7-KBBE'%20AND%20sicCode/code%3D'SAF',http://www.vetinst.no/eng/Norwegian-Veterinary-Institute/Employees/Skjerdal,http://cordis.europa.eu/search/result_en?q=contenttype%3D'project'%20AND%20programme/pga%3D'FP7-KBBE'%20AND%20(address/country%3D'HR'%20OR%20relatedRegion/region/euCode%3D'HR'),,,,,,,,,,96:DVWTUaIDo7u6tk65+U4vdGDDknMdLuSW6olsnsH6TfgH+7gr:D8UarXk65vjdLg6wcge4,768:9z1i5JydziOq70GF7D47/4L76fQzobVtGr47R:x1i5JydGn0sMG6fYob3R,,,,,,,,,,
182,RHEA,ROBOT FLEETS FOR HIGHLY EFFECTIVE AGRICULTURE AND FORESTRY MANAGEMENT,http://www.rhea-project.eu/,http://www.rhea-project.eu/,http://cordis.europa.eu/project/rcn/95055_en.html,https://www.youtube.com/watch?v=MvlYj2hHsKY,http://cordis.europa.eu/result/rcn/53188_en.html,http://www.rhea-conference.eu/2014/doc/RHEA-2014-leaflet.pdf,http://futureag.info/innovations/rhea-robot-fleets-for-highly-effective-agriculture-and-forestry-management/,http://www.airrobot.de/index.php/projects.html,http://oa.upm.es/10134/2/safety_f.pdf,http://crops-robots.eu/dissemination/others/2012-12-EurAgEng%20Newsletter%20Winter%202011-2012.pdf,http://itap.irstea.fr/?p=1966,384:S1YFQOMmE0+9S3eCFnXo8XAnBHiFZinDvSMlJZG2NNvS:S1sQOMmE0+9S3ee4AAnBHiFZinDvSMlI,384:S1YFQOMmE0+9S3eCFnXo8XAnBHiFZinDvSMlJZG2NNvS:S1sQOMmE0+9S3ee4AAnBHiFZinDvSMlI,768:9dV1i6dnRq70GF7S7/4n7kDCiLJJnVG+bnw5ITMG6g2QzZ7R:l1i6dng0siGGJ14QFR,1536:9fy7FJLzBwjFfwhrymIvP6sz5W00rkg9UyLUd8Aam8DFvR1hjS5SXLfYu/WeoDIM:w2RfyRIvOhs0ogNTqwABz59,768:9du1i6dERq70GF7X7/4n7PsafiJlFPmIBtOy4R7R:+1i6dEg0srGP4/BB94dR,12288:DMCzPYNJm4tL7fAbeV7nrcahlS993VKPRbacjKJ5sjfkx6i+1g0po:DMCzPYNJmA7obOTrnh8lKJb16KgLUo,3072:5AWPWgJ8KjTGNx86GY3sUdZr8zvqzf+d8ah89m1ECpUAsy+7M6a:bGNx86GR,384:b+mfBFDEpiy1Im8zThOL/UgN7zRxbhrBgsqhRHLeU5:ZnThOL/UgBznhVqv5,6144:S62+Os1Bpv/QiIwIaHurrZoegFnt+rqbO0ueCUzZAmGukOaVYNG7XJTwAgvqoclO:S6Cs1B5DvIIK+ewCJUaue+2+clDvvUAc,24576:OAu/71tmCwpxgKBmACvX1Elix9HXo5oOLgGq1tmCwpxgKBmACvX1EliI:c714CwpxgKyKL5t0Gq14CwpxgKyKN,1536:lCNR2y/vhjIlbSRimngunRRRGiyogNNVvKSeoFHFQ:0NR2y/Ji0KiypNVvKSeoFHFQ,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,NANOYOU,Communicating NANOtechnology to European YOUth,http://nanoyou.eu/,http://cordis.europa.eu/result/rcn/56067_en.html,http://nanoyou.eu/en/nanoyou-project.html,http://cordis.europa.eu/result/rcn/53228_en.html,https://www.zsi.at/de/users/143,http://cordis.europa.eu/search/result_en?q=contenttype%3D'project'%20AND%20programme/pga%3D'FP7-NMP'%20AND%20(address/country%3D'AT'%20OR%20relatedRegion/region/euCode%3D'AT'),https://ec.europa.eu/research/industrial_technologies/pdf/knowledge-attitude-opinions-on-nanotech_en.pdf,https://www.zsi.at/en/competence/25,https://il.linkedin.com/pub/linda-eller-shein/11/32b/581,http://lacasemate.fr/qui-sommes-nous/europe/,http://www.xplora.org/ww/en/pub/xplora/news/latestnews.htm,3::,1536:q1i6dsg0sRGRp41gBJE7Brv3pHJeICYNFzbGEtxKczMROusB5G/dR:q1i6dMLp41XZcxOFT4cMSWL,,768:9d11i6ddRq70GF7+7/4n7Xuod9JpKfSH5M1kX6QVsf2yg3mMlh8U7R:F1i6ddg0s+GXtZHCEzUMHR,768:bb7ERCTaDV3ZRZYuLic4JhbGq6VoPlQ+Cm/xDzLTc:bQzd4bbGqooPG+BDzLTc,768:9z1i5JydkUOq70GF78v7/4L76zQLpTsXU6047R:x1i5JydHn0sOG6zMl2R,49152:qCi7QgQ4mC9eCu8BUXmdkOwb1ld0Gs8yVSPcvj+iv2TEdVNXGlM9en:qCifz9w/muJbb/aS0vqiv2sXMM9w,768:87ERCTaDV3ZRZYugvcZd4gE0u5CaqDzLTc:lzscUgEjC1DzLTc,,768:Hia9/jhlXy//PxebKK/wsG/jIfzbD47jyQ:Ca9/jhli//PxebKK/JGgbk7jyQ,1536:MrMzrrMPUeRP7hmSjpMC4AkU6jgEfbdOl8BiuRriKq:M4zrrsRP7hmSjaC497jl4sigq,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
184,LUPAS,Luminescent polymers for in vivo imaging of amyloid signatures,http://www.lupas-amyloid.eu/,http://www.lupas-amyloid.eu/,http://www.spectral-imaging.com/knowledge-center/consortia,http://www.lupas-amyloid.eu/about.aspx,http://ec.europa.eu/research/health/biotechnology/diagnostics/projects-fp7_en.html,http://cordis.europa.eu/news/rcn/33830_en.html,http://www.sciencedirect.com/science/article/pii/S0002944012006736,http://ajp.amjpathol.org/article/S0002-9440(12)00673-6/abstract,http://cordis.europa.eu/express/20120622/home_en.html,http://www.oecd.org/sti/ieconomy/Philippe%20Cupers.pdf,https://tel.archives-ouvertes.fr/tel-01169688/document,,,192:0cPi9SAGN86znjwYHOcXUI/8Rdb7/jj3snIKL2MmHWTmgcT+hqA6g1MS+5mQbBc8:66znjwYHONR97jj8nIStraY3ZcQKBKCT,,384:jRlOtBYtGALWtLti48sTUKIOlzcOvh/DRK9gnBn3sjejb4G7h6R:jRlOtBYtGALWtLtx8sTx1cOZ/DM9gnBq,384:9d41i6d3/Rq7fBgOYdkF7kCuZOu76R2V4X282O292e2pktOF7GZLtOnHCqCF6tcN:9d41i6dPRq70GF7ho7L4L7bxVLg7R,,,768:nlF/yqwEw19wswU7uUuWQtG+zfw95tCw5:nLALkTACYN5,12288:HFP/PPPPPPPPPPP2mfyrCvlPMoeAOQGYubrlvl3Bm5pP/PPPPPPPPPPP2m2uZYk7:lP/PPPPPPPPPPP2cyoJeAOQGbv3B6P/D,196608:awJo1ZC8/3AdDaCwP3qmqqa8jE6T/ips+4YzwCXLm0/pDaPwZboVKoJiugYD4rOo:n6nKdD+319jEMiily/kIbMVrUOdjbq,,,,,,,,,,
185,NEUROBID,Neuroscience on Barriers in Development,http://www.neurobid.eu/,http://cordis.europa.eu/result/rcn/57029_en.html,http://www.findanexpert.unimelb.edu.au/display/person11088,http://cordis.europa.eu/result/rcn/149988_en.html,http://www.justbrain-fp7.eu/index.php?id=768,http://cordis.europa.eu/result/rcn/89901_en.html,http://faculty.mdanderson.org/Annemieke_Kavelaars/Default.asp?SNID=0,http://www.nhmrc.gov.au/_files_nhmrc/file/grants/apply/strategic/successful_nhmrc_eu_grants_2002_12.pdf,http://faculty.mdanderson.org/Cobi_Heijnen/Default.asp?SNID=0,https://med.stanford.edu/profiles/shane-liddelow,http://elib.tiho-hannover.de/dissertations/benardaisk_ss13.pdf,768:+9vnvnkfK+B6kWXG7p2jn/vn/3nin+nWn5no+noCnWncinainnDo1ULmb7lH:+9vvnq6kWXG7p2FDo1ULAH,768:9dD1i6dIRq70GF7W7/4n7nuWoGGKSIjNOID6nt3BmMHuj7R:z1i6dIg0s2GnuJKSIQID6nt3BmMcR,384:NsOrGCJju17CQSDTzJSH4sARoVdU6UsMMdAHY8PXgGmYG3m362/5hr30/siQ:Dr7Jjuk7dRRoVdU6UreeJPXg5Y4m33EQ,768:9d81i6d7Rq70GF7b7/4n7lKPREzZoZXX07Mas7pPyesiMYoP7R:s1i6d7g0svGlKeyZXX0F6pae3M1R,384:6iSeZc1rxc1oJP1061781MtAZi+MzQOJdHTG7O3Wmtu/:6iSGc1rxc1oJP1061781MtAZlMz5nzQx,384:9d21i6dJKRq7fBgOYdkF7k6TjJOu76R2t4X2Q2O292e2pktOF7GZLtOxpJ/igtx6:9d21i6dERq70GF7n7/4n7p8ZhXIi7R,384:0MreEyV6ry2cYG8AfZjh7UdTQNwQG7AaYsV7umaYKPiy3ZoUVsjzHbQjI0DSGqb4:0Oyw0Yg9UkWV7RabJo49qi,768:4TGyCib/hD7YYoni365JDyHoPsokA2SzbakW7o82zI7Rf0kv6IPHq6:FyJDMYoFibhyP4f0hiq6,384:0M9yV6ry2cYG8AfZjh7UdTQNwQG7Aa7bkTaY2rdmfToULiwlSV6hnbQV1I0cSGqI:0Kyw0Yg9Uk0b+ajmroGiC9qi,768:WFoZDFlrIdQr1TfwhfsHqQ7MQ3YWvZ1JYqsI4XbIT4Qdvti0h0jrW2V+MTm5JGMc:RxQas47NBJYnG4tjm5JGMn+og,98304:39KU/dOEAJsVeEWRs952Z4BGdhFT+D2KS:3QU/eEey2Z44hh+yKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,MYCORED,Novel integrated strategies for worldwide mycotoxin reduction in the food and feed chains,http://www.mycored.eu/,http://www.mycored.eu/,http://www.aflasafe.com/c/document_library/get_file?uuid=dced1c20-143b-4372-a784-ca391d77b937&groupId=524500,http://cordis.europa.eu/result/rcn/54459_en.html,http://www.mycored.eu/page/links/,http://cordis.europa.eu/result/rcn/89932_en.html,http://www.nutfruit.org/what-we-do/industry/mycored/,http://www.ispacnr.it/wp-content/uploads/2015/11/Avantaggiato_Giuseppina_2015_English.pdf,https://www.nutfruit.org/wp-continguts/uploads/2015/11/RASFF-2010.pdf,http://www.agr.gc.ca/eng/science-and-innovation/international-engagement/italy-canada-twinning-initiative/?id=1423491580210,http://ec.europa.eu/research/bioeconomy/pdf/fp7-projects-kbb-eeca_en.pdf,384:8ALC/LopXh4uYm3kC6kxJ3Ik+GXqigwTUTK1ueCP01DJDR4Y:8ALkL4XhJ3kuxJAuo41DJDR4Y,384:8ALC/LoEX9kN6SjlJlYeo3Ik+GXqigwAU+K1ueCP01DJDR4Y:8ALkLFX9k9lJBoA+o41DJDR4Y,3072:bzcCrj5HTjok57vv/lX3Bbv1MXIs7H2QP+8aARIX/lGIQn8KQ4EtdrIXwGlq+:ncCrdHIkdHlX3Ta7WowQn4t18wGl9,768:9di1i6dQRq70GF7T7/4n7ynLxMxWJStPIWta+OpSphr1TGEj7R:S1i6dQg0snGynLaxWcCWtaZpRGR,384:8ALC/LoMpN3Ik+GXqigwTUTK1ueCP01DJDR4Y:8ALkLVNAuo41DJDR4Y,384:9d/1i6dwmRq7fBgOYdkF7kV9Ou76R2t4X2Q2O292e2pktOF7GZLtODpW4WDWMw6q:9d/1i6d3Rq70GF7q7/4n7H2wOv87R,3072:ydOlwL0/VhpNwwDKKi5UMabnb1ywseuAdnYvcRtXe4:HD4wDhi5Uhbb1ypeuX4,3072:snzrFvja9zMK3F5LA7gLt0B37xgS6dyk+BLNyJT0bB+PgA:8zrpa9Y6F5L1237xgvyk+4GM,49152:96bVWdR+KHsp5BHOhAUhRxzGr1EmUPxY56e4jeeVXvE:96bkR+qAWPzGrAW5uKkXs,384:bbY6okJ2Yeeh2rHxj6TdkDVuIQ9mHjfoOsHURSVWUojgoppdsLXQkd:bbmkJ2Yeeh4x0dAVQGfF8CSpmpdsLAC,24576:fzNQJ5SXl6N4GxB8u+WoHvBXnPE3yoSUz/Mj8WkGs7J6apbnKqxl6ns:fBGBN4GxH+WMvh+cUTMj8nGs7J6Xclos,75.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
187,RUFUS,Rural Future Networks,http://www.rufus-eu.de/,http://enrd.ec.europa.eu/enrd-static/networks-and-networking/research-initiatives/en/rufus_en.html,http://cordis.europa.eu/result/rcn/55561_en.html,http://www.ivm.vu.nl/en/projects/Projects/spatial-analysis/rufus/index.aspx,http://ageconsearch.umn.edu/bitstream/157976/2/EAAE%20paper%20Ljubliana%20Mantino.pdf,http://www.purple-eu.org/uploads/downloads/news/RUFUS-Programm[1].pdf,http://spatialplanningtudelft.eu/?tag=rufus,https://lup.lub.lu.se/search/publication/2340400,http://www.scoopproject.org.uk/1diversity-of-rural-areas-a-new-typology-for-rural-development-policy.aspx,http://spatialplanningtudelft.eu/?tag=seminar-2,http://www.kolleg.loel.hs-anhalt.de/landschaftsinformatik/fileadmin/user_upload/_temp_/2010/Proceedings/Buhmann_261-268.pdf,12:ERS6QclfVI0kKv0bsx0sBfAw0YK6B1EiT2Ald0YKchFaT+9L:ERSsq0k1oxxx0GPnld0UFayx,384:00zuzDDWHN6QIHL0I3I6AUIPIdI31RivSIFID7IvmgoILTBInc31Rii6BV4bCqKr:FaDDWtytGLYbji9oha2Q,1536:Z1i6dmg0syGPyv0TebiamK9mR7alW/Giaglyhrd0bhbMcaUBf3DRPR:Z1i6dKMM0TEi5K9y7wW/bahrdgMIf3Vp,192:muYzD/m0ONr+06dTWKoG3AqYgau1XJVVnRZ1srRs1C+pjdPfv:muYzD/m0ONrS0/zu1XJVxRZWlsPX,12288:9e1bjeqUp+2BCfhzfAoF1kw1uR8pYeW3XU3fKDqXGjI:YAqUp7s5LAoFCQdpGnAMnI,,768:UQHAWDsH9ozH0jObxRPE0BhDl6miVi3iYiTiui6ZSeXkomKu3B1qrgc5kjtYUt/G:UQHAWDsH9ozH0jObxRPE0BhDl6miVi3g,768:KqT7CcdBCcYo7ScTQMqC0iDMhiDM1KfZWPgG5mB1Dtn/n:kPe7SrMJ0iDMhiDMCsR5mBl5/n,1536:G0j49nLa+tE9azJ6IMjgIm6mnaTjwR3SLWClLw398KWKoa6:GRa+Gaz/6m6mnaTjwhD90Koa6,768:UWHAWDsH9+0H0jObxRPE0BhDl6miVi3iYiTiui6ZSeXkomKu3B1qrgc5kjtYUt/g:UWHAWDsH9+0H0jObxRPE0BhDl6miVi3S,49152:n7rqvBMGo71XOCSkey3GwSomlSjIpLDlWGQ:n7rqviLSkeiGwSoMSWDhQ,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
188,ARCH,Agenda for research on chernobyl health ARCH to develop of a strategic plan for research on the health consequences of radiation from the chernobyl accident,http://arch.iarc.fr/,http://arch.iarc.fr/tor/index.php,http://www.greenfacts.org/highlights/2013/01/chernobyl-thyroid-cancer-leukaemia-children-and-birth-defects-recent-scientific-reports-on-the-health-effects-of-the-accident/,http://arch.iarc.fr/documents/ARCH_SRA.pdf,http://cordis.europa.eu/search/result_en?q=contenttype%3D'project'%20AND%20programme/pga%3D'FP7-EURATOM-FISSION'%20AND%20sicCode/code%3D'MED',http://www.who.int/ionizing_radiation/chernobyl/en/,http://cordis.europa.eu/project/rcn/111052_en.html,http://www.creal.cat/programes-recerca/en_radiacions.html,http://cordis.europa.eu/search/result_en?q=contenttype%3D'project'%20AND%20programme/pga%3D'FP7-EURATOM-FISSION'&srt=startDate:decreasing&format=xml,http://www.who.int/ionizing_radiation/chernobyl/20110423_FAQs_Chernobyl.pdf,http://cordis.europa.eu/search/result_en?q=contenttype='project'%20AND%20programme/pga='FP7-EURATOM-FISSION'&srt=startDate:decreasing,192:tDgUzCOz2t5XQuSg8+iwOC8BOCiWwSpfLkXE8Hn8cZF7jmzWDoQ6xKUKhgx+c+yA:iASELk3gnT2DHQHalC4oIQpTYCHWakT,384:iASELk6Y0bNb32Uchu3SWUyu0Pb2J6fm3+Y5h3kT:d1B3274O+D5m3t6,768:GNJcicYEZ7qX8aTOQondujha/FBF5QuZkNT1WQHNOXHwgR:GNJcFpZ7qX8aT2duda/FyuZkNT1jBgR,6144:3WGXtnq4WlBKcsGQ9A3/SQnGtTT6b6lxAq0F/hHsZZ65PI+VnvIoDlptM7odFfyt:3WAnq9Kcs9kaWuT6e8hvIImsdly,768:9z1i5JydTdOq70GF7vm7/4L76v5QA2m0D47R:x1i5Jydpn0suG6v5NR,384:FonLCRylClTRK/4l/3lL0Sen74XOJgmsxAZbMLMsUJWfOjk6qx7sGots0lav3Czg:Fon2RylClTRK/4lvBZNelC1IHzB4qM,768:9dH1i6dyRq70GF7g7/4n7VTjcSj8XO2RrWj0J7R:31i6dyg0sQG9QR,384:IG+4JqHVY1BsymWpJ1IxYQ5AA10fh5tIAHYww8FbYluH:IG+4JqHiwymKIxtj6fh5tIAH1w8FbYlW,384:82hkpAf5A9BsA7XsAQXVTaA9BsAiXEdA9BsAQX2uA9BsAcXUjA9BsAiXe4A9BsAm:/q3fKP45U8,768:ajqD3Y7ossiE8nJvEsilCmQjnDYhVYquRrYuAQNY9NP9I05H5IJ8sdO7Co26tOry:v3Y7oPiEWkYTxrr1LY9NlI05iQ7lurho,768:9z1i5Jyd+BOq70GF7Gl7/4L76J5EAd/weJ1E/247R:x1i5JydMn0smG6YAR2R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,DIAPREPP,DIAbetes type 1 PRediction Early Pathogenesis and Prevention,http://www.diaprepp.eu/,http://www.diaprepp.eu/,http://ec.europa.eu/research/health/medical-research/diabetes-and-obesity/projects/diaprepp_en.html,http://www.diaprepp.eu/index.php?id=5,http://www.jdcjournal.com/article/S1056-8727(13)00148-7/abstract,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3806611/,http://www.ludc.med.lu.se/research-units/diabetes-and-celiac-disease/group-members/head-of-unit/,http://lup.lub.lu.se/luur/download?func=downloadFile&recordOId=4006227&fileOId=4436185,http://www.ludc.med.lu.se/research-units/diabetes-and-celiac-disease/group-members/associate-researcherspostdoctoral/fariba-vaziri-sani/,http://cordis.europa.eu/result/rcn/89881_es.html,http://www.crt-dresden.de/news/news-archive.html?cHash=87eef29395978571d8b058687704b35c&tx_ttnews%5Barc%5D=1&tx_ttnews%5BpL%5D=31622399&tx_ttnews%5BpS%5D=1199142000,192:sHnOkqybNtLnPaaM4v2nMKOU35tV5MKwOpGp4v:sHnOkq2qnMoPV5MKvGW,192:sHnOkqybNtLnPaaM4v2nMKOU35tV5MKwOpGp4v:sHnOkq2qnMoPV5MKvGW,192:K8fyYEhkfuYJYwO9IoZQzCP+NDamOrG5S5zPoFr+D:DfyYYkfuYJYd9IAQzCPKDyd5zPo4D,96:OO7IHnOkqqjbgun/YcDlCbBYPV8nAR/g6HRrYmBeOmZ/oY4CYkEBXmGp4v:WHnOkqybNtLV8Aa6HRsmQOmZ/qNmGp4v,,,384:p8Y5oz7au2u4mho/nkUo6utxZ48KvLXeehi5ECwUKIJ:pEOvHkDKvLXeehi5ECwUTJ,49152:H6H4slQfqu08pJPq/z+z9nZGt08pJPq/WVLxA62gofOMz5Ox9EOw8MSD79YYuFs0:H6tQfqu08po/6nZk08po/WV0P,384:p/Y5oz7au2u4mhoGqnkUo6utxZ4NTx8oh7PQa/Z2fmSprqV1vE9KAN3hXQwUbIJ:pvOvNkWF8oh7PexUsJ,384:9dR1i6d8wtiIKOYdkID+oy3iOHNK2tX2R242or2S2pktOI3wLtO1pfROPolxofFe:9dR1i6dVtaGIkTuXxofaZK6,1536:BJlXjf6ofOjATuZ1u8TuvvlH9Kb1cupqT5odpZKRMxrfgg2HE:BJgb1XpqIpYR1HE,100.0,0.0,47.0,,,0.0,0.0,0.0,0.0,0.0
190,2-BE-SAFE,2 WHEELER BEHAVIOUR AND SAFETY,http://www.2besafe.eu/,http://www.2besafe.eu/,http://www.transport-research.info/project/2-wheeler-behaviour-and-safety,http://ec.europa.eu/transport/road_safety/pdf/projects/2-be-safe.pdf,http://www.righttoride.eu/eu-2besafe/,http://cordis.europa.eu/documents/documentlibrary/118296891EN6.pdf,https://www.bmvit.gv.at/verkehr/strasse/sicherheit/fonds/vsf/downloads/18_endbericht_2besafe.pdf,http://www-nrd.nhtsa.dot.gov/pdf/esv/esv22/22ESV-000109.pdf,http://www.imet.gr/Default.aspx?tabid=72&language=en-US,http://www.ictct.org/ictct/about-us/members/individualmembers/leden-lars-gunnar/,http://www.enmotomasseguro.com/_Documentacion/Jornadas_Eventos/2011%20TO%20BE%20SAFE.%202-WHEELER%20BEHAVIOUR%20AND%20SFETY/2besafe_finalevent_wp1.pdf,,,384:WjnJrriGoVJS6hn6Nie+3tB9cJdaBSvovwKGmp4wlFHOQ923UH2R:GtriGoVJ564e+3t2EFwKGslZOQMkc,1536:YKauKNBlOq7gGo5m2bRYyHvd7+cVnraXdrMD6vpjOlA5yK:YtLOIgGo5RRYWF7+GU5sEBOlAt,1536:H5FvzY0z2/By+cVS+kzniHEtakk5YGLEuuxdGgsVl1iS6Y3dTud:DvzY0zqByd9ue5YGLEuuxml1iS6Y34d,6144:5b7/I8+0RN2LwNTxf3DveZrmTZUBpGK1o0OF44eN4zxTzQ9f2PZBskTnmua:y8+06sNxveJmeqK1o0M1xQUDBTne,12288:FME1Su8oGQPQ8CBDiNEAptoP7hMYNgvOAe4cSmygypVJbi9KsPcN6fUHHea8UQku:FMEbtGWmWhpehbNajYipVoKsiYWo,49152:eeYZwqK+7xvhdjd/Ur9s+88a8l4uz0FvPX:vC5dxUro8aS49X,3072:BoDWKbUgFzmQCnXZpFiqQjLLYWtx3daKAEvFAkuV:BrgQppFLiyEvFAT,384:jDGwpFNByGwGKm7e1bZCRUor8qZnR7R5tmXJnDGRm3R:jDsGw5l1lCRUor8WnR95tmXJnD+m3R,12288:eqc6eHqP9GT2ivw1EbEcxX2IKL9BwgM0yWu0i50AaCFUpi6bIQ0:veHEGTqMVX2I+TM0hu0i50KFWi6c,,,,,,,,,,
191,SPICY,Smart tools for Prediction and Improvement of Crop Yield,http://www.spicyweb.eu/,http://www.spicyweb.eu/,http://cordis.europa.eu/result/rcn/57667_en.html,https://ec.europa.eu/research/infrastructures/pdf/eppn.pdf,https://www2.warwick.ac.uk/fac/sci/dcs/research/combi/seminars/20110510_song/,http://www.psb.ugent.be/international-projects/164-projects-history/346-spicy-web,http://www.bioss.ac.uk/research/auto.html,http://www.phenodays.com/fileadmin/user_upload/phenodays2014pdf/Session_1/1_Gerrit_Polder.pdf,http://www.wageningenur.nl/en/show/Met-SPICY-gerichter-en-sneller-veredelen-Genetic-Breeding-Programma-SPICY.htm,http://www.bioss.ac.uk/people/chris/song-scia11.pdf,https://www.innovationfarm.co.uk/sites/innovationfarm.co.uk/files/imce_uploads/presentations/Ober-Crops-and-Climate-Change.pdf,384:SYduX6WjRtE3LjkQw7DSuB7PM0P/43ocuAR:SGWjULdwBn43ocH,384:SYduX6WjRtE3LjkQw7DSuB7PM0e/43ocuAR:SGWjULdwBG43ocH,1536:F1i6dgg0swG/92A9A3rOPE0Cb8gz2Fa9gThC34hHym0Z4C68gT5R:F1i6dAY92k0rGCjzqhgOyvZvgTn,98304:lwqSnTb/02MGYgVRGm/hMNCzTlz7bKtIiwwOkPRdsweInhJDJANBycQz2x:5k/bMoGSdXbK2ydQQlAzygx,384:TkRV3yvhE3T0Dq3qBF0rFiKrkXw77N/erpwMLfcxB3vjIz:TkXCvhn0rYG0wvN/kpwMLkxB3vjIz,384:VdRpN4k3mCD8NzvDAqjh1dyZB6t2ywWy5SNV/DDp81Ga6+:jN4k35DWAC5lDY9,192:Sm3tgMeuTcQWrRxNnwOmBVS0W4cMGBzMgzljOn5tWOVm0Ynwz:SdMeuTcQWr6Om5iJjOeVwz,98304:8BgyVCslX8U9R1Ue1Iosyx8xzC4k4LBQ/lNsqpYg1pE0FwMeyl:8iyVhX7P255+8xe4lLB8lN5p11paMN,384:8oNgwb253tYQ492B3carsx9RwolWo9DYN:bDb253d492V9roRNlW0i,49152:3754TiFx9gkFR7dHlepvZDnaIo5StcoEAO/o7YmC:3750Kx9zRtlepxS5S6oT0WC,98304:Ivg73Rd4k+b4s7waOGemcTVjj+ggHw4jwL:/h1+b4scaOGem+eQoY,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,GENODISC,Disc degeneration linked pathologies novel biomarkers and diagnostics for targeting treatment and repair,http://www.physiol.ox.ac.uk/genodisc/index.html,http://cordis.europa.eu/result/rcn/57187_en.html,http://www.demokritos.gr/Contents.aspx?lang=gr&CatId=143&View=20,http://www.braude.ac.il/lecturercv/?lectid=33002a5f-da1a-443d-8791-4b25c30aedf6,http://www.inewsgr.com/94/1530.htm,https://si.linkedin.com/pub/mirjam-fr%C3%B6hlich/6/634/839,http://www.bm.technion.ac.il/Labs/cartilage/Shared%20Documents/Alice%20Maroudas%20Full%20CV%202011.doc,https://www.keele.ac.uk/istm/funding/,http://www.neurology.org/content/84/21/2132,http://www.neurology.org/content/80/5/481,,96:JvoeqbzznWkbf2fHQ3i7uoOxiPmMFIMOxfseCmhX7adJfzE81EHlUjGGJR5:3A3nEHTebhBF/XYZ55,1536:Z1i6dfg0sOGIyi7h+EmXSnQ0KSPjzSMVzYZ8s6JPMM6JR:Z1i6d9v/GgQlSbPs8s6xC3,768:T1SvuU84B2LQF4jjbAHO6ckUEdM4XOCEmh6dPuAA0t7h:T1SvuUF3Fmjb/KUwM4XBEmh6dPu6,12288:fk76zg1gyZ2sVQPTxAhxUeOjpeGs4KStsM:fkes2yksVQrxAhTOjpE4K+F,,,3072:UVJLWh6+a/AxQ1Y5JeUsyxgyRKmYmTi5DOiOw:mYiUI/mYmTi5Df,1536:Z56socW0YsYBikuvSJs4MnJ4q4KuqSBitbWkU:Z/WVrYrU,1536:NdNXG4BsdU84og5ZqBgDL6rN2e/U2KcNAYf/lWq4EGnZgVTH/FQ:dZ4hxUAAYf/f5VTHdQ,1536:dg8FVxxbvEtnidgVfF6ObC1gWxtcYVHSbRwpTH/FQ:dvxbvSq0SpTHdQ,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
