acronym,title,projectUrl
SATIN,Sound And Tangible Interfaces for Novel product shaping,0
CEE-CLUSTERNETWORK,Central and Eastern European Cluster and Network Area,0
CONTROL CANCER STEM,Developing a virtual and molecular control board for diverting cancer stem cell to non-malignance,0
BIOPHOT,Complexity and evolution of photonic nanostructures in bio-organisms: templates for material sciences,0
SMMART,System for mobile maintenance accessible in real time,0
AUTOMATION,A novel imaging system providing high-content high-throughput multi-dimensional analysis of microscopic biological structure inside non-adherent living cells,0
SUPWIND,Decision support for large scale integration of wind power,0
MINDBRIDGE,Measuring consciousness - Bridging the mind-brain gap,0
AXON SUPPORT,Axonuclear communication in health and disease,0
LASINJECT,Enhancing efficiency of HIV-1 & hepatitis therapeutic treatment by considerably increasing the accuracy of drug delivery to dendritic cells in skin,0
REMINING-LOWEX,Redevelopment of European mining areas into sustainable communities by integrating supply and demand side based on low exergy principles,0
CIVITAS CATALIST,CIVITAS transfer action leading to innovation & sustainable transport,0
GABA,Global approach to brain activity: from cognition to disease,0
BIONANO-SWITCH,A biological nanoactuator as a molecular switch for biosensing,0
SOGE-A,System for Observation of halogenated Greenhouse gases in Europe and Asia,0
NANO UB-SOURCES,Ultrabroad bandwidth light sources based on nano-structuring devices,0
BIOENERGY IN MOTION,Production of a movie to accelerate the uptake of innovative bioenergy technologies for heating and cooling,0
HIGH-COMBI,High solar fraction heating and cooling systems with combination of innovative components and methods,0
HYGEIA,Hybrid Systems for Biochemical Network Modeling and Analysis,0
EYEWITMEM,"The assesment of eyewitness memory: A multi-componential, correspondence-oriented approach",0
TARGETSCREEN2,Novel post-genomic cell-based screens for drug targeting in membrane protein disorders,0
ATACD,A topological approach to cultural dynamics,0
TACT,Thought in Action,0
INVITROHEART,Reducing animal experimentation in drug testing by human cardiomyocyte in vitro models derived from embryonic stem cells,0
CO3,"Common Complex Collective Phenomena in Statistical Mechanics, Society , Economics, and Biology",0
NEUROCOM,Neural origins of language and communication,0
SWITCH,Sustainable Water management Improves Tomorrow's Cities'Health,0
NANOSTAR,Nano-Structured Ferrolectric Films for Tuneable Acoustic Resonators and Devices,0
RESIPE,Reform of the European sugar industry based on polygeneration with the use of energy crops,0
PAUL BROCA II,The evolution of cerebral asymmetry in Homo Sapiens,0
LINK,Leverage SME intermediary network - integrating private and public sector intermediary networks to more effectively link SMEs into integrated projects (LINK),0
COMPLEXDIS,Unravelling complex diseases with complexity theory: from networks to the bedside,0
PERFORCE,Perfluorinated organic compounds in the European environment,0
DYNAMO,Design and functionality of non linear electrochemical nanoscale devices,0
ANEMOS.PLUS,Advanced tools for the management of electricity grids with large-scale wind generation,0
SALT-DROUGHT,Involvement of RNA-binding Proteins in the plant responses to drought and salinity,0
MECHPLANT,The Role of Mechanical Instabilities in leaf Development,0
SPADE-2,Supporting platform for airport decision-making and efficiency analysis - phase 2,0
3DMULTICAM,Accurate and instantaneous subsea 3D measurement by use of laser projection and parallelized close range photogrammetry,0
ALLERGY-CARD,New analytical platform for allergen detection,0
GO,Geophysical Oceanography - a new tool to understand the thermal structure and dynamics of oceans,0
CRISTAL,Control of renewable integrated systems targeting advanced landmarks,0
ECRIN-TWG,European clinical research infrastructures Network - Transnational working groups,0
GALA,Geometrical Analysis in Lie groups and Applications,0
SAPIERR-2,Strategy Action Plan for Implementation of European Regional Repository - Stage 2,0
EVOLTREE,EVOLution of TREEs as drivers of terrestrial biodiversity,0
TECHNEAU,TECHNEAU: technology enabled universal access to safe water,0
NEED,Nano - Engineering for Expertise and Development,0
PYROTECT,An innovative ultra safe pyrotechnic activation system,0
PROBACTYS,Programmable bacterial catalysts,0
CHLASC,Characterizing Human Language by Structural Complexity,0
TUIXS,TABLETOP ULTRA-INTENSE XUV SOURCES FOR FEMTO-BIOLOGY AND RELATED APPLICATIONS,0
MACROCEPT,Targetted therapies for inflammatory bowel disease,0
UNINET,Unifying Networks for Science and Society,0
THALES WAS RIGHT,Transients in the Hellenic and Antilles Locii of Earthquakes of European Subductions Water Activity Structure and Seismic Risk Illuminated by Geophysical High Technology,0
MOBILIS,Mobility initiatives for local integration and sustainability,0
I-CUE,Improving the Capacity and Usability of EUROMOD,0
EA-BIOFILMS,"Electrochemical control of biofilm-forming micro-organisms: screening, identification, and design of new knowledge-based technologies",0
BIOPROFIBRE,Development of cholesterol lowering foods through bioactive proteins and fibres,0
CHINAFRONTIER,China's realities from a frontier research perspective,0
NETSENSOR,Design and Engineering of gene networks to respond to and correct alterations in signal transduction pathways.,0
COOREERS,CO-ORdination by Best Practice exchange and Knowledge building by the NMP - NCPs in an Enlarged European Research Society,0
CONTACT,Learning and Development of CONTextual ACTion,0
MICRO MR,MICRO MR Development of magnetic resonance measurement system for the examination characterisation and in vitro and in vivo observation of probes on a micrometer scale,0
SESAC,Sustainable Energy Systems in Advanced Cities,0
DOMINO,Antimonide Quantum Dots for Mid-Infrared Nano-Photonic Devices,0
SYNBIOSAFE,Safety and ethical aspects of synthetic biology,0
EUROLEAP,European laser electron controlled acceleration in plasmas to GeV energy range,0
ORTHO AND PARA WATER,"Adventure with nuclear spin-isomers: separation, physical chemistry and applications of ortho- and para-water",0
VAR-TRAINER,Versatile Augmented reality simulator for training in the safe use of construction machinery (VAR-TRAINER),0
ARTIZYMES,Development of late transition metalloenzymes for highly efficient catalytic processes.,0
EDICI,"Evolution, development and intentional control of imitation",0
HANDTOMOUTH,Hand to Mouth: A framework for understanding the archaeological and fossil records of human cognitive evolution,0
EPIPLASTCARCINOMA,Molecular mechanisms of epithelial plasticity and its involvement in carcinoma progression,0
SOLAR-H,Linking molecular genetics and bio-mimetic chemistry - a multidisciplinary approach to achieve renewable hydrogen production,0
APES,"Comparative analysis of primate genomes, transcriptomes and proteomes with an emphasis on cognitive capabilities",0
PARATBTOOLS,"Development of improved tools for detection of paratuberculosis in livestock, M.paratuberculosis in food and for the assessment of the risk of human exposure",0
POLYAMPHI,Self-Organized Nanostructures of Amphiphilic Copolymers,0
CELLCOMPUT,Biological computation built on cell communication systems,0
ADINE,Active distribution network,0
CARDIOGENICS,Identification of genetic roots of coronary artery disease by combining stepwise genome wide association studies with transcriptomic and functional genomic investigation of relevant genetic variants,0
ENACT,Design appropriate contractual relationships,0
MONAT,Measurement of Naturalness,0
LASERIS,Development of an innovative LAser printing system based on SERIgraphic thermochromic inkS,0
FUSYMEM,Functional synthetic membranes for GPCR based sensing,0
BRAINTUNING,Tuning the brain for music,0
SYNTEX,Measuring the feelings and expectations associated with texture,0
ALF-CEMIND,Supporting the use of alternative fuels in the cement industry,0
PORGROW,Policy options for responding to the growing challenge from obesity: a cross-national comparative study,0
BIO-MEDNANO,"Integrating enzymes, mediators and nanostructures to provide bio-powered bio-electrochemical sensing systems",0
SOBIO,MOBILISING THE EUROPEAN SOCIAL RESEARCH POTENTIAL IN SUPPORT OF BIODIVERSITY AND ECOSYSTEM MANAGEMENT,0
GEBACO,Toward the genetic basis of cooperation,0
IWAPIL,Innovative Wastewater Treatment Applications for Isolated Locations (IWAPIL),0
SOMAPS,"Multilevel systems analysis and modelling of somatosensory, Memory, and affective maPs of body and objects in multidimensional subjective space",0
MORPHEX,Morphogenesis and gene regulatory networks in plants and animals: a complex systems modelling approach,0
MC-WAP,Molten-carbonate fuel Cells for Waterborne APplication,0
INFO FP-6 EU-CA,Creation of information-consulting center under program FP-6 of European Commission in Central Asia,0
HUMBOLDT,Development of a framework for data harmonisation and service integration,0
NANOBIOMAPS,Imaging mass spectrometry for nanoscale mapping of biological cells and tissues,0
MAGFLOTOM,Magnetic flow tomography in technology geophysics and ocean flow research,0
INVITOPHARMA,Workshop on the need of in vitro toxicity tests within the pharmaceutical industru,0
LINK,LINK - The European forum on intermodal passenger travel,0
SINER-GI,Strengthening International Research on Geographical Indications: from research foundation to consistent policy,0
TB REACT,TNF neutralisation therapy for inflammatory diseases strategies to prevent TB reactivation,0
ESIGNET,Evolving Cell Signalling Networks in Silico,0
RENAISSANCE,Renewable energy acting in sustainable and novel community enterprises a concerto coordinated initiative,0
STEMDIAGNOSTICS,"The development of new diagnostic tests, new tools and non-invasive methods for the prevention, early diagnosis and monitoring for haematopoietic stem cell transplantation",0
PROBIOPOL,Promoting and supporting implementation of biogas-polygeneration: a systematic approach towards sustainable energy consumption in Romania,0
VIMPA,Vibrating microengines for power generation and microsystems actuation,0
CREAM,Customer-driven rail-freight services on a European mega-corridor based on advanced business and operating models,0
HAIRY,Root hair tip growth regulation by Arabidopsis RHD2 and ROP-GTPase genes,0
EMBIO,Emergent organisation in complex biomolecular systems,0
CID,Cultural and innovation dynamics: Explaining the uneven evolution of human knowledge,0
STARFLAG,Starlings in flight: understanding patterns of animal group movements,0
DINEMO,Distribution networks modernization incentives in pre-accession countries,0
SLEEPING BEAUTY,Dormancy of cells and organisms-strategies for survival and preservation,0
TOTALCRYST,Total Crystallography: Structure and dynamics of polycrystals,0
NESTCOM,NESTCOM: What it means to communicate,0
VSYNC,Virtual synchronous machines for frequency stabilisation in future grids with a significant share of decentralized generation,0
IS-POWER,"Isolated power systems: knowledge and technology sharing: distributed generation, grid and demand management",0
CROCELLS,CLIMBING ROBOT FOR FAST AND FLEXIBLE MANUFACTURE OF LARGE SCALE STRUCTURES,0
SHAPES,Small hydro action for the promotion of efficient solutions,0
BITES,Biofuels technologies european showcase,0
NET-ON-DEMAND,A transfer of knowledge industrial-academic partnership to develop the wireless communications elements of self-configuring intelligent sensor networks,0
NURESIM,European Platform for Nuclear Reactor Simulations,0
ENERGY-TV,Enhancing public awareness on the results of Sustainable Energy Systems research actions through television media,0
ECO-BUILD,Specific support action for the advancement and the implementation of the eco-building concept,0
PHARMAPOX,"Chemistry, pharmacology and bioactivity of a novel apoptotic compound - a sex regulator in decapod crustaceans with promising e",0
CATRIN,Cost allocation of transport infrastructure cost,0
SPIDME,Spintronic devices for molecular electronics,0
NEST-PROMISE,NEST-PROMISE (Promoting Research on Optimal Methodology Impacts Supported by Experience),0
E2C2,Extreme Events: Causes and Consequences,0
PARASOL,NOVEL SOLUTIONS FOR THE SUSTAINABLE CONTROL OF NEMATODES IN RUMINANTS,0
CLOSED,Closing the Loop of Sound Evaluation and Design,0
CRRESCENDO,"Combined rational and renewable energy strategies in cities, for existing and new dwellings and optimal quality of life",0
CURE,Corporate culture and regional embeddedness,0
NEMO,"Network models, governance and R&D collaboration networks",0
ERCSC-VICECHAIR-SUP2,Support to the Vice-Chair of the ERC Scientific Council 2006-2007,0
AQUADEGAS,Development of cost effective reliable robust flexible compact and efficient degassing and aeration method for intensive aquaculture,0
EUROBIOSYN,A modular platform for biosynthesis of complex molecules,0
PRORETT,Promotion of renewable energy technology transfer,0
ANTISTORM,Anthropogenic Aerosols Triggering and Invigorating Severe Storms,0
NANODARTS,Nanosized polymer coated liposome system for enhanced mucosal drug delivery,0
SUBFISHCAGE,Development of a cost effective submersible fish cage system (SUBFISHCAGE),0
COMPETUS,"Genetic improvement of farmed sea bass, Dicentrarchus labrax: Strain testing and response to selection",0
MICROACTIVE,Automatic detection of disease related molecular cell activity,0
WINDGRID,Wind on the grid: an integrated approach,0
TERANOVA,"Novel Terahertz Sensing and Imaging Systems for Biotechnology, Healthcare, Security and Process Monitoring",0
ERCSC-CHAIR-SUP,Support to the chair of the ERC scientific council 2006-2007,0
TETRAENER,TetraEner: optimal balancing of demand and supply through RES in urban areas,0
NERBIOS,Development of a bioelectrochemical device for CNS repair,0
PRO PIPE,The development of an impervious nano composite barrier system which can be used for potable water pipes in brownfield sites and other harsh environments,0
ERGOSYSTEM,ERGOnomically Designed Patient-Management SYSTEM Incorporating a Novel Actuator,0
BIO LIGHT TOUCH,Advanced near field optical tools with biochemical functional recognition at the single molecular level,0
AIRSECURE,"Risk-based detection and protective filtration system for airports against airborne chemical, biological or radiological hazards",0
ECATS,Environmentally Compatible Air Transport System,0
BIGDFT,Density functional calculations for systems of unprecedented size on parallel computers,0
3D-REPERTOIRE,A multidisciplinary approach to determine the structures of protein complexes in a model organism,0
MEMORY,Measuring and modelling relativistic-like effects in brain and NCSs,0
NORMAN,Network of reference laboratories and related organisations for monitoring and bio-monitoring of emerging environmental pollutants,0
SAGE,SME-led antibody glyco-engineering,0
IDEA,Imaging device for electrophysiological activity monitoring of neuronal cell cultures,0
EMBRYOMICS,Embryomics : reconstructing in space and time the cell lineage tree,0
BIOPLASMA,Bio-engineering by atmospheric plasma treatment,0
CALACEI,Universal and Specific Properties of a Uniquely Human Competence. Tools to study language acquisition in early infancy: Brain and behavioural studies.,0
SYNBIOLOGY,An Analysis of Synthetic Biology Research in Europe and North America,0
METAFUNCTIONS,Environmental and meta-genomics - a bioinformatic system to detect and assign functions to habitat specific gene patterns,0
ANCIENT CHARM,Analysis by neutron resonant capture imaging and other emerging neutron techniques: new cultural heritage and archaeological research methods,0
STAR,Stem cell activity in Arabidopsis,0
SPOTLITE,Molecular resolution with focused visible light,0
FEEL EUROPE,European expert platform for measuring human feelings and emotions,0
PARTICLE_RISK,Risk Assessment of Exposure to Particles,0
TENDERCHECK,CALPASTATIN BIOSENSOR FOR MEAT TENDERNESS PREDICTION,0
PROECOPOLYNET,"Network for promotion of RT results in the field of Eco-building technologies, small polygeneration and renewable heating and cooling technologies for buildings",0
MYJOINT,Growing a new joint in a human back,0
ERC-LAUNCH-EVENT,"German presidency conference: ""The European research Council - an added value to the promotion of frontier research in the European research area""",0
SEEDSOURCE,Developing best practice for seed sourcing for planting and natural regeneration in the neotropics,0
COLL-PLEXITY,Collaborative Complexity Collaborations as Complex Systems,0
EMINENT,Early market introduction of new energy technologies in liaison with science and industry,0
CULTAPTATION,Dynamics and adaptation in human cumulative culture,0
ECO-BUILDING CLUB,Eco-building international club for advanced european sustenaible energy technology dissemination in Europe and China,0
SMART-ECO,Sustainable smart eco-buildings in the EU,0
COBOL,Communication with emotional body language,0
NIS-NEST,Opening up the new and emerging science and technology in NIS countries,0
BLASTWALL,The development of an integrated wall-window structure which protects building occupants from explosions.,0
MINET,Measuring the impossible network,0
ECO-CITY,Joint ECO-City developments in Scandinavia and Spain,0
FAR,From associations to rules in the development of concepts,0
SAFER,Isolation of foetal cells from maternal blood: A nanomolecular approach,0
DYSONET,Human behavior through dynamics of complex social networks: an interdisciplinary approach,0
EURANOS,European approach to nuclear and radiological emergency management and rehabilitation strategies (EURANOS),0
DETAIN,DNA Evidence and Technology Against Intruders,0
SMARTHEALTH,Smart integrated biodiagnostic systems for healthcare,0
REFCOM,Origins of Referential Communication,0
ANALOGY,Humans - the analogy-making species,0
NANOMOT,Synthetic biomimetic nanoengines: A modular platform for engineering of nanomechanical actuator building blocks,0
COMPLEXMARKETS,"Financial markets and complexity: uncertainty, heterogeneous micro agents and aggregate outcomes",0
MATHFSS,Shaping new directions in Mathematics for Science and Society,0
SHERHPA,Sustainable Heat and Energy Research for Heat Pump Applications /Acronym SHERHPA,0
MODTRAIN,Innovative modular vehicle concepts for an integrated European railway system,0
TECH4CDM,Selected renewable energy and energy efficient technologies for cdm opportunities in Latin American countries,0
MCCOOP,Multi-channel cooperativity in visual processing,0
ACTINET-6,Network for Actinides Sciences (ACTINET-6),0
ESTOOLS,Platforms for biomedical discovery with human ES cells,0
 PROM-TECH,Identification and Assessment of Promising Emerging Technological Fields in Europe,0
NORRIS,North Hungary and Koice Bilateral Regional Innovation Strategy Project,0
BIOEMERGENCES,In What the How Much Are Individuals Similar the Different? Towards the Measurement of the Individual Susceptibility to Diseases Or Response to Treatments,0
PLATWOMSCI,European Platform of Women Scientists,0
NANAMACHINES,Towards Nanomachines: Rotatory Molecular Motors,0
INNOSPORT,Stepping up Economical and Technology Intelligence in Sport,0
NETIAM,New and Emerging Themes in Industrial and Applied Mathematics,0
BIOMODULARH2,Engineered modular bacterial hydrogen photo-production of hydrogen,0
ECCRE,Biodiversity and Vulnerability of European Cold-Water Coral Reef Ecosystems,0
GRAND,GRAND GOOS Regional Alliances Network Development,0
EU-OEA,European ocean energy association,0
STEP,A strategy for the EuroPhysiome,0
PSA-NCAM-AX,Interactions between soluble factors and NCAM isoforms and role of the carbohydrate PolySialicAcid (PSA) in the control of axonal growth and guidance.,0
PATENT,Partnership for telecommunication new technologies for SMEs (PATENT),0
RETRACK,Reorganisation of transport networks by advanced rail freight concepts,0
GROW-DERS,Grid reliability and operability with distributed generation using flexible storage,0
CREA,Creativity capabilities and the conduct of highly innovative research in Europe and the United States,0
GEWAMED,Mainstreaming gender dimensions into water resources development and management in the Mediterranean region,0
INTEGRA,New tools for genetic engineering using targeted integration vectors application to agronomy food safety and gene therapy,0
FORINVITOX,Forum for researchers and regulators to meet manufacturers of toxicology test methods,0
ANGIOTARGETING,TARGETING TUMOUR-VASCULAR/MATRIX INTERACTIONS,0
PHDC,Promotion and dissemination of passive and hybrid downdraught cooling in buildings,0
EPITOPES,Electron plus infrared to probe and Elucidate structures,0
CREEN,Critical events in evolving networks,0
SOCCOH,The Challenge of Socio-economic Cohesion In the Enlarged European Union,0
IRC-BG,Innovation Relay Centre - Bulgaria,0
NEST-IDEA,NEST - information on development of emerging activities,0
NBCC,Supporting network in the Baltic candidate countries,0
PRESSENSAVE,Press to energy savers,0
SEDSU,Stages in the Evolution and Development of Sign Use,0
COBIOS,Engineering and control of biological systems: a new way to tackle complex diseases and biotechnological innovation,0
PATRES,Pattern resilience,0
GIFT,Global integrability of field theories,0
PUMA,Plutonium and Minor Actinides Management by Gas-Cooled Reactors,0
BECCAVITY,Bose-Einstein condensated atoms into a high finesse optical cavity.,0
FIREEATER,"The development of a new lightweight, application tailored thermoplastic composite high pressure gas cylinder for fire suppression systems",0
MONGOLETHICS,Ethics in Mongolian and South-East Asian Science and Technology,0
ERIS,Estonian regional innovation strategy,0
KASSA,Knowledge Assessment and Sharing on Sustainable Agriculture,0
POLYSOA,Polymers in Secondary Organic Aerosols,0
DADOBAT,Domestication and development of baobab and tamarind,0
ORTHOSOME,An orthogonal episome: An artificial genetic system based on a novel type of nucleic acids,0
RIMAWA,"REDUCING ENVIRONMENTAL RISK THROUGH STRENGTHENING OF MANAGEMENT OF HAZARDOUS WASTE FROM INDUSTRIAL, AGRICULTURAL AND MILITARY ACTIVITIES IN THE WIDER EUROPE",0
GAZECOM,Gaze-based communication,0
SYNERGY,Strengthening the competitive intelligence of the european distributed energy resources sector (SYNERGY),0
SAFETYWATCH,Development of an innovative location and tracking device with autonomous emergency activation capabilities usable in GPS hostile environments,0
CBCED,Challenges and Prospects of Cross Border Co-operation in the Context of EU Enlargement,0
MELIA,Mediterranean dialogue on integrated water management,0
DYNASTIE,NEST Conference on Developing New Areas of Science and Technology in Europe,0
BIODEFENSE,Rapid induction of passive immunity against weapons of bioterrorism using transformed GRAS (generally regarded as safe) microorganisms,0
NMSACC-PCVD,PCVD: Towards improved food quality and safety within EU new member states and associated candidate countries,0
NOVPOL,A new concept for the recycling of incompatible polymers allowing the creation of new polymeric materials with enhanced properties.,0
GEOMON,Global Earth observation and monitoring,0
AVALON,Multifunctional textile structure driving new production and organizational paradigms by textile SME interoperation across high-added-value sectors for knowledge-based product/ service creation,0
RISP,Regional innovation strategy for Pomerania region,0
ECOLECONMOD,Ecological-economic modelling for the assessment of the efficiency of conservation policies,0
CASPIC,Cellulose architecture systems biology for plant innovation creation,0
EDCBNL,"Evolution and development of cognitive, behavioural and neural lateralization",0
GATE2START,"Gate2Start, a ground-breaking model for the successful exploitation of research-based innovation; Bringing entrepreneurship and market expertise at the start of applied research",0
NE-BG RIS,Regional innovation strategy for the northeast-planning region of Bulgaria,0
SCENARIO,Support on Common European Strategy for sustainable natural and induced technological hazards mitigation,0
INNOVATION COACH,The innovation coach: support action for innovation mainstreaming within the enlarged Europe,0
RESOURCENET,Coordination of actions granted by UE and other international organisms to rationalise use of natural resources in arid and semiarid area,0
MIFEM,Microfluidic microdroplet femtoreactors,0
SERBUL,RIS for South East Region of Bulgaria,0
ROMANIAN IRC4D,Increasing the competitiveness of trans-national technology transfer and innovation in Romania by creating an Innovation Relay Centre,0
EURO-MEDANET,Opening up the european Research Area to the Mediterranean Countries,0
ENEN-II,"Consolidation of European Nuclear Education, Training and Knowledge Management",0
FUGA,The fun of gaming: Measuring the human experience of media enjoyment,0
INTRABIODIV,Tracking surrogates for intraspecific biodiversity: towards efficient selection strategies for the conservation of natural genetic resources using comparative mapping and modelling approaches,0
EINCLUSION@EU,Strengthening eInclusion and eAccessibility across Europe,0
SAFER,Seismic early warning For Europe,0
METAL-PRINT,"The development of a new Flexible Manufacturing technique for Highly Detailed, Custom Made Metallic Products by Metal Inkjet Printing",0
OASIS,OASIS : Open Advanced System for dIsaster and emergency management,0
RISK NETWORK,Risk communication network,0
ECOFIT,Eco-efficient machine-tools by means of radical mass and energy needs reduction,0
HYBLIB,Human monoclonal antibodies from a library of hybridomas,0
CYLDNA,Novel Supramolecular Cylinders and their interactions with DNA; probing effects of cylinder structure and targeting DNA junctions,0
PASARELAS,Discovery Modelling Mediation Deliberation: Interface Tools for Multi-stakeholder Knowledge Partnerships for the Sustainable Management of Marine Resources and Coastal Zones,0
SUS.DIV,Sustainable development in a diverse world,0
DILING,Dimensions of Linguistic Otherness : Prospects of Maintenance and Revitalization of Minority Languages Within the New Europe,0
FIDELIO,FIber laser Development for nExt generation LIdar Onboard detection system,0
NEONUCLEI,Self-assembly of synthetic nuclei: key modules for semibiotic chemosynthetic systems,0
SYSPAQ,Innovative Sensor System for measuring perceived Air Quality and Brand Specific Odours,0
SOYMANTRY,SOYMANTRY: Soyuz at CSG Programme Management and Launch System Telemetry and remote Adaptations,0
COMCCAT,Crowded Organometallic Compounds in Catalysis,0
ISBP,Innovative systems and the boundary problem,0
METABRE,MOLECULAR MECHANISMS INVOLVED IN ORGAN-SPECIFIC METASTATIC GROWTH PROCESSES IN BREAST CANCER,0
FOREINTEGRA-RI,Integrating Foresight in Research Infrastructure Policy Formulation,0
EUROBOT 2006,Eurobot: robotic educational events to promote a dissemination of science and technology among young people in Europe.,0
CHILL-ON,"Developing and integrating novel technologies to improve safety, transparency and quality insurance of the chilled/frozen food supply chain",0
AAG,Arithmetic Algebraic Geometry,0
ASTRO-PROPELLER,Appearance and Evolution of Stars in the State of Propeller,0
INFINITE GRAPHS,"Infinite graphs, ends, their topology, and totally disconnected groups",0
SUSTAINCPGV,Sustaining the long-term efficacy of CpGV-based products against codling moth,0
TRANSFOG,Translational and Functional Onco-Genomics: from cancer-oriented genomic screenings to new diagnostic tools and improved cancer treatment.,0
EIFN,Energy Sector Innovation Financial Network,0
PAC,Polarization and conflict,0
SAFEDMI,Safe Driver Machine Interface (DMI) for ERTMS automatic train control,0
CHIMACA,Structural hinders to and promoters of good maternal care in rural China,0
PRODESTS,Set-up of a market-oriented methodology for joining SMEs within Integrated EU research projects on innovative clean and environmental technologies (PRODESTS),0
MYOCARDIAL REPAIR,Clinical experience with bone marrow cells and myoblasts transplantation for myocardial repair,0
OMEN,"Optimal practices, development policies and predictive Models for regions in an ENlarged EU",0
PROTISTAN DIVERSITY,"The Application of Protistan Diversity and Community Analysis, an integrated approach to Water Quality Assessment",0
MISSION,Centre of Multifunctional Materials and New Processes with Environmental Impact,0
RIS WS,Regional Innovation Strategy Development for Western Switzerland (RIS WS),0
AGRIDEMA,INTRODUCING TOOLS FOR AGRICULTURAL DECISION-MAKING UNDER CLIMATE CHANGE CONDITIONS BY CONNECTING USERS AND TOOL-PROVIDERS,0
MARIE,Micro-Analysis of Acculturation among Russian Immigrants and Emigrants,0
EXOPANPATREG,Characterisation of exocrine cells from adult rodent pancreas and their phenotypic plasticity in pancreatic pathology and regeneration,0
ENHANCE,Enhancing the European Participation in Living with Climate Variability and Change: Understanding the Uncertainties and Managing the Risks,0
WOODISM,WOODISM - Improving competitiveness of the forest-wood-chain by supporting SME participation in FP6 projects,0
REACT,Self-sufficient Renewable Energy Air-Conditioning system for Mediterranean countries,0
WWLC,Weak Water vapour Lines Contribution to the absorption of atmospheric radiation,0
SOILCRITZONE,Soil sustainability in Europe as deduced from investigation of the critical zone,0
CALCIUM08,8th European Symposium on Calcium,0
RIS MAZOVIA,Regional innovation and development strategy for Mazovia region - RIS Mazovia,0
BAMLINK,"Molecular, Environmental and Nutritional Evaluation of Bambara Groundnut (Vigna subterranea L.Verdc.) for Food Production in Semi-Arid Africa and India",0
VALOR,Development of an effective joint transnational knowledge valorisation process and co-ordinated innovation policy,0
CPRESTSA-2005,Cross-presentation of antigens by dendritic cells: mechanistic aspects of the cross-presentation of tumour specific antigens.,0
MARINE MAGNETISM,Probing the long-term forcing mechanisms of the Asian Monsoon by magnetic analysis of aeolian dust in sediments from the North Pacific Ocean,0
OPTIWHEAT,IMPROVING THE YIELD STABILITY OF DURUM WHEAT UNDER MEDITERRANEAN CONDITIONS,0
RIS MIZIA BG,Regional innovation strategy for the North Western and North Central regions of Bulgaria,0
REBAVAC,Novel opportunities to develop vaccines to control anti-bacterial resistant encapsulated bacteria: from the trials back to the laboratory. The Reverse Clinical Vaccinology approach,0
UPRIS,Upgrading Lower Silesia From Regional Innovation Strategy Towards Operating System,0
SHUR,Human Rights in Conflicts: The Role of Civil Society,0
INVESAT,Bridging the gap between INnovative entreprises and financial inVEstors in the emerging ICT markets of SaTellite applications,0
WATCH,Water and global Change,0
ASFALIT-2006,Astronomy fair in Lithuania,0
FLEXICOAT,Flexible automated processes for pvd coatings in new applications,0
HUMSEC,Human Security in the Western Balkan region: the impact of transnational terrorist and criminal organisations on the peace-building process of the region,0
NEAREST,INTEGRATED OBSERVATIONS FROM NEAR SHORE SOURCES OF TSUNAMIS: TOWARDS AN EARLY WARNING SYSTEM,0
PROMEMBRANE,Promotion and focussing of current research activities of Membrane Technology in Water Treatment in the Mediterranean Region,0
NET-TRACK,"Networking transport research resources, competencies and knowledge within the new boundaries of European research area",0
EURASNET,European alternative splicing network of excellence,0
INNOMED,Innovative medicines for europe,0
HYRESS,Hybrid Renewable Energy Systems for Supplying of Services in Rural Settlements of Mediterranean Partner Countries,0
CEERES,Large-scale integration of RES-E and co-generation into energy supplies in Associated Candidate Countries,0
RISKBRIDGE,"Risk-BRidge (Building Robust, Integrative interDisciplinary, Governance Models for Emerging and Existing risks)",0
GLOBAL SSH,"Mobilising Future Research Collaborations in Social Sciences and Humanities in the EU, NIS and China",0
RHIBH,The role of reproductive hormones and gestation in bile homeostasis.,0
IONMET,New Ionic Liquid Solvent Technology to Transform Metal Finishing Products and Processes,0
NOESIS,Aerospace nanotube hybrid composite structures with sensing and actuating capabilities,0
TBIRIS,Pathogenesis and identification of predictive factors of TB-IRIS in HIV patients under HAART,0
MICROSOM,MICROBIAL COMPETITION AS A DRIVING FORCE OF PRIMED SOIL ORGANIC MATTER DECOMPOSITION,0
NOMIRACLE,Novel Methods for Íntegrated Risk Assessment of Cumulative Stressors in Europe,0
SUMMERETHICS,Copenhagen summer school in research ethics 2005,0
GENOSTEM,Adult mesenchymal stem cells engineering for connective tissue disorders. From the bench to the bed side,0
PATINE DU DESERT,"RE-CREATION DE LA PATINE DES GRES SAHARIENS PORTEURS D'OEUVRES GRAVEES OU PEINTES, TEMOINS DE 15 000 ANS DE CHANGEMENTS CLIMATIQUES'",0
CONSERT,Concerted Safety & Efficiency Evaluation of Retroviral Transgenesis in Gene Therapy of Inherited Diseases,0
INJECTION,InJection Networking actors in the medical device sector,0
EUROPHARM,Enhancing the capacity of the University of agreb faculty of Pharmacy and Biochemistry for the participation in the European research area,0
NANO-SOFT-2005,"Noble metal nano-structures - Preparation using soft templates, characterisation and applications",0
MATHGR,Mathematical Problems in General Relativity,0
GENES AND GROWTH,Bacterial gene networks and the cell cycle,0
BRSHADOWS,Branched shadows and invariants of smooth 4-manifolds,0
SAFMAMS,Scientific Advice for Fisheries Management at Multiple Scales,0
