,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
153,ENDORSE,ENDORSE ENergy DOwnstReam SErvices Providing energy components for GMES,http://www.endorse-fp7.eu/,http://www.endorse-fp7.eu/,http://www.webservice-energy.org/resources-list/geoss-aip-5,http://www.endorse-fp7.eu/communications,http://www.ogcnetwork.net/pub/ogcnetwork/GEOSS/AIP6/pages/AIP-6_ER.html,http://www.endorse-fp7.eu/dissemination_tools,https://hal-mines-paristech.archives-ouvertes.fr/hal-00858227,http://www.endorse-fp7.eu/workshops,http://www.sciencedirect.com/science/article/pii/S1876610215005111,http://www.armines.net/fr/europe/major-eu-projects,http://www.dlr.de/eoc/en/desktopdefault.aspx/tabid-5412/10516_read-25776/,384:hnOLdGbUF34dYHHqOo+4uZ14LuNrEDC95m2Dm2pbQj4:0LdGbUF34dYHHqYZWgE25my,384:hnOLdGbUF34dYHHdOo+4uZ54LuNrEDC95mIDm2pbQj4:0LdGbUF34dYHHdYZigE25mA,384:ezSWI2rzaWZBHiU0057KMPO53gw6Y4bvNb1z9XzcRYWsGkin3gJP21E4C+ecDMBy:ezSWI2rzaWZBH7PEHgJGE54DYf4S+Dh,1536:/LdGbUF34dYHnAE/L5QcCusAKACOH1OGTtAbu+TvBK3qA4WTuKS06rJkHTjLjT2O:/LdGbUF34dYHnAEYFrJMXovmxPO7mwZ6,384:q3H3u/ke6nblmR2iJAMu4cCJIO5yDSFZUPoo3IlBLj6jDPuEIdplm+Eq/7DuocDA:cy6nO5yDSJo3KwPSm+EuSocDRLO96Ihb,384:hRZLdGbUF34dYHHMOo+hu8t4LuNrEDl95iCUeL4zP:ZLdGbUF34dYHHML8+gE/z6,768:HENNSSbcVSbc6SbcnSbcW1SsWYSm68yoedOISbcO+mNl:HEhbwFj1SsWYSm68Sd0b+mr,768:QLdGbUF34dYHHdPTUgEHPb9Yr5Qxbl4vJjshvucFl1AS3HuhauXKuLl5p1oJHIzI:QLdGbUF34dYH9xEHD9Yr5Qxbl4vJjshT,,1536:lt+et+bt+gvHd8XV/p7ozyWc5BLuW0wtAs:lt+et+bt+gC/oGWcPLuWbtR,1536:7Rj3pQOWpqLi+9lCxIG6QUrw2jsXn6m7KvXUpHHqUGmJfr01uF8jkjcjbjHjdjaV:7BpQ/+LCWGYr3jqnJ78XYHh01uFh,94.0,0.0,0.0,0.0,66.0,0.0,36.0,,0.0,0.0
154,WATPLAN,Spatial earth observation monitoring for planning and water allocation in the international Incomati Basin,http://www.watplan.eu/,http://www.watplan.eu/,http://geospatialworld.net/Magazine/MArticleView.aspx?aid=30715,http://www2.iict.pt/archive/doc/BRAGMA_Newsletter_Mar_2013.pdf,https://spacedata.copernicus.eu/web/cscda/copernicus-users/user-categories/downstream-services,http://www.africa-eu-partnership.org/en/newsroom/all-news/3rd-meeting-eu-africa-p8-european-experts-group-jaes-action-plan-ii-2011-2013-held,http://www.esastap.org.za/download/space_18apr_programme.pdf,http://www.wrc.org.za/FreshWater/Documents/SPECIAL%20SESSION%20PROGRAMMES.pdf,http://www.geoterraimage.com/about-key-projects.php,http://www.wrc.org.za/FreshWater/Documents/Titles%20of%20presentations%20accepted%20for%20presentation.pdf,https://www.epa.ie/pubs/reports/research/horizon2020/Final_Small%20Scale%20Study%20Mapping%20Water%20Research%20Excellence%20Part%202.pdf,192:mIElkYIcqXX8H4F5WWunUMW74mo0QZ4+wwWK7WY38:mVeYIkcWWuUMWdo0QZ4DwWK7WY38,192:mIElkYIcqXX8H4F5WWunUMW74mo0QZ4+wwWK7WY38:mVeYIkcWWuUMWdo0QZ4DwWK7WY38,768:GNYMI0KyrRoUkkN7HcSOOOlAZrvX09uMSP9JXj2+P6aok:GNYMIioUBOhsPnXSZk,24576:hEeRWpY/ptdsSFKZIXN1AKivyE4FFvxQodeID4e1s7pH:h5P/ptdqe1AKivyRFFpQodeyvwpH,1536:c9t3v9LkdNqxUNJCouXBMJnK66WfsuD+LVDHhQV36MAcaero2FJwn0tPDGWdQKQv:0tpMNqxUCouXBMJnK6bs/LVDHW/FrB3o,768:/7RasxseR2JxiJzHedHeJUPf2adGxXBFVaSoga9Z8aGk:/7RasxsA2JxiF1JUPf2Rfaka9+an,6144:Uhh/JEpEIyptHMwJlxY3BQkjKr65UAkJdnmFiHK+FVacbKgLvoUHxm0bR7wLUyQv:Uhh/JEpEIyXV6RQZrHHK+FvnvzM0bJcY,12288:koN65TCjKNg74oPdDxky4rO2+uprv/i/PrlviCTsU5LtLebLAVQwf2Nnp+YVp2zH:koN6FCjKNYZJ4NvtmPrkCoU5LiLAVQMx,768:3Y+3qH/i44fgHFy5sWRVg+ANnn6WKJQXNx9z:3Y+3qq44fgHFyGWR2+ANnn6WKJQdxt,6144:qiaVLFAHxCZTYt6kSYgwTolnW/YO2tDd1N:qiaV8cst6kSnwToWAO25dz,12288:QXhxrZ8hRdZQN2wM6zNZ18ooAnHplFJBSgAN1RcPxzcRsS9JcA7q:QXPZ8hRdZo26NZrJHONHctgj5e,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,COSMOS,Coordination of Space NCPs as a Means to Optimise Services,http://www.fp7-space.eu/,http://www.ims.rtu.lv/en/?page=projects,http://www.fp7-space.eu/about-cosmos-2.phtm,http://www.ims.rtu.lv/?page=projekti,http://www.fp7-space.eu/about-cosmos-1.phtm,http://www.researchranking.org/index.php?action=partner&p=dAXl,http://help-forward.gr/en/whoweare/growth,http://www.researchranking.org/index.php?action=partner&p=dxjy,https://www.linkedin.com/in/elena-giglio-2b440730,http://www.researchranking.org/index.php?action=partner&p=dzbD,http://www.mita.lt/lt/tarptautines-programos/7bp/lietuvos-projektai/,384:VfCRy6YGJDKgcdpNScdpLlcdpucdXcdQUcdecdecd/3vegZvJeRS23PtoPzo:VfCRHodpNJdpLSdpldMdQ7dVdVd/Xbo,384:tVCK4SyOBAFT5Ia66dDPRxle7cl+M2VGYOS9NK2el:G8gT51lPRG1M2VGYnK,1536:FCRH6eaoejWefeczpiHcVckqVPutNVj7lHkSZNHSsITFiG/:FCRA7NzegpzxHrrI3,384:tanv/wifU7bT5IN3rl5pyle7cl+O2V/YOFI0OiA:IwBT5Mx5pd1O2V/U0OiA,384:VfCRySYGCPKeVkvyoeDkkUUKfbMI0tzYpgZvJeRS23PtoPzo:VfCROeaoeDkkURE/bo,768:9Aauvlbf0t7Cvc5xSWN8eWm8qyULYO+fX37:avNf0JCvCJUx,384:q7mO3dPzjW7CN6l3kO62h0lzD85i342Si2IvKTWf2neN:I/3dbjW7lNOlHa1YwW+neN,768:9Aanvovf0t7CpC+SP7aRxWm8qyULcIXwMrK:zvYf0JCpAjaRZXXG,,768:9Aa/vkkf0t7CHZzePoe0Cs9Wm8qyULou8kNBWVWjt:7vbf0JCHZWn0Ch+NAVO,768:3Wj1yOrz5eqCUNl9TM8KrgiyCJzCnaclNE63OQftwmk:m7rdeGTTDKDJzwacDE63fhk,0.0,0.0,0.0,49.0,0.0,0.0,0.0,,0.0,0.0
156,FOSTERNAV,Flash Optical Sensor for Terrain Relative Robotic Navigation,http://fosternav.net/,http://www.fosternav.net/project.htm,http://elib.dlr.de/94964/1/ESA_GNC2014_On_Ground_Testing_Optical_Navigation_Systems_for_Exploration_Missions.pdf,http://www.fosternav.net/,https://ch.linkedin.com/in/alexandrepollini,http://fosternav.net/docs/AAS2012_paper_Pollini.pdf,https://www.linkedin.com/in/stephanhartkopf,http://fosternav.net/docs/GNC_2011_Pollini.pdf,,,,384:0Jk/XYH1tHo3m5FJz9zCvzmgrn0HvKaZAXad8Dq7/Wmm6HMwNv7:SH/H2OFyled8Dq7/WmzH3V,384:DDaFI1xctLD5AoD6X3aOiJCnQxAlrLFVlRUiMnHvVz+Olg:/HPuUQCCdnHvVzU,196608:d4WE1OPgZBPCFb3P4djEQ4jD+sqDoIWtNhHulkQSo264OJmukq:KhOPgZBPwbP0jEPjDnqDoIuakQSziJ,384:0Jk/XYH1tHo3m5FJz9zCvzmgrn0HvKaZAXad8Dq7/Wmm6HMwNv7:SH/H2OFyled8Dq7/WmzH3V,,12288:thsqub0Br5Ao1beB3o9PXxWF9Kj+idCMvgHFZpJpNBfHeXKMwTxe4FjT/WAl:LC0BDM3oJj1dCwglNpNBPQKM4xJjT/l,,6144:mZsJ53Fuv51luqKQ+P4u+Opkj8PUgUya4OQkGpGbvtlnPODBQW2:mZspk1lwPprUg7l4GpGbvtlnGDBQf,,,,0.0,0.0,100.0,,0.0,,0.0,,,
157,MYOCEAN,Development and pre operational validation of upgraded GMES Marine Core Services and capabilities,http://marine.copernicus.eu/,http://ww2.icm.csic.es/oce/en/content/jfont,http://www.futureocean.org/en/cluster/grossprojekte/eu-projekte.php,http://www.copernicus.eu/projects/myocean,http://www.modlab.lv/en/projekti-pabeigtie.php,http://www.research.plymouth.ac.uk/coastal-processes/projects.html,http://www.arctic-roos.org/sites/default/files/ppt_pdf/NIERSC-Arctic-ROOS.ppt,http://www.lu.lv/eng/research/projects/scientific-research-and-education-projects/2012/,http://www.syke.fi/en-us/Research__Development/Research_and_development_projects/EU_projects,http://www.lu.lv/eng/research/projects/scientific-research-and-education-projects/2011/,http://www.baltex-research.eu/supplementary/BSSG28/MSI_2012a_short.pdf,768:DUAoOrU4A6NONr1vFLvFBvFnvFQvF5vFRvFDsxqf421wTPnaXe/F9xtUujgNy/uL:DUx4A6091vFLvFBvFnvFQvF5vFRvFDsg,768:8hFm+r/WyzZyzWnmX5dctf9VYA7zNoR2vYjXV5:0Fm+r/WyzZyzopIA7xoMwzV5,768:dOZ7HuSdRvQCO5W0TMW6vAuYNXdusXVEY/X:dOZ7HuSdRvQCzE,384:EaaOw+6Jsbn40KgHu43hnkSjC6PyqiDDhVQrHwR3+ZZMr/iwNlOg/8zV:YOw+6Jsbn40KgHXhZy1DDhWtE9DIx,768:z4k6yfHM91jcdlAvulU5F+xPILyOpgfkRL8:zPUodavulU5MxPKpg9,384:SAeI1E1aKB6X4krrrrQQQN+gWvyNFjVud/xyfT04d8hkiv/:SNkgaC6QQeu5iMkiv/,196608:a/i4XutY43Lmk6fw72BtfV04JPy0k68S7r0NbPgzb10:a6gunp6f9fZyu8SX0NbPkq,768:2qcktxEta9PITKZB76fa9ydE6IU1J2cSwjDnOfz5hJOx9qTKpf+:2qccx8a9PITKv76fa9yd5IU1sHyDnOf5,3072:m8J+PCYE/KeWiHzqXWMcp6rUKbyeTmhXakssLzLhR5XbN0:m6Y8FVzgWMcphEshKkssLbJN0,768:2rcktxEta9PITKrDffr4BSHJrHkpUnJe4OtRV1cKr/KZuEKpf+:2rccx8a9PITK/ffr4KHkpUnJe4OtD1vS,24576:P9igStZ+LNvFLPxIX3gP7e+5UG9FFQISCiHd2lQLcT1ipxZH/zTPqo/uUc+DkFb:2+33De+mG9FFQ1C7lQLMOZneakFb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,SUBCOAST,A collaborative project aimed at developing a GMES service for monitoring and forecasting subsidence hazards in coastal areas around Europe,http://www.subcoast.eu/,http://www.subcoast.eu/,http://www.earsel.org/SIG/CZ/6th-workshop/manuscripts/c41-a3920-matera_subcoast_4.pdf,http://www.fp7-space.eu/fp7-space-info-thematic-information-4.phtm,https://spacedata.copernicus.eu/web/cscda/copernicus-users/user-categories/downstream-services,https://www.b2match.eu/h2020-space-infoday/participants/201,http://www.swisstopo.admin.ch/internet/swisstopo/de/home/docu/Kolloquien/20141022.parsys.72367.downloadList.11652.DownloadFile.tmp/03earthobservationherreraeoeg.pdf,http://www.maremed.eu/pub/doc_travail/gt/278_en.pdf,https://www.unibo.it/sitoweb/gabriele.bitelli/cv,http://www.bgs.ac.uk/downloads/start.cfm?id=1896,http://www.lampre-project.eu/index.php?option=com_k2&view=item&layout=item&id=40&Itemid=198,192:lMUkou63KpNQK1kMYRhMxHmoMc09M9T76Tt0GIXRt2:du5DuMYRhMxHmoMcuM9T76TWGIXS,192:lMUkou63KpNQK1kMYRhMxHmoMc09M9T76Tt0GIXRt2:du5DuMYRhMxHmoMcuM9T76TWGIXS,24576:zd1Jcc7ipzXz3XuI1ygnM6UEWjW4o3YaTsQJol7ltma:hIcAzEUNWNMsH7ltma,384:VfCRymYG68MdMVMj039hegI/+zTooDDwgZvJeRS23PtoPzo:VfCRJAsa2VI2ND9bo,1536:c9t3v9LkdNqxUNJCouXBMJnK66WfsuD+LVDHhQV36MAcaero2FJwn0tPDGWdQKQv:0tpMNqxUCouXBMJnK6bs/LVDHW/FrB3o,768:x6FlV4daLVdZ6MJfJJQyycbGet/tm2hGJcC0+Kw95PzxsjKoOosU9QLD482jSC4w:8aaZ6KQkrt/tm2cJcC0+KwrPzxsjKisM,98304:Q9Qet0a+sswXNWCebgixyqZ3L0hWpR/dHr31gqezf1etPqZQXNWYJXr:4lswXIlgixyqZx57eqeTAqMNDJXr,98304:qiT0hvMF34e/6xuZ8XAw9yhj67yw/U5OIt2C3Mlsb:qiT0oF899yhj6OPINlk,768:tzHaBNtFEMVD2JmAnVtBLN9WgSKS5s0pNHc7FfR+FnfxangI/ogTebzlE1wpWBj9:gftFrV8RthP9Fp+xJangI/ogTyzlE1we,49152:VjGNewOkpYTafn0RkO10FaVrmOEv1MTeUnHluIbnNXlM6l4:VygkpYHB0+rNEvuTeUFte6u,768:FMmmeqX/buHFtA+zUNCBHGVGj8OyreNzKAx8EGl:3me8/buHPA+zUQBktr+OAs,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,CARBONES,30 year re analysis of CARBON fluxES and pools over Europe and the Globe,http://www.carbones.eu/wcmqs/,http://www.carbones.eu/wcmqs/project/description/,http://www.cerc.co.uk/environmental-research/carbones-geoportal.html,http://www.carbones.eu/,https://spacedata.copernicus.eu/web/cscda/copernicus-users/user-categories/downstream-services,http://www.carbones.eu/wcmqs/asset/8644346c-5ddf-4c0d-b79d-92207f46c4b4/1-CARBONES-WP000-PRE-NOVELTIS-024-01-00-KoM-Intro_day2.pdf,https://www.bgc-jena.mpg.de/bgi/index.php/Projects/Overview,http://www.carbones.eu/wcmqs/legal/legal.html,http://www.mpimet.mpg.de/en/staff/gitta-lasslop/,https://orchidas.lsce.ipsl.fr/contributors_projects.php,http://swfound.org/media/84199/hartwig%20bischoff%20space%20research%20topics%20with%20china1%20[compatibility%20mode].pdf,192:dvWbWLYvu2kk5paeDH+hOgPXwOg8po2NTyDoOeAGBgznup9L2u3:VZYvu2kmqhOgPgOg8po2NTKGBsn2LJ3,384:hZYvu2SmI1xOPB6EkrM5M96MUMLb+GMhRiF+M3WhWH3DROPLJ3:3Yv3zI1M8VebpCtsPLJ3,192:upyqBrImH1Nx6sw1ztBO7m7xeo2EFaNlAkQlqeaReoM56m:buNsssztBO7mNeo2EENlNUaReow,192:dvWbWLYvu2kk5paeDH+hOgPXwOg8po2NTyDoOeAGBgznup9L2u3:VZYvu2kmqhOgPgOg8po2NTKGBsn2LJ3,1536:c9t3v9LkdNqxUNJCouXBMJnK66WfsuD+LVDHhQV36MAcaero2FJwn0tPDGWdQKQv:0tpMNqxUCouXBMJnK6bs/LVDHW/FrB3o,24576:9p4keQ4LvUrzyOGWZAWc30CrQsEOdqLyxc/PRsHIL:X4kr+vUP/zxInUsEwIyO/Py6,384:S1emj/xFzmdT2QN0jlAkWNToSXbCmLWNiIQIMcV9GRecochTN0JZC9Q6JpX+W6sz:S1emjxFzYN02kWdoSWmLJ+yUczTNSZCf,192:CvWbWLYvu2nk5paeDHNe/RzGiCwYAd5qLji5OGdfRJa3AfSpYL2u3:+ZYvu2nm0FGiCwYAdajMOGdfRJayLJ3,768:2b5Y6qByoMpqbRI2WjDLRLpJvb5tDrpc6hnR:29XqB//RAjRvFt3VR,96:9W8pS/6FsefHhtFGe2f0PtgnMH7jyktBWjQiL+ph/YA25LFG:9kAFfBtFj201gn4jhg5M,49152:D4NyfBB4Nyfh4Nyf44Nyfo4Nyfd4Nyf14Nyfl4NyfqS4Nyfj4Nyfw4Nyff4NyfVC:D/BHGi3DPkSBaRDjCM96,0.0,0.0,100.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
160,HIPER,High Power Electric propulsion a Roadmap for the future,http://www.alta-space.com/hiper/,http://www.alta-space.com/hiper/publications/IAC-10-C4.4.2.pdf,http://www.academia.edu/8480649/Recent_Developments_in_High_Power_Electric_Propulsion_Outcomes_of_HiPER_Project_Activities,http://www.alta-space.com/hiper/publications/IAC-10.C4.6.5.pdf,https://www.b2match.eu/h2020-space-infoday/participants/2055,http://www.alta-space.com/hiper/publications/Coletti_Final_GLUC.pdf,http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=5446771,http://erps.spacegrant.org/uploads/images/images/iepc_articledownload_1988-2007/2011index/IEPC-2011-209.pdf,http://www.dipop.eu/,http://www.icare.cnrs-orleans.fr/IMG/pdf/pivoine/PerformanceEvaluationofa20kWHallEffectThruster.pdf,https://www.astos.de/news,192:qAbvu0XAnW9aVWv4o1bmrwT/zhtYF/3GnLUfsNwl+TAMhtoCrFLKIlQlMoH:bbvuj3Wv4ozAxlkRRFL3K,12288:YFIoHxh8ehQnRYgsn1n56IA7V5sR4E2de2//lZJ:Ypweqn2n5FAJKmMIvJ,1536:eAUTX/WiNTqop+pWaL8JT7hnWVzU3AHj3+RQxEK8gKybI4lSEB50FOahyAWHPxEv:eAUz/WEp+pxg7WzuAHSRpKbxttE,6144:N/A210CGaDkglKDEf+rB8Ayb1W8ssNAbESYv+rB8Ayb1W8BVxyYtcoWIHhCWpcw0:m2Zp6Ef+rB8Ayb1W8ssNAbESYv+rB8A/,384:xYFlVaJVXSU5jaLyOD0KrKlCZfX5Z6bu99r42llxSEoS5MRcx5fnoGMyvN:xYFlV4daLVDZ6dMuEoS5zzo1cN,3072:vposZttbUE3DSba78XrUbq9dYDtzyoEzF6v+OF+RvvXYZzEkXZHiK5CF:CsdR3Go6rUbASDtzyoEzF6vnFMvXq3hi,1536:Z/UAtLntnbjtF/3oq09qrq9qrqsutq0rqrqjqrqZ/MLMCCChxQ1+5CaUuE3:xZtLnJb3Yq09qrq9qrq7tq0rqrqjqrqd,24576:TWtRvFODulFg44LSTrtOOoCyZhD4eA+H4GtH+2Q:adODulFMS1hAXDWHSe,768:o05z57566wZfcOsp1yiRa5Vn6u0Gcju1b6VB3SXefbYasYDPn:l5V4Khuwa1mvQejvskPn,6144:65AcVd2/FJKlTLsGsZFSrIKpN1lvfH9gifCl/q1FkHdR5GRsVn+6XRvxgH:xcVdRVLsfSrIQ93H9dfG/q1FkhGRsQ1,768:9UTUsqY1r1uh4EYHHbbNqD3zc3mq7rzMm:I1uhd+7bwDDyF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,HESPE,High Energy Solar Physics Data in Europe,http://hespe.eu/,http://www.hespe.eu/,http://adsabs.harvard.edu/abs/2011AGUFMSH33B2068P,http://www.hespe.eu/resources/publications/,http://www.eurisgic.eu/index.php/links/fp7-space-projects,http://www.swsc-journal.org/articles/swsc/pdf/2013/01/swsc130049.pdf,http://physik.uni-graz.at/en/astrophysics/veronig/,http://www.cmap.polytechnique.fr/~benvenuto/,http://www.issibern.ch/teams/soleruptpredict/Georgoulis_FLARECAST_pres.pdf,http://www.dlr.de/rd/Portaldata/28/Resources/dokumente/rp6/veranstaltungen/H2020_Brussels/d2-03-protect/CHATARD_MOULIN.pdf,http://www.spaceweather.eu/eu-fp7,96:kZNbCPCP1KgFBzCwOiud+0Fp45EERPsyRbv/1MyH4Pd8iFAnzqq584Pkl/6DzCc2:gCOKgFBZBKEJHDiFF4M96ycle4jlu4q,96:kZNbCPCP1KgFBzCwOiud+0Fp45EERPsyRbv/1MyH4Pd8iFAQ8qJirBl/6DzCclrk:gCOKgFBZBKEJHDiFJc96ycle4jlu4q,384:02AnH6JLxrLPRnQlOG8xwEAihJCWkYsdL0lrthrzuUpoZx:1AnH67GlOG8xwHSCWVmQdUx,384:cF0DJHlWv9A/1vZnkeFd+BqJzIbA1BlOZO6yzShGybY4/cPtvuUStp9iVF6Ll/4i:caNHU2/tZaqZIb0L6Y4UOwCLh4pZcR,,12288:VAUN3WWWWWRG7LR1JMverXn9SNzo6s7da/9dtbBUR5e0Re0q1omHFFowPasFQUGN:V/lnR1JQ8tQzoB7M9dxmLBRe0JwSs+3N,384:w3EX57vq26aLkkENohs3bNoOodP/DIE02fq2Ah2ENVbcuh2/UWTZw2isjGDf0zeg:w3EX57v365kENohs3bNoOwP/DIE02fqA,48:QgBQJhHs5Qd5XKY0XpeYCnbCcI8Mc4TAkrDMCO3Ib37kDJW9wHFgwrNt:LWd5XKTXIrQpw4fQlgwH,49152:nRhKO8dZ6yC9YsSWe06sNgLuCCYqdgqMFr+g3zRG1nEIt1iDH9QDo1pah6YsJT2E:nB8dZgqsStpYqu9MFlDRT+ca6YCT5n9,49152:cXpozrUCF0lcaQqfpUqWGxqsX2a5sJNvPBTttIoS3lVG6zk4TpPui1r08mDye+:6GrF0lca/aq7qlXHPLNS3fGeTtb1ADy1,384:WZ4k2k4YttEb1C/a/fajs5Z1gdV57ki9gm5Mb99MMGki51DwU52Kyv:m4k2/i+ucNGB8kyv,93.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
162,SMARTEES,MULTIFUNCTIONAL COMPONENTS FOR AGRESSIVE ENVIROMENTS IN SPACE APPLICATIONS,http://www.smartees-project.eu/,http://www.smartees-project.eu/,http://ipta.demokritos.gr/kmergia/,http://www.smartees-project.eu/english/partners/eads-deutschland-gmbh-eads,http://www.asd-europe.org/fileadmin/user_upload/Client_documents/ASD_Contents/2_COMMUNICATION/2.5_Publications/2.5.5_Speeches_and_Presentations/2.5.5.1_ASD_Convention_Technology_Forum_2013/Technology_Forum/Ideas_and_Talents/Research_Synergies_-_Politecnico_di_Torino_and_Industries.pdf,http://www.smartees-project.eu/english/partners/tecnalia-research-and-innovation-spain,http://www.hydra-space.eu/english/partners/fundacion-tecnalia-research-innovation,http://www.smartees-project.eu/english/project-structure,http://www.irs.uni-stuttgart.de/institut/mitarbeiter/massuti/Projects.pdf,https://ch.linkedin.com/in/sgianella,http://porto.polito.it/2599760/1/PhD_Thesis_Padovano_PORTO.pdf,24:hMNmlB0sgzsUaopbYyYNFGN6NqCo+zJ4qHM9VEFDFJgorEoNrvFgBgLgJWHbxIlg:Im3vgolE+4I0C/bHMsDFJgsEMvi+bD,24:hMNmlB0sgzsUaopbYyYNFGN6NqCo+zJ4qHM9VEFDFJgorEoNrvFgBgLgJWHbxIlg:Im3vgolE+4I0C/bHMsDFJgsEMvi+bD,768:3O5ek515t5cUjwRn8Go/Pkp6AegAeBAeYAe6AeCAeMAeYbzcsdgcWh/eJeje4eRe:eEkfX+UXOe9e+eleje7eBeYbzcsdgcKP,24:hMNmlB0sgzsUaopbYyYNFGN6NqCo+zJ4qHM9VEFDFJgorEoNrvFgBgLgJWHbxIlg:Im3vgolE+4I0C/bHMsDFJgsEMvi+bD,49152:rSV/gKMmZLXQ91IHUzS6nOa4N9HNY50YPtuqf4Fsb7w:mGmLg4MOa09H61uqwWb7w,24:hMNmlB0sgzsUaopbYyYNFGN6NqCo+zJ4qHM9VEFDFJgorEoNrvFgBgLgJWHbxIlg:Im3vgolE+4I0C/bHMsDFJgsEMvi+bD,,24:hMNmlB0sgzsUaopbYyYNFGN6NqCo+zJ4qHM9VEFDFJgorEoNrvFgBgLgJWHbxIlg:Im3vgolE+4I0C/bHMsDFJgsEMvi+bD,49152:n/G0Dc7OUpQvP7rDrrHjthEWSYDHBYZNF+vlWoFSc4v9zYuE3JqO:dcSJP7vrrDthT5NINF+dCRv9wqO,,,100.0,0.0,100.0,0.0,100.0,,100.0,0.0,,
163,ASIMUTH,Applied simulations and Integrated modeling for the understanding of toxic and harmful algal blooms,http://www.asimuth.eu/en-ie/Pages/default.aspx,http://www.sams.ac.uk/keith-davidson/asimuth,http://marine.copernicus.eu/web/88-downstream-use-cases.php?item=582,http://www.asimuth.eu/en-ie/Media%20Centre/Documents1/poster_ASIMUTH_A0.pdf,https://www.earthobservations.org/documents/meetings/201111_geo8_eu/ASIMUTH.Caroline%20Cusack.pdf,https://www.researchgate.net/publication/268217136_ASIMUTH_applied_simulation_and_integrated_modelling_for_the_understanding_of_toxic_and_harmful_algal_blooms,https://spacedata.copernicus.eu/web/cscda/copernicus-users/user-categories/downstream-services,http://www.marine.ie/Home/site-area/areas-activity/oceanography/research,http://www.dommrc.com/project-asimuth.html,http://www.oss2015.eu/phocadownload/Meetings/2013_feb_ASIMUTH_for_OSS_2015.pdf,http://www.ieo.es/proyectos?p_p_id=ieoproyectosmain_WAR_IEOProyectosportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-2&p_p_col_pos=1&p_p_col_count=2&_ieoproyectosmain_WAR_IEOProyectosportlet_acronimo=ASIMUTH,1536:ayXcxAlbEdacpwIINFizKNIIpFwiV4QeeeeeeOeeeeeedeeeeeeTeeeeeeFeeeeU:ayFW9NRJrXOCjIWJTS2WDJfGGs05,192:DHtSS4k5YipKJeZQfvcQuG4oO6K2Uq8SoGHrYSe:DNSS4epKJeyncQuZ6xUq2GL6,768:OUjJWhRNYS+2yMk8cJiqnM1bZKxF88SE2V3ryCJ:OUjY20yMDcJiqnMlZKxF88SEi3ryCJ,12288:rdtK77Lpn3iwdyWUGBNM6eSlUNNbo8E/sOERyBAieowGLuwkP0iBGZIBB8DJKbAC:rLo7Lx3iwM36LANbojNEoO2rWZOgbAC,786432:CvtYKiaD0hG2G7KROr2VcuoymB7aIDLfIB9Jkux7tScVR2WeL2w1gO/nRp:+STO0kamu+B7s9OuxgcVgWeL2wTPj,,1536:cVt3v9TkdNqxUNJCouXBMJnK66WfsuD+LVDHhQV3CkAcaero2FJwn0tPDGWdQKQv:MtNMNqxUCouXBMJnK6bs/LVDHWDFrB3o,768:jYbvKSAw4Awx8s4z0E9Gs2VJY9uH/yCRrq1uo27/1j9HA8rF:0bvKSAw4Awx8s4z0E9Gs2VJY9uffdq1O,384:A86yMeMuKuKME2OZuAMM+w+MPU2u6UPMxkdfd8M5/UIuD4M7TI1:ApyDzKuKH2QuAMToU2u6UPIkdfd86/UC,98304:5fHQhwbBj/+CM1YHEOAqjX6a5Q/ckyBEJ3HH5SywBM9h0:5fww+B2HSq55Q/Vyqh5N7h0,1536:SH+xZYQI4wM3hdtQ0QxQVQ/QtQHQ5QUQvQIf:c+xyM37tQ0QxQVQ/QtQHQ5QUQvQIf,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
